fpr,tpr,threshold,questions
0.0,0.0,1.5844302590697639,1
0.18421052631578946,0.35714285714285715,0.5844302590697639,1
0.34210526315789475,0.5357142857142857,0.5768009768739503,1
0.6578947368421053,0.6428571428571429,0.5725100485169821,1
0.9210526315789473,0.8928571428571429,0.5514175340741805,1
1.0,1.0,0.35312398156855834,1
0.0,0.0,1.8915029162318449,6
0.02702702702702703,0.0,0.8915029162318449,6
0.02702702702702703,0.27586206896551724,0.7589251629828032,6
0.08108108108108109,0.27586206896551724,0.7554299550943809,6
0.08108108108108109,0.3103448275862069,0.7516635314083282,6
0.10810810810810811,0.3103448275862069,0.7389837233995729,6
0.10810810810810811,0.3448275862068966,0.7312708747727716,6
0.1891891891891892,0.3448275862068966,0.7082903467561157,6
0.1891891891891892,0.3793103448275862,0.7040627541191034,6
0.21621621621621623,0.3793103448275862,0.6924011832993529,6
0.21621621621621623,0.4482758620689655,0.6706345730316963,6
0.24324324324324326,0.4482758620689655,0.665850715381606,6
0.24324324324324326,0.4827586206896552,0.6584457344750859,6
0.2702702702702703,0.4827586206896552,0.6576312049852436,6
0.2702702702702703,0.5517241379310345,0.6527942683628507,6
0.35135135135135137,0.5517241379310345,0.6295065572490478,6
0.35135135135135137,0.5862068965517241,0.6285419387257621,6
0.5405405405405406,0.5862068965517241,0.5786870414313317,6
0.5405405405405406,0.6206896551724138,0.5696134299866485,6
0.7027027027027027,0.6206896551724138,0.5273863080641052,6
0.7027027027027027,0.6551724137931034,0.5159126651373083,6
0.7567567567567568,0.6551724137931034,0.4569812263477049,6
0.7567567567567568,0.7241379310344828,0.4352181104575668,6
0.8108108108108109,0.7241379310344828,0.40815555908702517,6
0.8108108108108109,0.8620689655172413,0.3364191679207159,6
0.8648648648648649,0.8620689655172413,0.318392083588162,6
0.8648648648648649,0.9310344827586207,0.27062845278789543,6
0.8918918918918919,0.9310344827586207,0.25562064861346667,6
0.8918918918918919,1.0,0.24362268223787828,6
1.0,1.0,0.14436409673058279,6
0.0,0.0,1.6713315594466804,11
0.0,0.027777777777777776,0.6713315594466803,11
0.0,0.05555555555555555,0.6462915636599973,11
0.03333333333333333,0.05555555555555555,0.598211847980657,11
0.03333333333333333,0.1111111111111111,0.589402847426197,11
0.06666666666666667,0.1111111111111111,0.5884172899839968,11
0.06666666666666667,0.2222222222222222,0.5718863582874677,11
0.1,0.2222222222222222,0.5709756915729327,11
0.1,0.3333333333333333,0.5432719131744496,11
0.23333333333333334,0.3333333333333333,0.5180110224356442,11
0.23333333333333334,0.3888888888888889,0.5129578934127209,11
0.26666666666666666,0.3888888888888889,0.5085508573764032,11
0.26666666666666666,0.4166666666666667,0.5028237899914413,11
0.3,0.4166666666666667,0.49028919489815587,11
0.3,0.4444444444444444,0.48871678575018296,11
0.3333333333333333,0.4444444444444444,0.48834328935590515,11
0.3333333333333333,0.5,0.4743494555187909,11
0.43333333333333335,0.5,0.43922609493171794,11
0.43333333333333335,0.6388888888888888,0.41779560846909564,11
0.4666666666666667,0.6388888888888888,0.41733560423392535,11
0.4666666666666667,0.6944444444444444,0.40007590177380853,11
0.5666666666666667,0.6944444444444444,0.3841316097275534,11
0.5666666666666667,0.75,0.371679275323988,11
0.6,0.75,0.36458654458970835,11
0.6,0.7777777777777778,0.3625978635996494,11
0.6666666666666666,0.7777777777777778,0.3558473673090097,11
0.6666666666666666,0.8055555555555556,0.35582655695696386,11
0.7,0.8055555555555556,0.35026030436074024,11
0.7,0.8333333333333334,0.3474603617243019,11
0.8333333333333334,0.8333333333333334,0.33178395556701196,11
0.8333333333333334,0.8888888888888888,0.33057376749332995,11
0.8666666666666667,0.8888888888888888,0.328334365619345,11
0.8666666666666667,0.9444444444444444,0.31965956478681384,11
