questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.5428998923423359,0.5881873249299719,0.5090591427242469,0.6675293782043091
6.0,0.6605499177338258,0.7307231800766284,0.6620635007422896,0.7994146382150665
11.0,0.5770572738963543,0.6431979190729191,0.5685452077234885,0.7179991224263911
16.0,0.948295761198987,0.9581954954954955,0.9468477383549573,0.9695564255103456
21.0,0.9076924631678452,0.9276549450549451,0.9092878090301163,0.9460500749811397
26.0,0.8951995477154521,0.9196223902309096,0.9003790185407783,0.9389011512591529
31.0,0.9232623036481146,0.940340625,0.9243661170777054,0.9563401594588107
36.0,0.9333899264289757,0.947053007518797,0.9317055522856554,0.9624176446682416
41.0,0.9055382021229544,0.9202414860681114,0.8999642365679219,0.9405477051321854
46.0,0.9659142674517006,0.9714998947811447,0.9621545738759862,0.9808528125480294
51.0,0.9175780231120788,0.9309931680161944,0.9144157909295499,0.9475953167603723
56.0,0.9484272875816994,0.9554415168845316,0.9423659887087009,0.9685292883701084
61.0,0.9017298361342249,0.9225267850923023,0.9060501123531669,0.9390321210946261
66.0,0.8778603424742233,0.9008761904761905,0.882214497622232,0.9195908930685642
71.0,0.9079983604123245,0.9274797674323884,0.90874784028181,0.9462281782714239
76.0,0.8971305636579702,0.916440285204991,0.8981180888046646,0.934789672116736
81.0,0.8983049565326979,0.9141027943435439,0.8963440375421169,0.9318943574435848
86.0,0.8909606554688781,0.9139324932795699,0.8980408003786274,0.9298693990608121
91.0,0.9097608538957512,0.9330687031606386,0.9183143484663167,0.9478467287482736
96.0,0.8862745439306327,0.9052858002850264,0.8888840785116838,0.9217237794283747
101.0,0.8705857931664384,0.8932197488128523,0.871167001239904,0.9153100512779785
