0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,y
0.0,0.7266187050359711,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.30862220073136104,0.7972972972972973,0.33333333333333326,0.8958333333333334,0.0,0.0,0.33333333333333326,0.0,0.584192439862543,0.0,0.72,0.0,0.4,0.5,0.0,0.0,0.0,0.8970588235294118,0.0,0.0,0.9375,0.0,0.0,1.0,0.0,0.7161803713527852,0.0,0.0,0.7049180327868853,0.0,0.0,0.48601398601398593,0.6923076923076923,0.8571428571428572,0.5955585464333784,0.0,0.6038794485411991,0.0,0.0,0.0,0.3823529411764707,0.0,0.3124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615385,0.0,0.0,0.0,0.0,0.09090909090909094,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6453900709219857,0.901702786377709,0.25,0.926829268292683,0.0,0.0,0.14814814814814825,1.0,0.715391419725785,0.7272727272727273,0.7250000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.9067431850789096,0.0,0.11111111111111105,0.955264593562466,0.0,0.0,0.8889798591779925,0.0,0.75,0.0,0.7142857142857143,0.8,0.0,0.0,0.45620437956204385,0.777511961722488,0.5,0.4444444444444444,0.0,0.0,0.0,0.0,0.45833333333333337,0.675679788961039,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973076923076923,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5555555555555556,0.29999999999999993,0.0,0.3846153846153846,0.6785714285714286,0.0,0.75,0.0,0.15391084945332234,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.8333333333333334,0.5,0.0,0.7619047619047619,0.4,0.0,0.4528301886792453,0.0,1.0,0.7,0.46153846153846156,0.5,0.9259259259259259,0.04761904761904756,0.34253071782711797,0.0,0.7532894736842106,0.0,0.0,0.6243116185359301,0.6666666666666667,0.09998437744102506,0.0,0.0,0.4285714285714286,0.0,0.782608695652174,0.0,0.0,0.0,0.0,1.0,0.0,0.022471910112359605,0.0,0.0,0.0,0.0,0.0,qsampled
0.0,0.0,0.0,0.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9314954051796157,0.0,0.0,0.0,0.0,0.5769230769230769,0.052631578947368474,0.0,0.0,0.0,0.0,0.3146067415730337,0.4067796610169492,0.0,0.4,0.0,0.36349362119725237,0.7735849056603774,0.19999999999999996,0.8970588235294118,0.44067796610169496,0.9090909090909091,0.0,0.0,1.0,0.4117647058823529,0.052631578947368474,0.2886221294363256,0.3023868312757202,0.4130434782608695,0.009763424708974844,0.33333333333333337,0.30952380952380953,0.9125874125874126,0.0,0.2727272727272728,0.0,0.0,0.09368963296844812,0.0,0.8571428571428571,0.33872901678657075,0.0,0.9886045788873925,0.31465761177136387,0.4375,0.4285714285714286,0.7777777777777778,0.8785034373347436,0.6416184971098267,1.0,0.206896551724138,0.0,1.0,0.0,0.0,0.0,0.7518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.6330545991146089,0.0,0.0,0.0,0.0,1.0,0.0,0.7391304347826086,0.0,0.09677419354838712,0.0,0.0,0.641025641025641,0.6649451258876695,0.0,0.0,0.0,0.0,0.0,0.4242424242424242,0.0,0.5,0.0,0.44907407407407407,0.0,0.2857142857142858,0.920386499727817,0.2857142857142856,0.8888888888888888,0.0,0.36363636363636365,0.8636363636363636,0.34615384615384615,0.0625,0.0,0.25352112676056326,0.4666666666666667,0.0,0.5833333333333333,0.39130434782608703,0.9927360774818402,0.6283618581907091,0.0,0.33333333333333326,0.0,0.0,0.0,1.0,0.625,0.8506204071798579,1.0,0.82,0.46666666666666656,0.9,0.875,0.10512185047501033,0.7320261437908497,0.0,0.375,0.0,1.0,0.0,0.008967865149879684,0.0,0.7341772151898733,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.5641025641025641,0.09278350515463918,0.0,0.0,0.0,0.0,0.2857142857142857,0.40740740740740733,0.0,0.6,0.0,0.702152414194299,0.0,0.0,0.033333333333333326,0.47619047619047616,1.0,0.0,0.0,0.75,0.0,0.4,0.0,0.8522012578616353,0.8148148148148149,0.4285714285714286,0.19999999999999996,0.2564102564102564,0.2857142857142857,0.4666666666666668,0.4285714285714285,0.0,0.0,0.049342105263158076,0.0,0.0,0.0,1.0,0.9472789115646258,0.1674047829937998,0.5,0.0,0.9375,0.0,0.0,0.0,0.1428571428571428,0.0,1.0,0.0,0.022471910112359605,0.0,0.7777777777777778,0.0,0.0,0.2857142857142857,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675469483568075,0.875,0.0,0.0,0.0,0.30862220073136104,0.0,0.0,0.5769230769230769,0.5789473684210527,0.0,0.33333333333333326,0.0,0.0,0.3146067415730337,0.4067796610169492,0.31818181818181823,0.4,0.0,0.1418586949000069,0.9090909090909091,0.0,0.10294117647058831,0.8813559322033898,0.6363636363636364,0.0625,0.25,0.0,0.0,0.0,0.0,0.2795450799406626,0.4130434782608695,0.009763424708974844,0.8888888888888888,0.84,0.19055944055944052,0.9230769230769231,0.06060606060606066,0.5955585464333784,0.0,0.6038794485411991,0.0,0.0,0.44238190611108386,0.0,0.45650228844764107,0.0,0.0,0.4285714285714286,0.2592592592592592,0.8857677902621723,0.0,1.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206896551724137,0.0,0.0,0.0,0.0,0.15736360769473345,0.0,0.0,0.641025641025641,0.0,0.0,0.14814814814814825,1.0,0.0,0.0,0.4242424242424242,0.2500000000000001,1.0,0.0,0.0,0.9171506000774293,0.19047619047619047,0.16491311971943268,0.8571428571428571,0.7777777777777778,0.11975223675154845,0.36363636363636365,0.0,0.0,0.0,0.0,0.323943661971831,0.0,0.0,0.9583333333333334,0.6923076923076923,0.19616788321167888,0.0,0.5,0.4444444444444444,0.0,0.0,0.0,0.0,0.625,0.0,0.6888118269757255,0.8620689655172413,0.0,0.9,0.25,0.7777777777777778,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.7839466715368459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5641025641025641,1.0,0.0,0.75,0.0,0.0,0.2857142857142857,0.40740740740740733,0.33333333333333337,0.4,0.0,0.0,1.0,0.2142857142857143,0.06666666666666665,0.6666666666666667,0.33333333333333337,0.0,0.0,0.0,0.5952380952380952,0.4,0.3999999999999999,0.0,0.8148148148148149,0.4285714285714286,0.8,0.9743589743589743,0.9523809523809523,1.0,0.04761904761904756,0.34253071782711797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.23809523809523803,1.0,0.6666666666666666,0.6404494382022472,0.0,0.0,0.0,0.0,0.2857142857142857,qsampled
0.0,0.0,0.0,0.0,0.0,0.5,0.9139072847682119,0.0,0.0,0.0,0.6316137566137565,0.0,0.0,0.0,0.7307692307692308,0.3846153846153846,0.052631578947368474,0.0,0.33333333333333326,0.0,0.6196581196581197,0.0,0.4067796610169492,0.31818181818181823,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222222,0.0,0.5882352941176471,0.8947368421052632,0.0,0.27775943655771973,0.3695652173913043,0.8333333333333333,0.33333333333333337,0.0,0.8125,0.07692307692307698,0.2727272727272728,0.0656619579500658,0.5,0.2920175759794946,0.0,0.0,0.0,0.7549019607843137,0.0,0.0,0.5,0.1428571428571428,0.2592592592592592,1.0,0.0,1.0,0.0,0.0,1.0,0.44913830348999084,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8795846274212286,0.0,0.0,0.0,0.7391304347826086,0.0,0.15999999999999992,0.0,0.7857142857142857,0.6666666666666666,0.6758409785932722,0.0,0.14814814814814825,0.0,0.0,0.0,0.4242424242424242,0.2500000000000001,1.0,0.0,0.11237149946827374,0.0,0.0,0.9988216810683425,0.0,0.11111111111111105,0.8095238095238095,0.0,0.0,0.6965556504412183,0.9375,0.375,0.323943661971831,0.20000000000000007,0.8,0.5833333333333333,0.0,0.8357664233576643,0.777511961722488,0.0,0.7142857142857142,0.25,1.0,0.0,0.0,1.0,0.701958198051948,0.0,0.12,0.33333333333333326,0.09999999999999987,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6012547926106657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.7582417582417582,0.0,0.0,0.0,0.2222222222222222,0.0,0.33333333333333337,0.5,0.6861924686192469,0.0,0.05555555555555547,0.0,0.75,0.0,0.875,0.2857142857142857,0.40740740740740733,0.33333333333333337,0.8,0.0,0.0,0.0,0.3125,0.033333333333333326,0.0,0.0,0.33333333333333337,0.5,0.0,0.3571428571428572,0.8,0.0,0.0,0.37037037037037046,0.7142857142857143,0.19999999999999996,0.46153846153846156,0.2857142857142857,0.0,0.4285714285714285,0.41580685101114323,1.0,0.11494252873563238,0.0,0.0,0.25274725274725274,0.9166666666666666,0.2605925925925926,0.1404255319148937,0.5,0.5714285714285714,0.26315789473684204,1.0,0.4964871194379391,1.0,0.0,0.0,0.0,0.36363636363636365,0.5714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,qsampled
0.0,0.0,0.0,0.0,0.8683829444891392,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8857988875995358,0.0,0.0,0.3846153846153846,0.0,0.0,0.33333333333333326,0.0,0.2927162178930388,0.0,0.864406779661017,0.9090909090909091,0.4,0.5,0.0,1.0,0.0,0.4687499999999999,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.4130434782608695,0.009763424708974844,0.2222222222222222,0.28,0.7647058823529412,1.0,0.0,0.34992038216560506,0.0,0.0,0.0,0.0,0.19825092499159103,0.0,0.3156498039590705,0.0,0.5,0.4285714285714286,0.5555555555555556,0.9714436805922793,0.6416184971098267,1.0,0.206896551724138,0.0,1.0,0.5778321108394459,0.855072463768116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8546511627906976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8010091453800063,0.0,0.0,0.6666666666666666,0.02786779001944273,0.0,0.14814814814814825,0.0,0.2694541231126597,0.0,0.9393939393939394,1.0,1.0,1.0,0.07002314814814825,1.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.375,0.323943661971831,0.4666666666666667,0.0,0.5416666666666667,0.8461538461538461,0.19616788321167888,0.9027777777777778,0.23076923076923073,0.7142857142857142,0.0,0.0,0.0,0.0,0.375,0.0,0.6524680344930123,0.12,0.33333333333333326,0.9,0.75,0.9022346368715084,0.7320261437908497,1.0,0.375,0.0,0.0,0.764213942457717,0.30824841641421097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9060721062618595,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.09090909090909083,0.75,0.0,0.7905803195962994,0.2857142857142857,0.7777777777777778,0.8888888888888888,0.4,0.0,0.0,0.33333333333333337,0.3125,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.5952380952380952,0.4,0.0,0.0,0.8148148148148149,0.4285714285714286,0.0,0.0,0.9523809523809523,0.0,0.0,0.4024390243902439,0.0,0.3928571428571429,0.0,0.0,0.25740537575425126,1.0,0.0,0.15806111696522662,0.5,0.0,0.4736842105263157,0.8275862068965517,0.0,1.0,0.1428571428571428,0.0,0.0,0.13636363636363646,0.1123595505617978,0.0,0.0,0.0,0.0,0.2857142857142857,qsampled
0.8451672010994045,0.0,0.0,0.5416666666666667,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.8461538461538461,0.5789473684210527,0.42592592592592593,0.33333333333333326,0.0,0.0,1.0,0.4067796610169492,0.5909090909090908,0.0,0.0,0.0,0.0,0.35,0.8970588235294118,0.0,0.0,0.0625,0.0,0.0,0.7647058823529412,0.052631578947368474,0.44885177453027136,0.0,0.3695652173913043,0.009763424708974844,0.33333333333333337,0.28,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.6428571428571428,0.4285714285714285,0.6333219138974534,0.5882352941176471,0.0,0.0,0.44999999999999996,0.1428571428571428,0.5555555555555556,0.8785034373347436,0.6416184971098267,1.0,0.206896551724138,0.0,1.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.8656716417910448,0.0,0.0,0.6330545991146089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0935828877005348,0.0,0.2142857142857142,0.8974358974358975,0.0,0.3999999999999999,0.14814814814814825,0.0,0.0,1.0,0.4242424242424242,0.2500000000000001,1.0,0.0,0.07002314814814825,1.0,0.19047619047619047,0.920386499727817,0.0,0.11111111111111105,0.11095603628750872,0.36363636363636365,0.36363636363636365,0.0,0.0625,0.75,0.0,0.20000000000000007,0.0,0.5833333333333333,0.0,0.0,0.0,0.23076923076923073,0.33333333333333326,0.0,1.0,0.7777777777777778,0.33333333333333326,0.8333333333333334,0.8810790743719836,0.0,0.12,0.44444444444444453,0.09999999999999987,0.75,0.10512185047501033,0.7320261437908497,0.0,0.375,0.0,0.7083333333333333,0.0,0.4038030391098564,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.5384615384615385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3916317991631799,0.9487179487179487,1.0,0.6,0.75,0.0,0.0,0.8571428571428572,0.40740740740740733,0.6666666666666667,0.0,0.0,0.10189287152637949,0.5714285714285714,0.2142857142857143,0.033333333333333326,0.0,0.0,0.0,0.0,0.5,0.5952380952380952,0.4,0.5333333333333333,0.4528301886792453,0.37037037037037046,0.4285714285714286,0.19999999999999996,0.0,0.8571428571428572,1.0,0.0,0.0,0.0,0.3549175320708613,0.4,1.0,0.22931937172774852,1.0,0.09998437744102506,0.0,0.5,0.5714285714285714,1.0,0.0,0.0,0.0,0.1428571428571428,0.0,1.0,0.0,0.6067415730337079,0.0,0.0,0.0,0.0,0.2857142857142857,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.7578143930215653,0.0,0.3288740245261984,0.0,0.33333333333333326,0.47916666666666663,1.0,0.6481481481481481,0.0,0.0,0.29209621993127155,0.3146067415730337,0.0,0.31818181818181823,0.0,0.0,0.4934242571846079,0.2727272727272728,0.19999999999999996,0.7352941176470589,0.9491525423728814,0.0,0.0625,0.0,0.25,0.17647058823529416,0.5789473684210527,0.9761273209549072,0.27654320987654313,0.0,0.7049180327868853,0.2222222222222222,0.0,0.48601398601398593,0.9230769230769231,0.4285714285714286,0.004710632570659734,0.0,0.09240180296200906,0.0,0.0,0.4479302516543495,0.3823529411764707,0.45650228844764107,0.875,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.1990163777873275,0.5384615384615385,0.0,0.0,1.0,0.0,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391304347826086,0.0,0.6453900709219857,0.0,0.25,0.5609756097560976,1.0,0.7333333333333334,0.0,1.0,0.2430340557275541,0.0,0.0,0.2500000000000001,1.0,0.0,0.05714854639585809,0.41889276035617506,0.2857142857142858,0.7157659811892236,1.0,0.11111111111111105,0.14238952536824878,0.36363636363636365,0.0,0.3364990993941378,0.8125,1.0,0.323943661971831,0.7142857142857143,0.8,0.5416666666666667,0.0,0.45620437956204385,0.0,0.23076923076923073,0.33333333333333326,0.0,1.0,0.0,0.0,0.625,0.675679788961039,0.6888118269757255,1.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.3060314314030863,0.1973076923076923,0.0,0.0,0.9762369791666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.5555555555555556,0.5,0.0,0.0,0.5,0.29999999999999993,0.0,0.0,0.7905803195962994,0.2857142857142857,0.0,0.33333333333333337,0.0,0.0,0.01628853984874934,0.40740740740740733,0.0,0.09999999999999998,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333332,0.0,0.0,1.0,0.0,0.46153846153846156,0.5,1.0,0.0,0.0,0.0,0.049342105263158076,0.0,0.0,0.0,0.6666666666666667,0.0,0.9821428571428571,0.0,0.4285714285714286,0.9375,0.782608695652174,0.0,0.0,0.0,0.0,1.0,0.6666666666666667,0.022471910112359605,0.0,0.0,0.8095238095238095,0.0,0.9285714285714286,qsampled
0.0,0.0,0.0,0.0,0.9570019723865878,0.0,0.0,0.6250125363554306,0.0,0.0,0.0,0.0,0.310153158324019,0.0,1.0,0.0,0.8518518518518519,0.0,0.0,0.0,0.713239856061546,0.0,0.0,0.31818181818181823,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.44067796610169496,0.6363636363636364,0.0625,0.0,0.0,0.0,0.4736842105263158,1.0,0.27775943655771973,0.0,0.4123861566484518,0.0,0.4,0.0,0.9230769230769231,0.4285714285714286,0.004710632570659734,0.0,0.6038794485411991,0.0,0.0,0.44238190611108386,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.0,0.6416184971098267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7518796992481203,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.6206896551724137,0.75,0.0,0.0,0.0,0.6453900709219857,0.0,0.9375,0.0,0.6758409785932722,0.0,0.0,0.0,0.8792102206736353,0.7272727272727273,0.0,0.2500000000000001,1.0,0.0,0.0,1.0,0.2857142857142858,0.0,0.2857142857142856,0.7777777777777778,0.14238952536824878,0.0,0.0,0.0,0.6875,1.0,0.323943661971831,0.7142857142857143,0.4,0.0,0.3846153846153846,0.0,0.0,0.23076923076923073,0.33333333333333326,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.8620689655172413,0.0,0.9,0.0,0.0,0.7320261437908497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7341772151898733,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5,0.6406067677946325,0.5641025641025641,0.0,0.0,0.0,0.0,0.3330529857022708,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.33333333333333337,0.0,0.5,0.0,0.5952380952380952,0.0,1.0,0.0,0.0,1.0,0.7,0.2564102564102564,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09998437744102506,0.0,0.0,0.0,0.0,0.6896551724137931,0.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8737376109728028,0.0,0.2692307692307693,0.0,0.5789473684210527,0.6481481481481481,0.33333333333333326,0.0,0.6196581196581197,0.0,0.4067796610169492,0.0,0.0,0.5,0.0,0.7735849056603774,0.35,0.09375,0.8813559322033898,0.0,0.0,0.2222222222222222,0.4285714285714285,1.0,0.8947368421052632,0.0,0.3004291845493561,0.3695652173913043,1.0,0.33333333333333337,0.92,0.8125,0.6153846153846154,0.06060606060606066,0.0,0.5,0.2920175759794946,0.6428571428571428,0.0,0.9424791486914006,0.7549019607843137,0.0,0.9547610361182051,0.5,0.4285714285714286,0.7777777777777778,1.0,0.0,1.0,0.206896551724138,0.0,0.4375,0.44913830348999084,0.6086956521739131,0.0,0.0,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.1428571428571428,0.0,0.0,0.7333333333333334,0.14814814814814825,1.0,0.0,0.0,0.4242424242424242,0.0,1.0,1.0,0.11237149946827374,0.41889276035617506,0.19047619047619047,0.8157894736842105,0.8571428571428571,0.11111111111111105,0.9523809523809523,0.0,0.36363636363636365,0.9035012809564475,0.9375,0.375,0.25352112676056326,0.20000000000000007,0.0,0.5833333333333333,1.0,0.8357664233576643,0.011961722488038284,0.5,0.0,0.25,1.0,0.7777777777777778,0.0,0.25,0.701958198051948,0.0,0.86,0.33333333333333326,0.9,0.875,1.0,0.0,0.0,0.375,0.0,0.0,0.6666666666666666,0.6012547926106657,0.0,0.0,0.0,0.0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42222222222222217,0.5,0.5606694560669456,0.7116704805491991,1.0,0.29999999999999993,0.75,0.0,0.875,0.2857142857142857,0.40740740740740733,0.0,0.0,0.0,0.0,0.0,0.5625,0.09999999999999998,0.6666666666666667,0.0,0.8333333333333334,0.5,0.5,0.7619047619047619,0.8,0.0,0.8522012578616353,0.37037037037037046,0.4285714285714286,0.19999999999999996,0.5128205128205128,0.2857142857142857,0.0,0.04761904761904756,0.0,1.0,0.11494252873563238,0.4,0.0,0.0,0.9166666666666666,0.2605925925925926,0.95,0.5,0.0,0.7368421052631579,1.0,0.4964871194379391,1.0,0.1428571428571428,0.0,0.0,0.36363636363636365,0.5714285714285714,0.0,0.0,0.0,0.0,0.3571428571428571,qsampled
0.0,0.0,0.0,0.5416666666666667,0.0,0.0,0.9139072847682119,0.0,0.0,0.0,0.0,0.0,0.16059127439724463,0.6486486486486487,0.0,0.0,0.5789473684210527,0.0,0.0,0.0,0.6196581196581197,0.0,0.4067796610169492,0.31818181818181823,0.4,0.0,0.1418586949000069,0.0,0.0,0.625,0.0,0.0,1.0,0.25,0.4285714285714285,0.8823529411764706,0.052631578947368474,0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,0.5384615384615385,0.2727272727272728,0.0656619579500658,0.0,0.31714650145772605,0.0,0.0,0.0,0.0,0.3156498039590705,0.5486700622524051,1.0,0.1428571428571428,0.5555555555555556,1.0,0.0,1.0,0.206896551724138,0.0,1.0,0.44913830348999084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6156472684085511,0.0,0.0,0.8795846274212286,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,0.8102303787582975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4242424242424242,0.2500000000000001,0.5,0.0,0.0,0.0,0.0,0.4473684210526315,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.8803017364076289,0.0625,0.20833333333333326,0.0,0.0,0.9,0.0,0.0,0.45620437956204385,1.0,0.0,0.7142857142857142,0.0,1.0,0.0,0.0,1.0,0.0,0.6524680344930123,0.0,1.0,0.09999999999999987,0.75,1.0,0.0,0.0,0.375,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615385,0.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7116704805491991,1.0,0.0,0.0,0.0,0.875,0.2857142857142857,0.40740740740740733,0.33333333333333337,0.6,0.0,0.20567685589519646,0.0,0.3125,0.06666666666666665,0.0,0.33333333333333337,0.0,0.0,0.5,0.30952380952380953,0.4,1.0,0.4528301886792453,0.0,0.0,0.7,0.46153846153846156,0.0,1.0,0.4285714285714285,0.41580685101114323,0.0,0.9839816933638444,0.0,0.0,0.25274725274725274,0.25,0.0,0.6272563176895307,0.0,0.5714285714285714,0.4736842105263157,1.0,0.4964871194379391,1.0,0.1428571428571428,0.0,0.0,0.36363636363636365,0.9047619047619048,0.0,0.0,0.0,0.0,0.2857142857142857,qsampled
