fpr,tpr,threshold,questions
0.0,0.0,1.8837922780086465,1
0.13157894736842105,0.10714285714285714,0.8837922780086465,1
0.34210526315789475,0.2857142857142857,0.6345321604309793,1
0.6842105263157895,0.6428571428571429,0.5062274772216988,1
1.0,1.0,0.3216738416390787,1
0.0,0.0,1.9032173174191773,6
0.0,0.034482758620689655,0.9032173174191773,6
0.0,0.1724137931034483,0.7890138466757277,6
0.02702702702702703,0.1724137931034483,0.7883545923366512,6
0.02702702702702703,0.27586206896551724,0.7706713475012797,6
0.05405405405405406,0.27586206896551724,0.7693481642926302,6
0.05405405405405406,0.3103448275862069,0.7689126231088252,6
0.13513513513513514,0.3103448275862069,0.751780967829038,6
0.13513513513513514,0.5172413793103449,0.6566957165973921,6
0.1891891891891892,0.5172413793103449,0.651941536524254,6
0.1891891891891892,0.6206896551724138,0.6258834351894719,6
0.32432432432432434,0.6206896551724138,0.5798978557009664,6
0.32432432432432434,0.6551724137931034,0.5768589771212137,6
0.35135135135135137,0.6551724137931034,0.5663605247305404,6
0.35135135135135137,0.6896551724137931,0.5568850152922784,6
0.43243243243243246,0.6896551724137931,0.5268026613285725,6
0.43243243243243246,0.7586206896551724,0.5189060554242263,6
0.4864864864864865,0.7586206896551724,0.48946301389313684,6
0.4864864864864865,0.7931034482758621,0.4510965126129503,6
0.5135135135135135,0.7931034482758621,0.4354754938045232,6
0.5135135135135135,0.8275862068965517,0.42525982563752146,6
0.5405405405405406,0.8275862068965517,0.4246027916047678,6
0.5405405405405406,0.9310344827586207,0.4081504255244022,6
0.6756756756756757,0.9310344827586207,0.2832429060837181,6
0.7027027027027027,0.9655172413793104,0.2820581789441759,6
0.7837837837837838,0.9655172413793104,0.2447918714258343,6
0.7837837837837838,1.0,0.22523516608043087,6
1.0,1.0,0.10807978979681584,6
0.0,0.0,1.8469398107435784,11
0.0,0.02857142857142857,0.8469398107435785,11
0.0,0.37142857142857144,0.754681984396146,11
0.03225806451612903,0.37142857142857144,0.7337906872011593,11
0.03225806451612903,0.42857142857142855,0.7207329299959833,11
0.0967741935483871,0.42857142857142855,0.70689921437351,11
0.0967741935483871,0.6,0.6320080511664617,11
0.22580645161290322,0.6,0.6139028015240577,11
0.22580645161290322,0.6285714285714286,0.6035260584755909,11
0.2903225806451613,0.6285714285714286,0.5926564330294378,11
0.2903225806451613,0.6571428571428571,0.5908870698929815,11
0.3870967741935484,0.6571428571428571,0.5540656088330225,11
0.3870967741935484,0.6857142857142857,0.5509530263872261,11
0.41935483870967744,0.6857142857142857,0.5448349756732538,11
0.41935483870967744,0.7142857142857143,0.5428992028103156,11
0.4838709677419355,0.7142857142857143,0.5394965148175322,11
0.4838709677419355,0.7428571428571429,0.52113250345202,11
0.5483870967741935,0.7428571428571429,0.5020257648644671,11
0.5483870967741935,0.8857142857142857,0.4313353820961645,11
0.6774193548387096,0.8857142857142857,0.37170696799544634,11
0.6774193548387096,0.9142857142857143,0.3330441381482654,11
0.7096774193548387,0.9142857142857143,0.3107569501960036,11
0.7096774193548387,0.9428571428571428,0.2757058210223246,11
0.8709677419354839,0.9428571428571428,0.23030792473388548,11
0.8709677419354839,1.0,0.2008467687649602,11
1.0,1.0,0.09862654081242764,11
0.0,0.0,1.9037757969552476,16
0.0,0.03125,0.9037757969552477,16
0.0,0.3125,0.770216063558679,16
0.029411764705882353,0.3125,0.7499150570981344,16
0.029411764705882353,0.875,0.5227145240307223,16
0.20588235294117646,0.875,0.4512053486968404,16
0.20588235294117646,0.90625,0.447615042726349,16
0.47058823529411764,0.90625,0.37404552514539224,16
0.47058823529411764,0.96875,0.359856488926105,16
0.5588235294117647,0.96875,0.34420277623671625,16
0.5588235294117647,1.0,0.33771938792928763,16
1.0,1.0,0.05461087225901611,16
0.0,0.0,1.8418861032322758,21
0.0,0.029411764705882353,0.8418861032322756,21
0.0,0.6176470588235294,0.6736368225910186,21
0.03125,0.6176470588235294,0.6557235869750722,21
0.03125,0.7352941176470589,0.6087909889253019,21
0.0625,0.7352941176470589,0.6055014403990198,21
0.0625,0.7647058823529411,0.6002452529335898,21
0.09375,0.7647058823529411,0.5781620307068958,21
0.09375,0.8235294117647058,0.5601440013810158,21
0.21875,0.8235294117647058,0.5100740634435914,21
0.21875,0.8529411764705882,0.5054499908921104,21
0.4375,0.8529411764705882,0.43367516554286395,21
0.4375,0.8823529411764706,0.41261649145902984,21
0.53125,0.8823529411764706,0.3903089398025047,21
0.53125,0.9117647058823529,0.3790222016611053,21
0.625,0.9117647058823529,0.33525495996841725,21
0.625,0.9411764705882353,0.32231387029231034,21
0.6875,0.9411764705882353,0.3089875960190775,21
0.6875,0.9705882352941176,0.29368092992218164,21
0.75,0.9705882352941176,0.2505493108815386,21
0.75,1.0,0.23844014002994438,21
1.0,1.0,0.1097561007065915,21
0.0,0.0,1.835306676715673,26
0.0,0.030303030303030304,0.8353066767156728,26
0.0,0.6666666666666666,0.6094907856868305,26
0.030303030303030304,0.6666666666666666,0.5840028165297191,26
0.030303030303030304,0.7272727272727273,0.5570838634990225,26
0.06060606060606061,0.7272727272727273,0.5405775443803753,26
0.06060606060606061,0.7575757575757576,0.5256958210449492,26
0.09090909090909091,0.7575757575757576,0.5111093377387603,26
0.09090909090909091,0.8787878787878788,0.4909118904167443,26
0.12121212121212122,0.8787878787878788,0.47919613599551475,26
0.12121212121212122,0.9090909090909091,0.47497566924740314,26
0.15151515151515152,0.9090909090909091,0.4661340704028246,26
0.15151515151515152,0.9393939393939394,0.4303315341716458,26
0.2727272727272727,0.9393939393939394,0.38339398360771015,26
0.2727272727272727,0.9696969696969697,0.38085723947893324,26
0.42424242424242425,0.9696969696969697,0.32641705730660925,26
0.42424242424242425,1.0,0.3242105956733658,26
1.0,1.0,0.16113178293632727,26
0.0,0.0,1.876427958061308,31
0.0,0.03125,0.8764279580613079,31
0.0,0.5625,0.6861689575684006,31
0.029411764705882353,0.5625,0.6787436222830749,31
0.029411764705882353,0.59375,0.6729145372135023,31
0.058823529411764705,0.59375,0.6718640645032588,31
0.058823529411764705,0.71875,0.6145467102024333,31
0.11764705882352941,0.71875,0.5783207059546426,31
0.11764705882352941,0.78125,0.5592747747235096,31
0.14705882352941177,0.78125,0.5567103239605817,31
0.14705882352941177,0.8125,0.5381984783263455,31
0.35294117647058826,0.8125,0.46269698180876245,31
0.35294117647058826,0.875,0.4566897319378757,31
0.4117647058823529,0.875,0.422678980764858,31
0.4117647058823529,0.90625,0.4043080944537888,31
0.5,0.90625,0.36852338976547966,31
0.5,0.96875,0.3616415238094438,31
0.5588235294117647,0.96875,0.33951424224881804,31
0.5588235294117647,1.0,0.3351476555851383,31
1.0,1.0,0.1055425019897745,31
0.0,0.0,1.8653315200017753,36
0.0,0.037037037037037035,0.8653315200017754,36
0.0,0.6296296296296297,0.6951212166962891,36
0.02564102564102564,0.6296296296296297,0.6758566799888879,36
0.02564102564102564,0.6666666666666666,0.6576722148971081,36
0.05128205128205128,0.6666666666666666,0.6502552376437735,36
0.05128205128205128,0.7777777777777778,0.6148159958896656,36
0.07692307692307693,0.7777777777777778,0.6021822454483085,36
0.07692307692307693,0.8148148148148148,0.586016672746684,36
0.10256410256410256,0.8148148148148148,0.5834067912861031,36
0.10256410256410256,0.8518518518518519,0.5648854056683404,36
0.1794871794871795,0.8518518518518519,0.5553926447620559,36
0.1794871794871795,0.8888888888888888,0.5500844570748994,36
0.2564102564102564,0.8888888888888888,0.5364741326512659,36
0.2564102564102564,0.9259259259259259,0.5360042014510694,36
0.3333333333333333,0.9259259259259259,0.512549494271427,36
0.3333333333333333,0.9629629629629629,0.5106758787272037,36
0.4358974358974359,0.9629629629629629,0.4841227021869682,36
0.4358974358974359,1.0,0.4797775908237266,36
1.0,1.0,0.15603965191652128,36
0.0,0.0,1.8468563200968138,41
0.0,0.024390243902439025,0.8468563200968138,41
0.0,0.6829268292682927,0.6078887586293426,41
0.04,0.6829268292682927,0.6007507480590872,41
0.04,0.7317073170731707,0.5635164975205166,41
0.08,0.7317073170731707,0.5623264349653909,41
0.08,0.7560975609756098,0.5579935001762395,41
0.12,0.7560975609756098,0.5573974620868065,41
0.12,0.8048780487804879,0.5341147122023058,41
0.16,0.8048780487804879,0.5235568640932584,41
0.16,0.8536585365853658,0.4771696476044761,41
0.2,0.8536585365853658,0.4586888227883293,41
0.2,0.8780487804878049,0.4248996820236322,41
0.24,0.8780487804878049,0.40509434409277395,41
0.24,0.9024390243902439,0.34281233000642886,41
0.28,0.9024390243902439,0.3315314934990792,41
0.28,0.975609756097561,0.29966887838117423,41
0.48,0.975609756097561,0.2513450633154332,41
0.48,1.0,0.23563995345417266,41
1.0,1.0,0.09677037828130765,41
0.0,0.0,1.933863691863692,46
0.0,0.029411764705882353,0.933863691863692,46
0.0,0.6764705882352942,0.6756593565164994,46
0.03125,0.6764705882352942,0.6602882024604714,46
0.03125,0.8235294117647058,0.6014601113172543,46
0.09375,0.8235294117647058,0.5873474518012333,46
0.09375,0.9117647058823529,0.5458053832255512,46
0.15625,0.9117647058823529,0.501989590241691,46
0.15625,0.9705882352941176,0.43751736405517905,46
0.34375,0.9705882352941176,0.32906847587519855,46
0.34375,1.0,0.32021031349602774,46
1.0,1.0,0.08108401589073858,46
0.0,0.0,1.8848386615994253,51
0.0,0.029411764705882353,0.8848386615994254,51
0.0,0.9117647058823529,0.5691241312293945,51
0.0625,0.9117647058823529,0.5569933097526157,51
0.0625,0.9411764705882353,0.5330820220780416,51
0.1875,0.9411764705882353,0.3984253694828085,51
0.1875,1.0,0.36592802151736237,51
1.0,1.0,0.10901078091913238,51
0.0,0.0,1.9205629749582553,56
0.0,0.029411764705882353,0.9205629749582555,56
0.0,0.8235294117647058,0.5940202567682821,56
0.03125,0.8235294117647058,0.5772049235946263,56
0.03125,0.9117647058823529,0.5588174990353372,56
0.09375,0.9117647058823529,0.4554650283613373,56
0.09375,0.9411764705882353,0.43286425363113334,56
0.1875,0.9411764705882353,0.38093702024467974,56
0.1875,1.0,0.32823905630992406,56
1.0,1.0,0.09431167678676385,56
0.0,0.0,1.91733990410461,61
0.0,0.03333333333333333,0.9173399041046099,61
0.0,0.8666666666666667,0.601914383834799,61
0.05555555555555555,0.8666666666666667,0.58573748407508,61
0.05555555555555555,0.9,0.5735536314256037,61
0.08333333333333333,0.9,0.5702338799224612,61
0.08333333333333333,0.9333333333333333,0.5194616860001124,61
0.1111111111111111,0.9333333333333333,0.5006344962227315,61
0.1111111111111111,0.9666666666666667,0.4740450703845349,61
0.6388888888888888,0.9666666666666667,0.28056690682123203,61
0.6388888888888888,1.0,0.27899174269143306,61
1.0,1.0,0.07948757418344016,61
0.0,0.0,1.9053583659588589,66
0.0,0.03333333333333333,0.905358365958859,66
0.0,0.9,0.5603192365665316,66
0.027777777777777776,0.9,0.5352996880663724,66
0.027777777777777776,0.9333333333333333,0.5151626643202284,66
0.08333333333333333,0.9333333333333333,0.47411969423197436,66
0.08333333333333333,1.0,0.4628759345601356,66
1.0,1.0,0.0905450685069732,66
0.0,0.0,1.8600510115905338,71
0.0,0.030303030303030304,0.8600510115905337,71
0.0,1.0,0.5001086165847075,71
1.0,1.0,0.07566441099964709,71
0.0,0.0,1.8506160067220327,76
0.0,0.034482758620689655,0.8506160067220327,76
0.0,0.9655172413793104,0.6203930369476295,76
