questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.6570247933884297,0.657121212121212,0.5777330482390275,0.7366234902843585
6,0.6980769230769232,0.74315,0.6693794453647433,0.8169494549267639
11,0.895220588235294,0.93375,0.8996817750084769,0.967835349087603
16,0.9338235294117647,0.9501911764705882,0.9298046475103285,0.9705935070462246
21,0.9299539170506913,0.9421857142857143,0.9237823939971102,0.9606048785598024
26,0.9255514705882353,0.9358823529411764,0.9107230175390941,0.9610554603837651
31,0.9478098788443616,0.9594655172413793,0.9484263010735547,0.9705213952615666
36,0.9540441176470589,0.9540441176470589,0.9540441176470589,0.9540441176470589
41,0.919815668202765,0.9389285714285714,0.9117242943525978,0.9661467906514635
46,0.9332706766917294,0.925078947368421,0.8967002436289412,0.9534856100811961
51,0.953168044077135,0.9516666666666667,0.9356154216599787,0.9677369405331447
56,0.9793233082706767,0.9761964285714285,0.9609630508736258,0.991433741111076
61,0.9862132352941176,0.9862132352941176,0.9862132352941176,0.9862132352941176
66,1.0,0.5,0.4177203101705293,0.58258797086041
71,1.0,0.5,0.4177203101705293,0.58258797086041
76,1.0,0.5,0.4177203101705293,0.58258797086041
81,0.9963269054178145,0.9963269054178145,0.9963269054178145,0.9963269054178145
86,0.9889400921658986,0.9889400921658986,0.9889400921658986,0.9889400921658986
91,0.9972426470588235,0.9972426470588235,0.9972426470588235,0.9972426470588235
96,0.9935185185185186,0.9935185185185186,0.9935185185185186,0.9935185185185186
101,0.9972350230414746,0.9972350230414746,0.9972350230414746,0.9972350230414746
