questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.6644920165230901,0.6734253876408794,0.6382229649054633,0.7086699623387934
6.0,0.7561857076326822,0.7935822686030978,0.7345635091562378,0.852640433153297
11.0,0.8203591384546861,0.8487428974890179,0.8012518420261072,0.8962601824742961
16.0,0.8881978902486228,0.904164753322089,0.8682939358961566,0.940060871458042
21.0,0.8882788971250765,0.9029712072065367,0.8687676999523717,0.9372246331062802
26.0,0.913174988603035,0.9224168954726458,0.8952316417228574,0.949701827442043
31.0,0.9261974544265176,0.9331288390513838,0.9068664149093474,0.9594232982959788
36.0,0.9490743557901458,0.9536764213813064,0.9363923389756876,0.9709689607541674
41.0,0.9472885894608004,0.9292839424115069,0.9074189060869576,0.9513132261112062
46.0,0.9542503120608473,0.9562548623381654,0.939878128246512,0.9727387827477676
51.0,0.9691889588000753,0.9678901575502742,0.9571106685876459,0.9787233942283237
56.0,0.9631810635364556,0.9432022064793756,0.9262036338904615,0.9602212779244853
61.0,0.9718870414190461,0.971883538312822,0.9639495508673382,0.9798226607111101
66.0,0.9735928314756087,0.9748230318086427,0.9680896521001969,0.9815609652306195
71.0,0.979828048827775,0.9582799527760913,0.9497875846186994,0.9668099780301039
76.0,0.9808584357606557,0.9564655911170207,0.9474625084932846,0.965486080506771
81.0,0.9794977282221685,0.9586598703447214,0.9496281960984789,0.9677071173269284
86.0,0.9854311595804569,0.9638382682013554,0.9576956780995941,0.9699952934145264
91.0,0.9880649472100701,0.9247120643125751,0.9112768739432281,0.938187341903658
96.0,0.988101003195348,0.9254500454206892,0.9132963422481316,0.9376434838175602
101.0,0.9890234986500457,0.9452992440242453,0.9364165723329743,0.9542098055412511
