questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.5624417520969245,0.5624417520969245,0.5624417520969245,0.5624417520969245
6,0.9148148148148147,0.92625,0.9008975220310211,0.9516166025979145
11,0.9568014705882353,0.9556176470588236,0.941069668715628,0.9701747811204725
16,0.9553656220322887,0.968574074074074,0.9498041862012303,0.9873498750025163
21,0.9741935483870967,0.9729428571428571,0.9592835601677481,0.9866093044714315
26,0.953168044077135,0.9603333333333334,0.9419262476768567,0.9787503882200971
31,0.9871323529411764,0.9789705882352941,0.9704739985179492,0.9874733006301684
36,0.9834710743801652,0.9834710743801652,0.9834710743801652,0.9834710743801652
41,0.9632690541781451,0.9630606060606061,0.9490655369722503,0.9770646785072566
46,0.987037037037037,0.987037037037037,0.987037037037037,0.987037037037037
51,0.9906803355079217,0.9906803355079217,0.9906803355079217,0.9906803355079217
56,0.9852941176470588,0.9852941176470588,0.9852941176470588,0.9852941176470588
61,0.9944444444444445,0.9944444444444445,0.9944444444444445,0.9944444444444445
66,0.9981634527089073,0.9981634527089073,0.9981634527089073,0.9981634527089073
71,0.9963133640552995,0.9963133640552995,0.9963133640552995,0.9963133640552995
76,1.0,0.5,0.4177203101705293,0.58258797086041
81,1.0,0.5,0.4177203101705293,0.58258797086041
86,0.9954044117647058,0.9954044117647058,0.9954044117647058,0.9954044117647058
91,1.0,0.5,0.4177203101705293,0.58258797086041
96,1.0,0.5,0.4177203101705293,0.58258797086041
101,1.0,0.5,0.4177203101705293,0.58258797086041
