questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.7543778801843317,0.7561285714285715,0.6787590457128421,0.8335387698329739
6,0.8202764976958525,0.8499193548387096,0.7973166162670816,0.9025515787464413
11,0.8184331797235023,0.8414193548387097,0.7834603457328522,0.8993975478184202
16,0.8604224058769515,0.8804242424242423,0.828302173230941,0.9325562808478308
21,0.8373161764705882,0.863421875,0.8190217624920433,0.9078612916541833
26,0.7603383458646618,0.8001785714285714,0.7352840229786037,0.8651210251451629
31,0.8398148148148148,0.8712666666666667,0.8167055161694297,0.925836071373433
36,0.9030754892823858,0.9147758620689654,0.8855318272785134,0.9440386025287639
41,0.880708294501398,0.8983513513513514,0.8584108918511149,0.9383096531305468
46,0.8943014705882353,0.9109852941176471,0.8672549707617846,0.9570699132966051
51,0.9577205882352942,0.9574558823529412,0.939255672166753,0.9756646268318468
56,0.8769513314967861,0.9098181818181819,0.8732707812742795,0.9463745857203789
61,0.9623161764705882,0.9623161764705882,0.9623161764705882,0.9623161764705882
66,0.9668202764976959,0.965241935483871,0.9481466330255589,0.9823440102603892
71,0.9824884792626729,0.9738428571428571,0.9621524096443419,0.985540117705847
76,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777
81,0.9558270676691729,0.9557368421052632,0.9418712735917603,0.9696143281749445
86,0.9718045112781954,0.9718045112781954,0.9718045112781954,0.9718045112781954
91,0.9770220588235294,0.9716176470588235,0.954771061776508,0.9884703550186686
96,0.9686635944700461,0.9628142857142857,0.9470511217041062,0.9785852461784792
101,0.9612903225806452,0.9499032258064517,0.9334878249064756,0.9663378105802805
