questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.7600186393289841,0.7600186393289841,0.7600186393289841,0.7600186393289841
6,0.9071691176470588,0.91853125,0.8886777940835693,0.9483993831294047
11,0.9649769585253456,0.9716,0.962306693172623,0.9809014111373093
16,0.951851851851852,0.9526111111111111,0.9368822776162842,0.9683540692348735
21,0.9779411764705882,0.9725588235294117,0.9603004848351985,0.9848240273360607
26,0.9908088235294118,0.9908088235294118,0.9908088235294118,0.9908088235294118
31,0.9493087557603687,0.9491935483870968,0.9312687127960195,0.9671264078184576
36,0.981203007518797,0.981203007518797,0.981203007518797,0.981203007518797
41,1.0,0.5,0.4177203101705293,0.58258797086041
46,0.9896616541353384,0.9896616541353384,0.9896616541353384,0.9896616541353384
51,0.9940476190476191,0.9940476190476191,0.9940476190476191,0.9940476190476191
56,0.9962962962962962,0.9962962962962962,0.9962962962962962,0.9962962962962962
61,0.9963269054178145,0.9963269054178145,0.9963269054178145,0.9963269054178145
66,0.994408201304753,0.994408201304753,0.994408201304753,0.994408201304753
71,0.9935483870967742,0.9935483870967742,0.9935483870967742,0.9935483870967742
76,0.972972972972973,0.9643918918918919,0.9488445014476263,0.9799474922681034
81,0.9915413533834586,0.9915413533834586,0.9915413533834586,0.9915413533834586
86,0.985307621671258,0.985307621671258,0.985307621671258,0.985307621671258
91,0.9990783410138249,0.9990783410138249,0.9990783410138249,0.9990783410138249
96,0.9897483690587139,0.9897483690587139,0.9897483690587139,0.9897483690587139
101,0.9935661764705882,0.9935661764705882,0.9935661764705882,0.9935661764705882
