questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.42003676470588236,0.42003676470588236,0.42003676470588236,0.42003676470588236
6,0.7490808823529412,0.8026029411764706,0.7330729712168553,0.8721477242132163
11,0.7821691176470588,0.8055,0.748925140464771,0.8621324639972471
16,0.8387096774193548,0.8504516129032258,0.7967635555640197,0.9041691555785355
21,0.862037037037037,0.8850138888888888,0.8359880799400146,0.9340528703278935
26,0.921875,0.93646875,0.9060363283610852,0.9669146577239185
31,0.9007352941176471,0.9069117647058823,0.8634575491688977,0.9503745145355846
36,0.9096774193548387,0.9294193548387096,0.8918455526876008,0.968236399868342
41,0.9133640552995391,0.9185428571428571,0.8772490448866349,0.9608821809113897
46,0.9512867647058824,0.9593124999999999,0.9364486433636428,0.9821834130524416
51,0.9711090400745573,0.9648918918918918,0.9526742925974521,0.9771179630575371
56,0.9586776859504132,0.963878787878788,0.9403901797565103,0.9892280842678525
61,0.9834558823529411,0.9834558823529411,0.9834558823529411,0.9834558823529411
66,0.9833333333333334,0.97675,0.9665034603637648,0.9870014921159211
71,0.950925925925926,0.9576666666666667,0.9331542088322526,0.9821902847712826
76,0.9888164026095061,0.9888164026095061,0.9888164026095061,0.9888164026095061
81,0.9990680335507922,0.9990680335507922,0.9990680335507922,0.9990680335507922
86,0.9696691176470589,0.9638235294117647,0.949583586728679,0.9780710391217593
91,1.0,0.5,0.4177203101705293,0.58258797086041
96,0.9943019943019943,0.9943019943019943,0.9943019943019943,0.9943019943019943
101,0.9972041006523765,0.9972041006523765,0.9972041006523765,0.9972041006523765
