questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.6758661168349643,0.6826860964791331,0.6505865019721779,0.714822753612106
6.0,0.7815208950329985,0.8175037298023462,0.7633021685321253,0.8717385186501717
11.0,0.8413656649128513,0.867714738049976,0.8241001535392789,0.9113524817450596
16.0,0.9067194639541936,0.8913551163340863,0.8557941992397979,0.9270200105701872
21.0,0.8991875655216696,0.914855986218086,0.883610751969605,0.9461248555484745
26.0,0.9288897086375746,0.9370584237027988,0.9110273594235818,0.9631001427423851
31.0,0.9380480046461217,0.9436699232127643,0.9219581970352652,0.9653907377000611
36.0,0.9430654413464671,0.9183145891242813,0.8950038002463636,0.9417230407538821
41.0,0.957411241518444,0.9295388345000284,0.90964676748918,0.9495829766774321
46.0,0.9749872391478341,0.9106672729650885,0.8928883505859123,0.9284908962067326
51.0,0.9727278142240893,0.9414715241478488,0.9291365262625552,0.9538688529197104
56.0,0.9814375279006329,0.9116984178785822,0.8959220057875258,0.927519523834904
61.0,0.9860166867877105,0.9518129431421041,0.9442032518225267,0.9594446898427206
66.0,0.9832443038763038,0.9827308178615534,0.9810772735948758,0.9843853085616802
71.0,0.9900878467946452,0.8900878467946451,0.873631908828751,0.9066054409667271
76.0,0.9873516427755172,0.9212370498415695,0.9095687777007192,0.932947705044802
81.0,0.9963040076530937,0.729637340986427,0.6857548397440426,0.7736842587786457
86.0,0.9976058765800226,0.7642725432466894,0.7258753546596031,0.8028135963148807
91.0,0.9970520274027835,0.7303853607361168,0.6865028594937325,0.7744322785283355
96.0,0.9970366781881581,0.7970366781881582,0.7641248022563699,0.8300718665323221
101.0,0.9970408134665915,0.7303741467999247,0.6864916455575404,0.7744210645921434
