questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.40027958993476237,0.40027958993476237,0.40027958993476237,0.40027958993476237
6,0.6663560111835973,0.7113448275862069,0.645103588414901,0.77763332470049
11,0.8014705882352942,0.8413823529411765,0.78844358585978,0.8943893225665535
16,0.9074074074074074,0.9202666666666668,0.8913977168544572,0.949148927295695
21,0.9190243902439025,0.9224390243902438,0.9064436339836017,0.9384752532995787
26,0.9183285849952516,0.9363333333333334,0.908040243837309,0.9646354682431462
31,0.952073732718894,0.953258064516129,0.9268384180324893,0.9796840356288379
36,0.9842592592592592,0.9842592592592592,0.9842592592592592,0.9842592592592592
41,0.9549632352941176,0.9587941176470588,0.9329380003024108,0.9863569046277842
46,0.9589934762348555,0.9620945945945947,0.9430679304383943,0.9811299833480659
51,0.9649769585253457,0.9649769585253457,0.9649769585253457,0.9649769585253457
56,0.9476102941176471,0.9547058823529413,0.9314815192818684,0.9779390766773887
61,0.9981481481481481,0.9981481481481481,0.9981481481481481,0.9981481481481481
66,0.9753086419753086,0.9775555555555555,0.9709179632874612,0.9841984525611399
71,0.9907407407407408,0.9907407407407408,0.9907407407407408,0.9907407407407408
76,0.9925925925925926,0.9925925925925926,0.9925925925925926,0.9925925925925926
81,1.0,0.5,0.4177203101705293,0.58258797086041
86,0.9990817263544537,0.9990817263544537,0.9990817263544537,0.9990817263544537
91,1.0,0.5,0.4177203101705293,0.58258797086041
96,1.0,0.5,0.4177203101705293,0.58258797086041
101,0.9944082013047529,0.9944082013047529,0.9944082013047529,0.9944082013047529
