questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.6447283511811315,0.6545390263450507,0.6161452440770773,0.6929793477050474
6.0,0.7908371421288741,0.826379335743867,0.7738310440471311,0.8789565582861458
11.0,0.8527018931403343,0.8767933566484672,0.8354843174395887,0.9181266551814188
16.0,0.9074073391772915,0.9035051365309755,0.8712222034447764,0.9358523220969573
21.0,0.9096950294059941,0.9224205625181671,0.8951265560466459,0.9497351051618546
26.0,0.9393186345319463,0.9455833020135486,0.9237090079632019,0.9674674266612477
31.0,0.9451682139388097,0.9496552921730277,0.9292738443353075,0.9700452849331269
36.0,0.951670800719469,0.9027144628233583,0.8789762544617198,0.9265777541926447
41.0,0.9602819416646833,0.9272158548338143,0.9068388433411442,0.9477927063793596
46.0,0.9704162056737322,0.8986686549259049,0.8762114839312571,0.9212547306071945
51.0,0.9743031417377372,0.9204326381431949,0.9039825247009626,0.9369422449708454
56.0,0.9802911208640588,0.9055074243116784,0.8866803848774095,0.9244718568825372
61.0,0.9889575739230813,0.9140126836624503,0.9003240017328014,0.9277481127227367
66.0,0.9848455713147583,0.9282572636169815,0.9166734784653905,0.9398767958548071
71.0,0.9891270200459407,0.8595873323603314,0.8361411508671677,0.8831144135017489
76.0,0.9880030434335733,0.8777910610765789,0.8574543229293914,0.8981975471952159
81.0,0.9954816424413635,0.7548190720368576,0.7143738786512069,0.7954129141822627
86.0,0.9964512082020456,0.792531001230368,0.758482240830099,0.8267056378664608
91.0,0.9975779280888917,0.756837187348151,0.7172210403932205,0.7966017659105705
96.0,0.99680205348202,0.8301353868153534,0.8027088235388632,0.85766471043549
101.0,0.9976706142896669,0.7198928365118891,0.6741818977177387,0.7657750425454501
