questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.6797235023041475,0.679741935483871,0.6009107713744031,0.7586636578805739
6,0.7913602941176471,0.813421875,0.7577412972512929,0.8691442923536508
11,0.7904411764705882,0.841234375,0.7968200161781498,0.885672156074378
16,0.9090909090909092,0.9093333333333333,0.8722008572334652,0.9464892994290331
21,0.9034926470588235,0.9120147058823529,0.8808584284722644,0.9431847553329478
26,0.8494031221303948,0.8787727272727273,0.8344100839751335,0.9231582203139213
31,0.928374655647383,0.9373636363636364,0.9170433190870109,0.9576951870160302
36,0.9549632352941176,0.96125,0.9421364504416585,0.9803724385482706
41,0.9529953917050691,0.9541142857142857,0.9350761068779552,0.973164330144446
46,0.9520676691729324,0.9538552631578947,0.9259752996595809,0.981744323082735
51,0.9724517906336089,0.969,0.9562587781269318,0.9817492575943397
56,0.9282385834109972,0.9422413793103448,0.915843334872414,0.9686482206075104
61,0.9852534562211981,0.976157142857143,0.9673575633531081,0.9849635354256523
66,0.9518518518518518,0.9645555555555556,0.9534065398182408,0.9757131392478197
71,0.9871323529411764,0.9871323529411764,0.9871323529411764,0.9871323529411764
76,0.9888888888888888,0.9888888888888888,0.9888888888888888,0.9888888888888888
81,0.99335232668566,0.99335232668566,0.99335232668566,0.99335232668566
86,0.9898897058823529,0.9898897058823529,0.9898897058823529,0.9898897058823529
91,0.9897483690587139,0.9897483690587139,0.9897483690587139,0.9897483690587139
96,0.9880184331797235,0.9880184331797235,0.9880184331797235,0.9880184331797235
101,1.0,0.5,0.4177203101705293,0.58258797086041
