questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.7843162201399748,0.7854163173590257,0.7185315820761892,0.8523590704801166
6.0,0.918089015043965,0.9292719957861086,0.9041906102395826,0.9543697356031274
11.0,0.9584495607159678,0.9626642906642907,0.9456028257357927,0.9797334511419004
16.0,0.9770434441280837,0.9738593807543651,0.9692204155503249,0.9785009923622244
21.0,0.9716559437521326,0.9643178835683374,0.95090203288229,0.9777432670953808
26.0,0.983695017719408,0.983695017719408,0.983695017719408,0.983695017719408
31.0,0.9787847161671613,0.9787847161671613,0.9787847161671613,0.9787847161671613
36.0,0.9834308436414051,0.981634853436324,0.9757640436828138,0.9875079780925716
41.0,0.9941670619860847,0.9941670619860847,0.9941670619860847,0.9941670619860847
46.0,0.9996893445169307,0.6663560111835974,0.611502884630617,0.7214146584238708
51.0,0.991107411285357,0.991107411285357,0.991107411285357,0.991107411285357
56.0,0.9990528831437923,0.8323862164771256,0.8049596532006354,0.8599155400972623
61.0,0.9987682767252659,0.8321016100585993,0.804675046782109,0.8596309336787359
66.0,0.9947432920536636,0.9947432920536636,0.9947432920536636,0.9947432920536636
71.0,0.9990786129266521,0.8324119462599855,0.8049853829834953,0.8599412698801222
76.0,0.9993855606758832,0.6660522273425499,0.6111991007895695,0.7211108745828233
81.0,1.0,0.5,0.4177203101705293,0.58258797086041
86.0,0.997825411618515,0.6644920782851816,0.6096389517322013,0.7195507255254551
91.0,1.0,0.5,0.4177203101705293,0.58258797086041
96.0,0.9993872549019608,0.6660539215686274,0.611200795015647,0.7211125688089007
101.0,0.9962936915940253,0.9962936915940253,0.9962936915940253,0.9962936915940253
