questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.6698223487904015,0.6722926582862949,0.6538829823723812,0.6907223497038312
6.0,0.7821122296674972,0.8190632502542224,0.7652436105730374,0.8729142740279072
11.0,0.7990380906743696,0.8283654615416053,0.7808943039494259,0.8758628694280333
16.0,0.9118952812858802,0.9240325829151352,0.8942763168819822,0.9538232327082571
21.0,0.9154080728389543,0.9242106221341351,0.8920542925081034,0.9564679802215831
26.0,0.9294592577720926,0.9351130255094812,0.9139512119410619,0.9562888157231869
31.0,0.9374155687281502,0.9416309235585177,0.9182150174910555,0.9650573929233391
36.0,0.9606350338850772,0.9638463857179234,0.9504194258153943,0.9772778323528699
41.0,0.9731585156643597,0.9162681583707809,0.8975523064973063,0.9350248138193239
46.0,0.9730460517413976,0.9689856823326534,0.9598427856314478,0.9781368268509593
51.0,0.9766010067908878,0.973439633919127,0.9664910717593757,0.9803924911400284
56.0,0.9704348377960302,0.9139630938403545,0.8923830591505202,0.9355844696556015
61.0,0.9837257612437463,0.9827844910207185,0.9775765749960512,0.9879952941469712
66.0,0.9915070195922335,0.9915070195922335,0.9915070195922335,0.9915070195922335
71.0,0.9854824870290086,0.9311021451486668,0.919917574985154,0.9423219133723573
76.0,0.9832513796066027,0.9797436982119729,0.9742220460422382,0.9852689543688609
81.0,0.9785475411157338,0.9235541947323461,0.9072394549125973,0.9399057302399315
86.0,0.9897199213357266,0.9887117514010862,0.9873419427308375,0.9900822821512025
91.0,0.9907402701787448,0.9341815267609975,0.9210558770264787,0.9473432040350986
96.0,0.9930867643197792,0.9371159659351878,0.9269568082421478,0.9473099929029042
101.0,0.9938136250550227,0.9382580694994671,0.9291158817406369,0.9474345107061792
