fpr,tpr,threshold,questions
0.0,0.0,1.8268543893249491,1
0.125,0.14705882352941177,0.8268543893249493,1
0.15625,0.4411764705882353,0.6142060509978264,1
0.3125,0.6470588235294118,0.46159226028299616,1
0.5625,0.8235294117647058,0.4468554019294742,1
1.0,1.0,0.33161678713016274,1
0.0,0.0,1.911245151215939,6
0.0,0.030303030303030304,0.911245151215939,6
0.0,0.36363636363636365,0.8133234402583008,6
0.030303030303030304,0.36363636363636365,0.718394259496869,6
0.030303030303030304,0.45454545454545453,0.6651466449446815,6
0.030303030303030304,0.5151515151515151,0.6111599363562672,6
0.030303030303030304,0.696969696969697,0.5584635404004372,6
0.09090909090909091,0.696969696969697,0.5533717728240182,6
0.09090909090909091,0.7878787878787878,0.5165558934738604,6
0.18181818181818182,0.7878787878787878,0.49681456489946196,6
0.18181818181818182,0.8181818181818182,0.4924968161792649,6
0.2727272727272727,0.8181818181818182,0.4573914350821517,6
0.2727272727272727,0.8484848484848485,0.45393480939044395,6
0.30303030303030304,0.8787878787878788,0.4417239494582425,6
0.3333333333333333,0.8787878787878788,0.4348784456561217,6
0.3333333333333333,0.9090909090909091,0.4239422741320795,6
0.36363636363636365,0.9090909090909091,0.4239269424183194,6
0.36363636363636365,0.9393939393939394,0.41540513472771184,6
0.6060606060606061,0.9393939393939394,0.29239613341060905,6
0.6060606060606061,0.9696969696969697,0.24160470841754897,6
0.7272727272727273,0.9696969696969697,0.18879094264749752,6
0.7272727272727273,1.0,0.183738557926716,6
1.0,1.0,0.11690100846848443,6
0.0,0.0,1.9268006383013065,11
0.0,0.03125,0.9268006383013065,11
0.0,0.21875,0.843635701592792,11
0.029411764705882353,0.21875,0.8425551760531871,11
0.029411764705882353,0.6875,0.6037435209459118,11
0.08823529411764706,0.6875,0.593183703015376,11
0.08823529411764706,0.75,0.5841658873475222,11
0.11764705882352941,0.75,0.5558569724566559,11
0.11764705882352941,0.84375,0.52610487668073,11
0.20588235294117646,0.84375,0.4989247228922555,11
0.20588235294117646,0.875,0.496601040271793,11
0.2647058823529412,0.875,0.46663579277953926,11
0.2647058823529412,0.90625,0.46271249115336993,11
0.3235294117647059,0.90625,0.4472868579855289,11
0.3235294117647059,0.9375,0.43000316270612216,11
0.47058823529411764,0.9375,0.36965842146006644,11
0.47058823529411764,0.96875,0.3670743808629655,11
0.7058823529411765,0.96875,0.24651185769830525,11
0.7058823529411765,1.0,0.24134218276122965,11
1.0,1.0,0.08299364126723179,11
0.0,0.0,1.943819042909952,16
0.0,0.03225806451612903,0.9438190429099519,16
0.0,0.3870967741935484,0.7928751121130799,16
0.02857142857142857,0.3870967741935484,0.7885846644937553,16
0.02857142857142857,0.45161290322580644,0.7822253924526652,16
0.05714285714285714,0.45161290322580644,0.7786343202252294,16
0.05714285714285714,0.6451612903225806,0.7356389065479974,16
0.08571428571428572,0.6451612903225806,0.7338850449411949,16
0.08571428571428572,0.6774193548387096,0.703201884766056,16
0.11428571428571428,0.6774193548387096,0.6936149288422016,16
0.11428571428571428,0.7419354838709677,0.6867800376490216,16
0.17142857142857143,0.7419354838709677,0.6667153858900271,16
0.17142857142857143,0.8064516129032258,0.6565059687786963,16
0.2571428571428571,0.8064516129032258,0.563366619646524,16
0.2571428571428571,0.8387096774193549,0.526960421733149,16
0.34285714285714286,0.8387096774193549,0.42872052190234006,16
0.34285714285714286,0.8709677419354839,0.4250413366589837,16
0.37142857142857144,0.8709677419354839,0.4229114814676312,16
0.37142857142857144,0.9354838709677419,0.3663318278390049,16
0.45714285714285713,0.9354838709677419,0.31032277486822946,16
0.45714285714285713,0.967741935483871,0.29943996486777247,16
0.5142857142857142,0.967741935483871,0.24267365037418512,16
0.5142857142857142,1.0,0.24029802688893598,16
1.0,1.0,0.055927086381631845,16
0.0,0.0,1.9272582355915688,21
0.0,0.03225806451612903,0.9272582355915688,21
0.0,0.25806451612903225,0.782334788556508,21
0.02857142857142857,0.25806451612903225,0.7766043548094832,21
0.02857142857142857,0.7419354838709677,0.649317094000352,21
0.08571428571428572,0.7419354838709677,0.632537215870549,21
0.08571428571428572,0.8387096774193549,0.614685978788543,21
0.17142857142857143,0.8387096774193549,0.5434004030157877,21
0.17142857142857143,0.9354838709677419,0.5293607487423476,21
0.3142857142857143,0.9354838709677419,0.46009441510949795,21
0.3142857142857143,0.967741935483871,0.4510378036019064,21
0.34285714285714286,0.967741935483871,0.4043991844142672,21
0.34285714285714286,1.0,0.4024199503083363,21
1.0,1.0,0.09908804395983885,21
0.0,0.0,1.9110723135408008,26
0.0,0.029411764705882353,0.9110723135408009,26
0.0,0.8235294117647058,0.6083696561375133,26
0.0625,0.8235294117647058,0.5940910280195993,26
0.0625,0.8823529411764706,0.5896699312009186,26
0.15625,0.8823529411764706,0.5406837828678276,26
0.15625,0.9117647058823529,0.5132891989837892,26
0.25,0.9117647058823529,0.45284237602383604,26
0.25,0.9705882352941176,0.4292867474787116,26
0.3125,0.9705882352941176,0.3750609290919165,26
0.3125,1.0,0.36443283607149146,26
