0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,y
0.0,0.0,0.0,0.19999999999999996,0.33333333333333337,0.7916107382550335,0.09615384615384626,0.0,0.0,0.7096774193548387,0.0,0.0,0.15999999999999992,0.323943661971831,0.5,0.6000000000000001,0.27450980392156854,0.5052920423363387,1.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.37142857142857144,0.0,0.3207547169811321,0.0,0.0,qsampled
0.0,0.9631506218332566,0.0,0.0,0.33333333333333337,1.0,0.09615384615384626,0.0,0.23999999999999988,0.0,0.7574468085106383,0.0,0.96,0.323943661971831,0.0,0.6000000000000001,0.8431372549019608,0.5252225519287834,1.0,0.75,0.6000000000000001,1.0,0.0,0.42222222222222217,0.0,0.0,0.33333333333333337,0.8571428571428572,0.37142857142857144,0.0,0.0,0.7529880478087649,0.32467532467532456,qsampled
0.0,0.0,0.5454545454545455,0.6,0.33333333333333337,0.0,0.09615384615384626,0.0,0.0,0.0,1.0,0.0,0.15999999999999992,0.8309859154929577,0.5,0.8,0.0,0.5252225519287834,1.0,0.75,0.1875,1.0,0.0,0.33333333333333337,0.3870967741935484,0.6666666666666666,0.0,0.5277777777777777,0.37142857142857144,0.0,0.3220338983050849,0.6896551724137931,0.987012987012987,qsampled
0.0,0.26044549887966273,0.10909090909090902,0.19999999999999996,0.6666666666666667,0.16666666666666674,0.0,0.0,0.7272727272727273,1.0,0.09155315649643647,0.0,0.33333333333333337,0.0,0.5,0.8,0.0,0.0,1.0,0.48571428571428565,0.9444444444444444,0.0,0.0,0.0,0.5645161290322581,0.0,0.6666666666666667,0.5277777777777777,0.6,0.0,0.7358490566037736,0.6055776892430278,0.0,qsampled
0.0,0.26044549887966273,0.10909090909090902,0.0,0.0,0.16666666666666674,0.09615384615384626,0.5,0.0,1.0,0.09155315649643647,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.5252225519287834,0.0,0.17142857142857137,0.9444444444444444,0.0,0.0,0.0,0.5645161290322581,0.0,0.6666666666666667,0.5277777777777777,0.37142857142857144,1.0,0.0,0.6055776892430278,0.0,qsampled
0.0,0.3617380623368648,0.5454545454545455,0.0,0.0,0.7916107382550335,0.09615384615384626,0.0,0.88,0.7096774193548387,0.0,0.0,0.6799999999999999,0.8309859154929577,0.0,0.0,0.27450980392156854,0.5052920423363387,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.3870967741935484,0.0,0.6666666666666667,0.0,0.37142857142857144,0.0,0.4716981132075472,0.0,0.0,qsampled
0.0,0.3617380623368648,0.0,0.0,0.33333333333333337,0.0,0.6923076923076923,0.5,0.92,0.7096774193548387,0.0,0.0,0.6799999999999999,0.323943661971831,0.0,0.8,0.0,0.5260682085456685,0.0,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8301886792452831,0.0,0.0,qsampled
0.0,0.0,0.0,0.19999999999999996,0.0,0.16666666666666674,0.019230769230769273,0.5,0.4181818181818182,0.4662379421221865,0.09155315649643647,0.0,0.0,0.323943661971831,0.5,0.0,0.0,0.7922848664688428,0.0,0.0,0.9444444444444444,0.0,0.0,0.33333333333333337,0.0,0.0,0.6666666666666667,1.0,0.0,1.0,0.3207547169811321,0.6055776892430278,0.0,qsampled
0.0,0.4455703976662061,0.5454545454545455,0.0,0.33333333333333337,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.8309859154929577,0.0,0.6000000000000001,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.9555555555555556,0.3870967741935484,0.0,0.33333333333333337,0.5277777777777777,0.6,1.0,0.3207547169811321,0.7529880478087649,0.0,qsampled
0.7965367965367965,0.4455703976662061,0.5454545454545455,0.19999999999999996,0.6666666666666667,0.7916107382550335,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,0.0,0.8309859154929577,0.5,0.8,0.27450980392156854,0.0,0.0,0.0,0.0,0.0,0.7309644670050761,0.9555555555555556,0.3870967741935484,0.0,0.6666666666666667,0.0,0.6,1.0,0.3207547169811321,0.0,0.0,qsampled
