fpr,tpr,tprU,tprL
0.063,0.8825641025641026,0.929662897735209,0.8354653073929961
0.064,0.8830769230769231,0.9300864216011768,0.8360674245526694
0.065,0.8835897435897436,0.9305096555585415,0.8366698316209458
0.066,0.884102564102564,0.9309325979435045,0.8372725302616236
0.067,0.8846153846153846,0.9313552470740342,0.837875522156735
0.068,0.8851282051282051,0.9317776012495838,0.8384788090068265
0.069,0.8856410256410256,0.9321996587508055,0.8390823925312458
0.07,0.8861538461538462,0.9326214178392573,0.839686274468435
0.071,0.8866666666666667,0.9330428767571057,0.8402904565762277
0.072,0.8871794871794871,0.9334640337268199,0.8408949406321544
0.073,0.8876923076923077,0.9338848869508622,0.8414997284337531
0.074,0.8882051282051282,0.9343054346113708,0.8421048217988856
0.075,0.8887179487179487,0.9347256748698356,0.8427102225660619
0.076,0.8892307692307693,0.935145605866769,0.8433159325947696
0.077,0.8897435897435897,0.9355652257213681,0.8439219537658113
0.078,0.8902564102564102,0.9359845325311713,0.8445282879816491
0.079,0.8907692307692308,0.936403524371706,0.8451349371667555
0.08,0.8912820512820513,0.9368221992961311,0.8457419032679715
0.081,0.8917948717948718,0.9372405553348698,0.8463491882548738
0.082,0.8923076923076922,0.937658590495236,0.8469567941201485
0.083,0.8928205128205128,0.9380763027610522,0.8475647228799733
0.084,0.8933333333333333,0.9384936900922594,0.8481729765744073
0.085,0.8938461538461538,0.9389107504245177,0.84878155726779
0.086,0.8943589743589744,0.9393274816688,0.8493904670491488
0.087,0.8948717948717949,0.9397438817109756,0.8499997080326143
0.088,0.8953846153846153,0.9401599484113843,0.8506092823578464
0.089,0.8958974358974359,0.9405756796044028,0.8512191921904689
0.09,0.8964102564102564,0.9409910730979995,0.8518294397225133
0.091,0.8969230769230769,0.941406126673281,0.8524400271728728
0.092,0.8974358974358975,0.9418208380840282,0.8530509567877668
0.093,0.8979487179487179,0.9422352050562205,0.8536622308412153
0.094,0.8984615384615384,0.9426492252875522,0.8542738516355246
0.095,0.898974358974359,0.9430628964469348,0.8548858215017832
0.096,0.8994871794871795,0.9434762161739896,0.8554981428003694
0.097,0.9,0.9438891820785292,0.8561108179214708
0.098,0.9005128205128204,0.9443017917400258,0.8567238492856151
0.099,0.901025641025641,0.944714042707068,0.8573372393442139
0.1,0.9015384615384615,0.9451259324968043,0.8579509905801187
0.101,0.902051282051282,0.9455374585943744,0.8585651055081897
0.102,0.9025641025641026,0.9459486184523269,0.8591795866758782
0.103,0.9030769230769231,0.9463594094900225,0.8597944366638237
0.104,0.9035897435897435,0.9467698290930244,0.8604096580864626
0.105,0.9041025641025641,0.9471798746124732,0.8610252535926549
0.106,0.9046153846153846,0.9475895433644465,0.8616412258663227
0.107,0.9051282051282051,0.9479988326293041,0.8622575776271062
0.108,0.9056410256410257,0.9484077396510165,0.8628743116310348
0.109,0.9061538461538461,0.9488162616364777,0.8634914306712145
0.11,0.9066666666666666,0.9492243957548003,0.8641089375785329
0.111,0.9071794871794872,0.949632139136594,0.8647268352223804
0.112,0.9076923076923077,0.9500394888732253,0.8653451265113901
0.113,0.9082051282051282,0.9504464420160604,0.865963814394196
0.114,0.9087179487179486,0.950852995575687,0.8665829018602103
0.115,0.9092307692307692,0.9512591465211182,0.8672023919404201
0.116,0.9097435897435897,0.9516648917789751,0.8678222877082044
0.117,0.9102564102564102,0.9520702282326493,0.8684425922801712
0.118,0.9107692307692308,0.9524751527214435,0.8690633088170181
0.119,0.9112820512820512,0.95287966203969,0.8696844405244124
0.12,0.9117948717948717,0.9532837529358469,0.8703059906538966
0.121,0.9123076923076923,0.9536874221115692,0.8709279625038153
0.122,0.9128205128205128,0.9540906662207574,0.8715503594202682
0.123,0.9133333333333333,0.9544934818685799,0.8721731847980868
0.124,0.9138461538461539,0.9548958656104689,0.8727964420818388
0.125,0.9143589743589743,0.9552978139510915,0.8734201347668571
0.126,0.9148717948717948,0.9556993233432908,0.8740442664002989
0.127,0.9153846153846154,0.956100390187,0.8746688405822307
0.128,0.9158974358974359,0.9565010108281257,0.8752938609667461
0.129,0.9164102564102564,0.9569011815574021,0.8759193312631107
0.13,0.9169230769230768,0.957300898609212,0.8765452552369417
0.131,0.9174358974358974,0.9577001581603769,0.8771716367114178
0.132,0.9179487179487179,0.9580989563289114,0.8777984795685244
0.133,0.9184615384615384,0.9584972891727443,0.8784257877503325
0.134,0.918974358974359,0.958895152688403,0.879053565260315
0.135,0.9194871794871795,0.9592925428096597,0.8796818161646993
0.136,0.9199999999999999,0.9596894554061403,0.8803105445938596
0.137,0.9205128205128205,0.9600858862818928,0.8809397547437481
0.138,0.921025641025641,0.9604818311739132,0.8815694508773688
0.139,0.9215384615384615,0.9608772857506295,0.8821996373262936
0.14,0.9220512820512821,0.9612722456103414,0.8828303184922227
0.141,0.9225641025641025,0.9616667062796128,0.8834614988485922
0.142,0.923076923076923,0.9620606632116174,0.8840931829422286
0.143,0.9235897435897436,0.9624541117844342,0.8847253753950529
0.144,0.9241025641025641,0.9628470472992922,0.885358080905836
0.145,0.9246153846153846,0.9632394649787612,0.885991304252008
0.146,0.925128205128205,0.9636313599648879,0.8866250502915222
0.147,0.9256410256410256,0.964022727317274,0.8872593239647771
0.148,0.9261538461538461,0.9644135620110954,0.8878941302965968
0.149,0.9266666666666666,0.9648038589350592,0.8885294743982741
0.15,0.9271794871794872,0.9651936128892965,0.8891653614696778
0.151,0.9276923076923076,0.965582818583189,0.8898017968014262
0.152,0.9282051282051281,0.9659714706331257,0.8904387857771305
0.153,0.9287179487179487,0.9663595635601883,0.8910763338757091
0.154,0.9292307692307692,0.9667470917877605,0.8917144466737779
0.155,0.9297435897435897,0.9671340496390616,0.8923531298481179
0.156,0.9302564102564101,0.9675204313345965,0.8929923891782238
0.157,0.9307692307692307,0.9679062309895247,0.8936322305489367
0.158,0.9312820512820512,0.9682914426109379,0.8942726599531645
0.159,0.9317948717948717,0.9686760600950498,0.8949136834946937
0.16,0.9323076923076923,0.9690600772242889,0.8955553073910957
0.161,0.9328205128205128,0.9694434876642927,0.896197537976733
0.162,0.9333333333333332,0.9698262849607988,0.8968403817058677
0.163,0.9338461538461538,0.9702084625364298,0.8974838451558778
0.164,0.9343589743589743,0.9705900136873632,0.8981279350305854
0.165,0.9348717948717948,0.9709709315798876,0.8987726581637021
0.166,0.9353846153846154,0.9713512092468348,0.8994180215223959
0.167,0.9358974358974358,0.9717308395838856,0.900064032210986
0.168,0.9364102564102563,0.9721098153457428,0.9007106974747698
0.169,0.9369230769230769,0.9724881291421645,0.9013580247039892
0.17,0.9374358974358974,0.9728657734338536,0.9020060214379412
0.171,0.9379487179487179,0.973242740528195,0.9026546953692408
0.172,0.9384615384615385,0.9736190225748349,0.903304054348242
0.173,0.9389743589743589,0.9739946115610938,0.903954106387624
0.174,0.9394871794871794,0.9743694993072071,0.9046048596671518
0.175,0.9404273504273504,0.9750549443926988,0.905799756462002
0.176,0.9408547008547008,0.9753657075998831,0.9063436941095185
0.177,0.9412820512820512,0.9756759619604196,0.9068881406036828
0.178,0.9417094017094017,0.9759857022592822,0.9074331011595211
0.179,0.9421367521367521,0.976294923186568,0.9079785810869362
0.18,0.9425641025641025,0.9766036193350528,0.9085245857931522
0.181,0.9429914529914529,0.976911785197664,0.9090711207852419
0.182,0.9434188034188034,0.9772194151648682,0.9096181916727385
0.183,0.9438461538461538,0.9775265035219708,0.9101658041703368
0.184,0.9442735042735042,0.9778330444463221,0.9107139641006863
0.185,0.9447008547008546,0.9781390320044284,0.9112626773972808
0.186,0.9451282051282051,0.9784444601489615,0.9118119501074486
0.187,0.9455555555555555,0.9787493227156641,0.9123617883954469
0.188,0.9459829059829059,0.979053613420146,0.9129121985456659
0.189,0.9464102564102563,0.9793573258545654,0.9134631869659473
0.19,0.9468376068376068,0.9796604534841928,0.9140147601910207
0.191,0.9472649572649572,0.9799629896438493,0.9145669248860651
0.192,0.9476923076923076,0.9802649275342153,0.9151196878503999
0.193,0.948119658119658,0.980566260218004,0.9156730560213121
0.194,0.9485470085470085,0.9808669806159926,0.9162270364780243
0.195,0.9489743589743589,0.9811670815029061,0.9167816364458117
0.196,0.9494017094017093,0.9814665555031447,0.917336863300274
0.197,0.9498290598290597,0.9817653950863497,0.9178927245717697
0.198,0.9502564102564102,0.9820635925627996,0.9184492279500207
0.199,0.9506837606837606,0.9823611400786278,0.9190063812888933
0.2,0.951111111111111,0.9826580296108537,0.9195641926113683
0.201,0.9515384615384614,0.9829542529622189,0.9201226701147039
0.202,0.9519658119658119,0.9832498017558188,0.920681822175805
0.203,0.9523931623931623,0.9835446674295174,0.9212416573568072
0.204,0.9528205128205128,0.9838388412301394,0.9218021844108862
0.205,0.9532478632478633,0.9841323142074225,0.922363412288304
0.206,0.9536752136752137,0.9844250772077237,0.9229253501427037
0.207,0.9541025641025641,0.9847171208674617,0.9234880073376666
0.208,0.9545299145299145,0.9850084356062868,0.9240513934535423
0.209,0.954957264957265,0.9852990116199604,0.9246155182945696
0.21,0.9553846153846154,0.9855888388729306,0.9251803918963002
0.211,0.9558119658119658,0.9858779070905884,0.9257460245333432
0.212,0.9562393162393162,0.9861662057511861,0.9263124267274464
0.213,0.9566666666666667,0.9864537240774001,0.9268796092559333
0.214,0.9570940170940171,0.9867404510275204,0.9274475831605138
0.215,0.9575213675213675,0.9870263752862438,0.9280163597564912
0.216,0.9579487179487179,0.9873114852550505,0.9285859506423854
0.217,0.9583760683760684,0.9875957690421403,0.9291563677099964
0.218,0.9588034188034188,0.9878792144519034,0.9297276231549342
0.219,0.9592307692307692,0.9881618089739,0.9302997294876384
0.22,0.9596581196581196,0.988443539771319,0.9308726995449202
0.221,0.9600854700854701,0.988724393668886,0.9314465465020542
0.222,0.9605128205128205,0.9890043571401889,0.9320212838854521
0.223,0.9609401709401709,0.9892834162943853,0.9325969255859565
0.224,0.9613675213675213,0.9895615568622551,0.9331734858727876
0.225,0.9617948717948718,0.9898387641815574,0.9337509794081862
0.226,0.9622222222222222,0.9901150231816505,0.934329421262794
0.227,0.9626495726495726,0.9903903183673277,0.9349088269318175
0.228,0.963076923076923,0.9906646338018201,0.935489212352026
0.229,0.9635042735042735,0.9909379530889125,0.9360705939196344
0.23,0.9639316239316239,0.9912102593541164,0.9366529885091314
0.231,0.9643589743589743,0.991481535224838,0.9372364134931107
0.232,0.9647863247863248,0.9917517628094734,0.9378208867631761
0.233,0.9652136752136752,0.9920209236753629,0.9384064267519875
0.234,0.9656410256410256,0.9922889988255218,0.9389930524565294
0.235,0.966068376068376,0.9925559686740694,0.9395807834626827
0.236,0.9664957264957265,0.9928218130202618,0.9401696399711911
0.237,0.9669230769230769,0.9930865110210322,0.9407596428251216
0.238,0.9673504273504273,0.9933500411619316,0.941350813538923
0.239,0.9677777777777777,0.9936123812263554,0.9419431743292
0.24,0.9682051282051282,0.9938735082629298,0.9425367481473266
0.241,0.9686324786324786,0.9941333985509211,0.9431315587140361
0.242,0.969059829059829,0.9943920275635214,0.9437276305561366
0.243,0.9694871794871794,0.9946493699288464,0.9443249890455124
0.244,0.9699145299145299,0.9949053993884707,0.9449236604405891
0.245,0.9703418803418803,0.995160088753306,0.9455236719304546
0.246,0.9707692307692307,0.9954134098566128,0.9461250516818487
0.247,0.9711965811965811,0.9956653335039127,0.9467278288892496
0.248,0.9716239316239316,0.9959158294195489,0.9473320338283142
0.249,0.972051282051282,0.9961648661896153,0.9479376979129487
0.25,0.9724786324786324,0.9964124112009491,0.9485448537563157
0.251,0.9729059829059828,0.9966584305758495,0.9491535352361162
0.252,0.9733333333333333,0.996902889102148,0.9497637775645186
0.253,0.9737606837606837,0.997145750158224,0.9503756173631434
0.254,0.9741880341880341,0.9973869756325066,0.9509890927435617
0.255,0.9746153846153846,0.997626525836961,0.9516042433938081
0.256,0.975042735042735,0.9978643594140016,0.9522211106714683
0.257,0.9754700854700854,0.9981004332362078,0.952839737703963
0.258,0.9758974358974358,0.9983347022981512,0.9534601694967204
0.259,0.9763247863247863,0.9985671195995641,0.9540824530500084
0.26,0.9767521367521368,0.9987976360189824,0.9547066374852912
0.261,0.9771794871794872,0.999026200176899,0.9553327741820754
0.262,0.9776068376068376,0.9992527582873413,0.955960916926334
0.263,0.9780341880341881,0.9994772539966529,0.9565911220717233
0.264,0.9784615384615385,0.9996996282081039,0.9572234487149731
0.265,0.9788888888888889,0.9999198188907766,0.9578579588870012
0.266,0.9793162393162393,1.0001377608709678,0.958494717761511
0.267,0.9797435897435898,1.0003533856041102,0.9591337938830693
0.268,0.9801709401709402,1.0005666209249435,0.959775259416937
0.269,0.9805982905982906,1.0007773907733404,0.9604191904232408
0.27,0.981025641025641,1.0009856148928273,0.9610656671584548
0.271,0.9814529914529915,1.0011912084983938,0.9617147744075892
0.272,0.9818803418803419,1.0013940819096814,0.9623666018510024
0.273,0.9823076923076923,1.001594140145033,0.9630212444703515
0.274,0.9827350427350428,1.001791282471173,0.9636788029989124
0.275,0.9831623931623932,1.0019854019024397,0.9643393844223467
0.276,0.9835897435897436,1.002176384642485,0.9650031025370024
0.277,0.984017094017094,1.0023641094601468,0.9656700785740414
0.278,0.9844444444444445,1.002548446989748,0.9663404418991408
0.279,0.9848717948717949,1.0027292589443249,0.9670143307992649
0.28,0.9852991452991453,1.002906397228155,0.9676918933701354
0.281,0.9857264957264957,1.0030797029323737,0.9683732885206179
0.282,0.9861538461538462,1.0032490051942653,0.9690586871134269
0.283,0.9865811965811966,1.0034141198969166,0.9697482732654766
0.284,0.987008547008547,1.003574848181023,0.9704422458360711
0.285,0.9874358974358974,1.0037309747345797,0.9711408201372153
0.286,0.9878632478632479,1.0038822658185242,0.9718442299079715
0.287,0.9882905982905983,1.0040284669767163,0.9725527296044804
0.288,0.9887179487179487,1.0041693003662708,0.9732665970696267
0.289,0.9891452991452991,1.0043044616283423,0.9739861366622561
0.29,0.9895726495726496,1.0044336161987841,0.9747116829465151
0.291,0.9900140845070422,1.004560328315622,0.9754678406984624
0.292,0.9900281690140845,1.0045642543192246,0.9754920837089445
0.293,0.9900422535211267,1.0045681729263296,0.9755163341159238
0.294,0.9900563380281691,1.004572084121397,0.9755405919349411
0.295,0.9900704225352113,1.0045759878888316,0.9755648571815909
0.296,0.9900845070422535,1.0045798842129832,0.9755891298715238
0.297,0.9900985915492958,1.0045837730781462,0.9756134100204455
0.298,0.990112676056338,1.0045876544685588,0.9756376976441173
0.299,0.9901267605633802,1.0045915283684035,0.975661992758357
0.3,0.9901408450704225,1.0045953947618067,0.9756862953790385
0.301,0.9901549295774648,1.0045992536328376,0.975710605522092
0.302,0.9901690140845071,1.0046031049655089,0.9757349232035052
0.303,0.9901830985915493,1.0046069487437763,0.9757592484393223
0.304,0.9901971830985915,1.0046107849515375,0.9757835812456455
0.305,0.9902112676056338,1.004614613572633,0.9758079216386346
0.306,0.990225352112676,1.0046184345908449,0.9758322696345073
0.307,0.9902394366197182,1.004622247989897,0.9758566252495396
0.308,0.9902535211267606,1.0046260537534546,0.9758809885000665
0.309,0.9902676056338028,1.004629851865124,0.9759053594024816
0.31,0.9902816901408451,1.0046336423084525,0.9759297379732377
0.311,0.9902957746478873,1.0046374250669277,0.9759541242288471
0.312,0.9903098591549295,1.0046412001239768,0.9759785181858821
0.313,0.9903239436619719,1.0046449674629683,0.9760029198609754
0.314,0.9903380281690141,1.0046487270672089,0.9760273292708193
0.315,0.9903521126760564,1.0046524789199451,0.9760517464321676
0.316,0.9903661971830986,1.0046562230043623,0.9760761713618348
0.317,0.9903802816901408,1.0046599593035848,0.9761006040766969
0.318,0.9903943661971831,1.0046636878006747,0.9761250445936915
0.319,0.9904084507042253,1.0046674084786325,0.9761494929298181
0.32,0.9904225352112676,1.0046711213203963,0.9761739491021388
0.321,0.9904366197183099,1.0046748263088414,0.9761984131277783
0.322,0.9904507042253521,1.0046785234267803,0.9762228850239238
0.323,0.9904647887323944,1.0046822126569623,0.9762473648078265
0.324,0.9904788732394366,1.004685893982073,0.9762718524968003
0.325,0.9904929577464788,1.0046895673847338,0.9762963481082237
0.326,0.9905070422535212,1.0046932328475024,0.9763208516595399
0.327,0.9905211267605634,1.0046968903528715,0.9763453631682553
0.328,0.9905352112676056,1.0047005398832687,0.9763698826519425
0.329,0.9905492957746479,1.0047041814210569,0.976394410128239
0.33,0.9905633802816901,1.0047078149485327,0.9764189456148475
0.331,0.9905774647887324,1.0047114404479274,0.9764434891295376
0.332,0.9905915492957746,1.0047150579014053,0.9764680406901439
0.333,0.9906056338028169,1.0047186672910648,0.9764926003145689
0.334,0.9906197183098592,1.004722268598937,0.9765171680207815
0.335,0.9906338028169014,1.0047258618069852,0.9765417438268177
0.336,0.9906478873239436,1.0047294468971055,0.9765663277507818
0.337,0.9906619718309859,1.0047330238511258,0.976590919810846
0.338,0.9906760563380281,1.0047365926508056,0.9766155200252505
0.339,0.9906901408450705,1.0047401532778357,0.9766401284123051
0.34,0.9907042253521127,1.0047437057138378,0.9766647449903877
0.341,0.9907183098591549,1.0047472499403634,0.9766893697779465
0.342,0.9907323943661972,1.0047507859388949,0.9767140027934995
0.343,0.9907464788732394,1.0047543136908443,0.9767386440556346
0.344,0.9907605633802817,1.0047578331775526,0.9767632935830107
0.345,0.990774647887324,1.0047613443802905,0.9767879513943574
0.346,0.9907887323943662,1.0047648472802566,0.9768126175084758
0.347,0.9908028169014085,1.0047683418585778,0.9768372919442392
0.348,0.9908169014084507,1.0047718280963094,0.9768619747205921
0.349,0.9908309859154929,1.0047753059744335,0.9768866658565524
0.35,0.9908450704225352,1.0047787754738597,0.9769113653712107
0.351,0.9908591549295774,1.0047822365754242,0.9769360732837307
0.352,0.9908732394366198,1.0047856892598894,0.97696078961335
0.353,0.990887323943662,1.0047891335079437,0.9769855143793802
0.354,0.9909014084507042,1.0047925693002007,0.9770102476012076
0.355,0.9909154929577465,1.0047959966171995,0.9770349892982935
0.356,0.9909295774647887,1.0047994154394035,0.9770597394901739
0.357,0.9909436619718309,1.0048028257472006,0.9770844981964613
0.358,0.9909577464788732,1.0048062275209024,0.9771092654368441
0.359,0.9909718309859155,1.0048096207407442,0.9771340412310867
0.36,0.9909859154929578,1.0048130053868838,0.9771588255990317
0.361,0.991,1.0048163814394022,0.9771836185605978
0.362,0.9910140845070422,1.0048197488783022,0.9772084201357821
0.363,0.9910281690140845,1.0048231076835086,0.9772332303446605
0.364,0.9910422535211267,1.0048264578348671,0.9772580492073865
0.365,0.9910563380281691,1.0048297993121447,0.9772828767441935
0.366,0.9910704225352113,1.0048331320950288,0.9773077129753939
0.367,0.9910845070422535,1.0048364561631264,0.9773325579213805
0.368,0.9910985915492958,1.0048397714959647,0.9773574116026268
0.369,0.991112676056338,1.0048430780729898,0.9773822740396864
0.37,0.9911267605633802,1.004846375873566,0.9774071452531945
0.371,0.9911408450704225,1.0048496648769765,0.9774320252638687
0.372,0.9911549295774648,1.0048529450624217,0.9774569140925079
0.373,0.9911690140845071,1.0048562164090198,0.9774818117599944
0.374,0.9911830985915493,1.0048594788958056,0.977506718287293
0.375,0.9911971830985915,1.0048627325017303,0.9775316336954527
0.376,0.9912112676056338,1.004865977205661,0.9775565580056066
0.377,0.991225352112676,1.0048692129863803,0.9775814912389718
0.378,0.9912394366197183,1.004872439822586,0.9776064334168507
0.379,0.9912535211267606,1.0048756576928894,0.9776313845606317
0.38,0.9912676056338028,1.0048788665758173,0.9776563446917882
0.381,0.9912816901408451,1.004882066449809,0.9776813138318812
0.382,0.9912957746478873,1.0048852572932172,0.9777062920025575
0.383,0.9913098591549295,1.0048884390843067,0.9777312792255524
0.384,0.9913239436619719,1.0048916118012552,0.9777562755226886
0.385,0.9913380281690141,1.0048947754221509,0.9777812809158771
0.386,0.9913521126760564,1.004897929924994,0.9778062954271186
0.387,0.9913661971830986,1.0049010752876948,0.9778313190785023
0.388,0.9913802816901408,1.0049042114880735,0.977856351892208
0.389,0.9913943661971831,1.00490733850386,0.9778813938905061
0.39,0.9914084507042253,1.0049104563126934,0.9779064450957574
0.391,0.9914225352112676,1.0049135648921206,0.9779315055304146
0.392,0.9914366197183099,1.004916664219597,0.9779565752170227
0.393,0.9914507042253521,1.0049197542724855,0.9779816541782187
0.394,0.9914647887323944,1.0049228350280555,0.9780067424367334
0.395,0.9914788732394366,1.004925906463483,0.9780318400153903
0.396,0.9914929577464788,1.0049289685558496,0.9780569469371081
0.397,0.9915070422535212,1.0049320212821424,0.9780820632248998
0.398,0.9915211267605634,1.0049350646192532,0.9781071889018735
0.399,0.9915352112676056,1.0049380985439778,0.9781323239912335
0.4,0.9915492957746479,1.0049411230330152,0.9781574685162805
0.401,0.9915633802816901,1.0049441380629685,0.9781826225004118
0.402,0.9915774647887324,1.0049471436103423,0.9782077859671225
0.403,0.9915915492957746,1.0049501396515437,0.9782329589400057
0.404,0.9916056338028169,1.0049531261628804,0.9782581414427534
0.405,0.9916197183098592,1.0049561031205616,0.9782833334991566
0.406,0.9916338028169014,1.0049590705006965,0.9783085351331062
0.407,0.9916478873239436,1.0049620282792937,0.9783337463685936
0.408,0.9916619718309859,1.0049649764322606,0.9783589672297114
0.409,0.9916760563380281,1.0049679149354032,0.9783841977406531
0.41,0.9916901408450705,1.0049708437644254,0.9784094379257154
0.411,0.9917042253521127,1.0049737628949282,0.9784346878092971
0.412,0.9917183098591549,1.004976672302409,0.9784599474159008
0.413,0.9917323943661972,1.0049795719622614,0.9784852167701331
0.414,0.9917464788732394,1.0049824618497738,0.9785104958967049
0.415,0.9917605633802817,1.0049853419401302,0.9785357848204332
0.416,0.991774647887324,1.004988212208408,0.9785610835662399
0.417,0.9917887323943662,1.004991072629578,0.9785863921591543
0.418,0.9918028169014085,1.0049939231785041,0.9786117106243127
0.419,0.9918169014084507,1.0049967638299424,0.978637038986959
0.42,0.9918309859154929,1.0049995945585402,0.9786623772724456
0.421,0.9918450704225352,1.0050024153388357,0.9786877255062347
0.422,0.9918591549295774,1.0050052261452578,0.9787130837138972
0.423,0.9918732394366198,1.005008026952124,0.9787384519211155
0.424,0.991887323943662,1.0050108177336414,0.9787638301536825
0.425,0.9919014084507042,1.005013598463905,0.9787892184375032
0.426,0.9919154929577465,1.0050163691168976,0.9788146167985954
0.427,0.9919295774647887,1.0050191296664883,0.9788400252630891
0.428,0.9919436619718309,1.0050218800864328,0.9788654438572292
0.429,0.9919577464788732,1.0050246203503717,0.9788908726073748
0.43,0.9919718309859155,1.0050273504318308,0.9789163115400001
0.431,0.9919859154929578,1.0050300703042199,0.9789417606816958
0.432,0.992,1.0050327799408316,0.9789672200591684
0.433,0.9920140845070422,1.0050354793148417,0.9789926896992426
0.434,0.9920281690140845,1.0050381683993077,0.9790181696288613
0.435,0.9920422535211267,1.005040847167168,0.9790436598750856
0.436,0.9920563380281691,1.0050435155912412,0.9790691604650968
0.437,0.9920704225352113,1.0050461736442264,0.9790946714261961
0.438,0.9920845070422535,1.0050488212987008,0.9791201927858062
0.439,0.9920985915492958,1.00505145852712,0.9791457245714716
0.44,0.992112676056338,1.005054085301817,0.979171266810859
0.441,0.9921267605633802,1.0050567015950016,0.979196819531759
0.442,0.9921408450704226,1.005059307378759,0.9792223827620861
0.443,0.9921549295774648,1.00506190262505,0.9792479565298795
0.444,0.9921690140845071,1.0050644873057095,0.9792735408633048
0.445,0.9921830985915493,1.0050670613924455,0.9792991357906531
0.446,0.9921971830985915,1.0050696248568394,0.9793247413403438
0.447,0.9922112676056338,1.0050721776703437,0.9793503575409239
0.448,0.992225352112676,1.0050747198042826,0.9793759844210693
0.449,0.9922394366197183,1.0050772512298507,0.9794016220095858
0.45,0.9922535211267606,1.0050797719181113,0.9794272703354098
0.451,0.9922676056338028,1.005082281839997,0.9794529294276086
0.452,0.9922816901408451,1.0050847809663075,0.9794785993153827
0.453,0.9922957746478873,1.0050872692677102,0.9795042800280644
0.454,0.9923098591549295,1.0050897467147382,0.9795299715951209
0.455,0.9923239436619719,1.0050922132777895,0.9795556740461541
