questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.5532659987273632,0.5532659987273632,0.5532659987273632,0.5532659987273632
6.0,0.6522765606219549,0.6810297500525231,0.6055708236902454,0.7565948746688075
11.0,0.7699165249433313,0.805151037249485,0.7455469721476702,0.864792893976651
16.0,0.8212494994024567,0.84842448603429,0.7956199161463354,0.9012566990710111
21.0,0.8717184115523646,0.8943089505278061,0.8599019340642644,0.9287394444870871
26.0,0.9297396675314525,0.9352698803241848,0.9100761435150679,0.9604763531746536
31.0,0.9448178905444912,0.9454647631143486,0.9235172860713882,0.9674573539009939
36.0,0.9669043394231132,0.9692275559096559,0.9565047286969696,0.981956435421011
41.0,0.9740963931347222,0.9174885529554917,0.9007247341361292,0.9342905771508551
46.0,0.9812937111249936,0.868869309542723,0.8439367979374458,0.8938742534828292
51.0,0.9901151613036233,0.9884714862528813,0.9864267783011458,0.9905180470094115
56.0,0.9932348010812326,0.937679245525677,0.9285370577668471,0.9468556867323894
61.0,0.9977412076675396,0.7755189854453174,0.738950234409997,0.8122247502721662
66.0,0.9979522932244431,0.8312856265577766,0.8038590632812864,0.8588149501779133
71.0,0.9975385452669161,0.7753163230446938,0.7387475720093736,0.8120220878715427
76.0,0.9998978758169935,0.555453431372549,0.48231592930190836,0.6288649610262468
81.0,0.997231203753656,0.7186144602820739,0.6717717079553855,0.7656291313049685
86.0,0.999152528757792,0.610263639868903,0.5462683255570925,0.6744987283158886
91.0,0.9998978758169935,0.555453431372549,0.48231592930190836,0.6288649610262468
96.0,1.0,0.5,0.4177203101705293,0.58258797086041
101.0,0.9998971193415637,0.5554526748971194,0.4823151728264787,0.6288642045508172
106.0,1.0,0.5,0.4177203101705293,0.58258797086041
111.0,0.9996922082780668,0.610803319389178,0.5468080050773675,0.6750384078361635
116.0,0.9996930627089545,0.6108041738200656,0.5468088595082551,0.6750392622670512
121.0,0.9996930627089545,0.6108041738200656,0.5468088595082551,0.6750392622670512
126.0,0.9990791881268637,0.6101902992379747,0.5461949849261641,0.6744253876849604
131.0,0.9998978758169935,0.555453431372549,0.48231592930190836,0.6288649610262468
136.0,0.9998979695949394,0.5554535251504948,0.4823160230798542,0.6288650548041926
141.0,0.9992857871645752,0.5548413427201306,0.48170384064949,0.6282528723738284
146.0,1.0,0.5,0.4177203101705293,0.58258797086041
151.0,0.9995864638584945,0.6106975749696056,0.5467022606577951,0.6749326634165912
156.0,1.0,0.5,0.4177203101705293,0.58258797086041
161.0,1.0,0.5,0.4177203101705293,0.58258797086041
166.0,1.0,0.5,0.4177203101705293,0.58258797086041
171.0,1.0,0.5,0.4177203101705293,0.58258797086041
176.0,1.0,0.5,0.4177203101705293,0.58258797086041
181.0,1.0,0.5,0.4177203101705293,0.58258797086041
186.0,1.0,0.5,0.4177203101705293,0.58258797086041
191.0,1.0,0.5,0.4177203101705293,0.58258797086041
196.0,1.0,0.5,0.4177203101705293,0.58258797086041
201.0,1.0,0.5,0.4177203101705293,0.58258797086041
206.0,1.0,0.5,0.4177203101705293,0.58258797086041
211.0,1.0,0.5,0.4177203101705293,0.58258797086041
