questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.5524908913725931,0.5524908913725931,0.5524908913725931,0.5524908913725931
6.0,0.6565414351580113,0.6879709718801313,0.6134071276983685,0.7626342541779754
11.0,0.7808704981993108,0.8078828058742274,0.7473277112351239,0.8684761842722052
16.0,0.8239950986842121,0.8525456576228635,0.7987223796294124,0.9063940199231916
21.0,0.8927039254053838,0.9143798640227033,0.8861011712099782,0.9426823909926187
26.0,0.9489091919800025,0.9524585439958831,0.9354893008838925,0.9694391765250421
31.0,0.95300624495566,0.9477746105063418,0.9293186231835714,0.9662478197104054
36.0,0.9723482434030486,0.9743648070530423,0.9635952179551511,0.9851406303092052
41.0,0.9855016775785562,0.902168344245223,0.8884550626069778,0.9159330060552913
46.0,0.9793019789943487,0.8943370984346681,0.8722810195234211,0.9164490785110861
51.0,0.988867503910396,0.986401991334283,0.9833349294066798,0.9894718324690782
56.0,0.9910822306705055,0.9910822306705055,0.9910822306705055,0.9910822306705055
61.0,0.9973880576722923,0.7473880576722923,0.706248212757557,0.7886820431024973
66.0,0.9989245205270055,0.7489245205270055,0.7077846756122702,0.7902185059572105
71.0,0.996307817900374,0.9129744845670408,0.8992612029287956,0.9267391463771091
76.0,0.9998468137254902,0.5831801470588235,0.5146137388675979,0.6520034561091652
81.0,0.9961554476057928,0.7448969990650861,0.7020594338515439,0.7878896819792914
86.0,0.9987287931366878,0.6653954598033546,0.6105423332503741,0.7204541070436279
91.0,0.9998468137254902,0.5831801470588235,0.5146137388675979,0.6520034561091652
96.0,1.0,0.5,0.4177203101705293,0.58258797086041
101.0,0.9998456790123457,0.583179012345679,0.5146126041544534,0.6520023213960208
106.0,1.0,0.5,0.4177203101705293,0.58258797086041
111.0,0.9996913580246914,0.5830246913580247,0.5144582831667991,0.6518480004083663
116.0,0.9996927803379417,0.583026113671275,0.5144597054800494,0.6518494227216166
121.0,0.9995395940634317,0.6662062607300985,0.611353134177118,0.7212649079703718
126.0,0.9986187821902955,0.6652854488569622,0.6104323223039817,0.7203440960972355
131.0,0.9998468137254902,0.5831801470588235,0.5146137388675979,0.6520034561091652
136.0,0.999846954392409,0.5831802877257423,0.5146138795345166,0.652003596776084
141.0,0.9989286807468626,0.5822620140801958,0.5136956058889703,0.6510853231305376
146.0,1.0,0.5,0.4177203101705293,0.58258797086041
151.0,0.9993796957877418,0.6660463624544084,0.6111932359014279,0.7211050096946817
156.0,1.0,0.5,0.4177203101705293,0.58258797086041
161.0,1.0,0.5,0.4177203101705293,0.58258797086041
166.0,1.0,0.5,0.4177203101705293,0.58258797086041
171.0,1.0,0.5,0.4177203101705293,0.58258797086041
176.0,1.0,0.5,0.4177203101705293,0.58258797086041
181.0,1.0,0.5,0.4177203101705293,0.58258797086041
186.0,1.0,0.5,0.4177203101705293,0.58258797086041
191.0,1.0,0.5,0.4177203101705293,0.58258797086041
196.0,1.0,0.5,0.4177203101705293,0.58258797086041
201.0,1.0,0.5,0.4177203101705293,0.58258797086041
206.0,1.0,0.5,0.4177203101705293,0.58258797086041
211.0,1.0,0.5,0.4177203101705293,0.58258797086041
