random_diss,qsampled_diss,qsampled_diss_pos,m2_diss,m2_diss_pos,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
4.330733340286331,0.1486831976451249,0.2799600263578706,0.1486831976451249,0.2799600263578706,3.637586159726386,4,2,5,4,0
3.3948322518355356,0.15831740707806335,0.2905579138976174,0.15831740707806335,0.2905579138976174,3.578694641898194,2,1,1,4,0
2.3605807291986296,0.7278383046174298,0.6799102834982506,0.7278383046174298,0.6799102834982506,3.598325147840925,4,1,4,2,0
2.165130476394272,1.7271289648082127,0.8910673297855916,1.7271289648082127,0.8910673297855916,2.838604521568882,4,4,3,2,0
1.6723868609059434,1.3922012083708495,0.6994559227307795,1.3922012083708495,0.6994559227307795,2.838604521568882,4,2,1,3,0
1.6965348741610786,1.1611519297886745,0.6126972986168492,1.1611519297886745,0.6126972986168492,2.213467101048187,4,2,2,5,0
1.7486730066413039,0.9895484678369479,0.6176955140263262,0.9895484678369479,0.6176955140263262,3.3677630175381226,5,1,3,5,0
1.448859105565977,1.0596962030761192,0.6240569226560833,0.5726502055052386,0.7400011650427628,3.0163894707001653,3,4,4,4,0
1.7452652817148002,1.0016311789786867,0.6645629749669387,0.5687014033601262,0.7676245237550982,2.9429572364526075,5,4,3,4,0
1.6298349623364858,0.986417386175882,0.6068078151692078,0.5967805881191774,0.6995632090785513,3.0297858518618304,2,1,3,4,0
1.9524107435403881,1.0999627204816986,0.66635186608244,0.5589893789534222,0.6905171680254043,2.755002212343349,2,3,4,3,0
1.7917197904827094,1.0185807080700615,0.6108225439089033,0.525126190238928,0.6329740706899539,2.7602299996377098,2,2,3,2,0
1.9309513044202944,0.9407082743336629,0.6231923207539812,0.8797984108483293,0.6987189094972271,2.571914536463848,1,1,5,5,0
2.0348539356621003,1.0434394976307044,0.7119012445429618,0.8025792780718692,0.6787810423438039,2.3709617044108158,2,3,2,5,0
2.1132716847245145,1.1025325417868357,0.7151485569770158,0.7814692903280844,0.6368481720104643,2.427747853179731,2,2,5,3,0
2.138960600453385,1.219717769798715,0.7584118278357544,0.7379490427612272,0.6741945295560953,2.3788256697988333,5,2,4,4,0
2.1641339786320355,1.151478133495277,0.765801683808603,0.7006953822044606,0.6716852332265915,2.4395448871797423,4,3,3,5,0
2.141372353417169,1.1012748264778314,0.7265215293296672,0.6754189320250734,0.6379413405465975,2.1875322660159537,2,1,3,5,0
2.036583078162209,1.0448687199390796,0.6808870698211968,0.6754189320250734,0.7412845891737625,2.1875322660159537,3,4,2,5,0
2.104064823383027,0.9985382718017813,0.7130366774328409,0.6782987000131641,0.7496239889920103,2.2541008546900287,2,1,1,4,0
1.9358742950158268,0.9594125875685454,0.6848949893057488,0.6729075571337363,0.7887016766930324,2.191221611222125,1,1,2,5,0
1.9853694412520138,0.9416059361216064,0.7110946007765254,0.6838440440215153,0.7947989546508346,2.2457331658596416,1,2,1,2,0
1.972617587271716,0.8401702797485764,0.7110946007765254,0.7338055498467766,0.7947989546508346,2.3223829930703443,4,3,5,4,0
1.9253647825091806,0.884692836593203,0.7237992244882467,0.7851866150874205,0.776946234328969,2.3154136479223144,2,3,3,4,0
1.9493343600486814,0.8509145304951153,0.741118509774771,0.7601170394540083,0.7913294239851912,2.374887878640224,3,3,3,4,0
1.9493343600486814,0.9343287033666376,0.7414963619729452,0.7612160745489767,0.7913847694018233,2.374887878640224,4,2,4,2,0
1.9328239877733762,0.8814337599648482,0.7518194770440182,0.7614870798646796,0.8054044459277071,2.381271868395485,2,1,4,3,0
1.9854939200163544,0.8815092906808109,0.8368087865277567,0.8319889456286834,0.898481540919262,2.3864970319160923,2,4,2,4,0
