0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,y
0.0,0.0,0.6666666666666667,0.0,0.33333333333333337,0.9467038230427589,0.48275862068965525,0.0,0.6571428571428571,0.45945945945945943,0.0,0.4757281553398057,0.569767441860465,0.09999999999999998,0.0,1.0,0.04210526315789476,0.0,0.0,0.46153846153846156,0.0,0.5,0.0,1.0,0.9387755102040817,1.0,0.8181818181818181,0.8928571428571428,0.8,0.0,0.7631578947368421,0.5869565217391305,0.5,0.0,0.9841269841269841,0.20863309352517978,0.0,0.0,0.5128205128205128,0.0,1.0,0.0,0.33333333333333337,1.0,0.25,0.11764705882352955,0.0,0.0,1.0,0.33333333333333337,0.5609756097560976,0.0,0.2222222222222222,0.8409090909090909,0.0,0.0,0.0,qsampled
0.0,0.0,0.0,0.33333333333333326,0.33333333333333337,0.6114255856483497,0.6896551724137931,0.0,0.0,0.0,0.0,0.4757281553398057,0.569767441860465,0.09999999999999998,0.0,0.060085836909871015,0.0,0.0,0.9811320754716981,0.46153846153846156,0.0,0.0,0.14814814814814825,1.0,0.7346938775510203,1.0,0.8181818181818181,0.0,0.0,0.0,0.7631578947368421,0.5869565217391305,1.0,0.0,0.39682539682539675,0.0,0.0,0.8106995884773662,0.5128205128205128,0.0,0.0,0.75,0.33333333333333337,1.0,0.525,0.11764705882352955,0.2222222222222221,0.08333333333333326,1.0,0.33333333333333337,0.5609756097560976,0.0,0.2222222222222222,0.5,0.29166666666666674,0.0,0.6981132075471699,qsampled
0.0,1.0,0.0,0.33333333333333326,0.33333333333333337,0.0,0.206896551724138,0.0,0.9142857142857143,0.32432432432432423,0.0,0.4757281553398057,0.0,0.09999999999999998,0.946927374301676,0.060085836909871015,0.6736842105263159,0.0,0.0,0.0,0.819047619047619,0.0,0.14814814814814825,0.0,0.0,0.1578947368421053,0.061224489795918324,1.0,0.56,0.0,0.7631578947368421,0.021739130434782705,0.626865671641791,0.6904761904761905,0.39682539682539675,0.8345323741007193,0.0,0.0,0.0,0.6740526653821451,0.0,0.75,0.6666666666666667,0.4,0.475,0.11764705882352955,0.6666666666666667,0.08333333333333326,1.0,0.0,0.0,0.0,0.9090909090909091,0.5,0.45833333333333337,0.0,0.0,qsampled
0.5,0.0,0.0,0.33333333333333326,0.33333333333333337,0.0,0.0,0.0,0.0,0.5945945945945945,0.0,0.0,0.569767441860465,0.0,0.40068493150684936,1.0,0.0,0.0,0.9811320754716981,0.0,0.0,0.0,0.14814814814814825,0.0,0.0,0.375,0.2068965517241379,0.0,0.92,0.0,0.0,0.5869565217391305,0.0,0.7142857142857143,0.8888888888888888,0.0,0.0,0.8106995884773662,0.0,0.0,0.0,0.75,0.6666666666666667,0.4,0.25,0.11764705882352955,0.2222222222222221,0.08333333333333326,1.0,0.0,0.5609756097560976,0.5892857142857142,0.5555555555555556,0.0,0.29166666666666674,0.0,0.6981132075471699,qsampled
0.5,1.0,0.6666666666666667,0.0,0.6666666666666667,0.0,0.206896551724138,0.08185349611542736,0.6571428571428571,0.45945945945945943,0.0,0.0,0.0,0.09999999999999998,0.2226027397260273,0.0,0.04210526315789476,0.0,0.0,0.0,0.819047619047619,0.5,0.0,1.0,0.0,0.33333333333333326,0.0,0.8928571428571428,0.8,0.0,0.0,0.021739130434782705,0.5,0.2142857142857142,0.0,0.20863309352517978,0.0,0.0,0.0,0.4629629629629629,1.0,0.0,0.6666666666666667,0.0,0.475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545447,0.0,0.0,0.0,qsampled
0.5,0.0,0.0,0.0,0.0,0.9466666666666667,0.206896551724138,0.5427302996670366,0.0,0.32432432432432423,0.0,0.0,0.313953488372093,0.5444444444444445,0.0,0.0,0.0,0.0,0.9811320754716981,0.0,0.0,0.0,0.0,1.0,0.9387755102040817,0.0,0.8181818181818181,0.0,0.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9176954732510288,0.0,0.0,0.0,0.0,0.0,0.8,0.475,0.3529411764705883,0.2222222222222221,0.08333333333333326,1.0,0.0,0.6829268292682926,0.4285714285714285,0.2222222222222222,0.20454545454545447,0.29166666666666674,0.0,0.8867924528301887,qsampled
0.5,0.0,0.0,0.0,0.33333333333333337,0.0,0.206896551724138,0.08185349611542736,0.5714285714285714,0.5945945945945945,0.0,0.3689320388349514,0.0,0.0,0.2226027397260273,0.0,0.0,0.0,0.9811320754716981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.92,0.0,0.5921052631578947,0.021739130434782705,0.0,0.2142857142857142,0.0,0.0,0.0,0.8106995884773662,0.0,0.0,0.0,0.0,0.33333333333333337,0.4,0.475,0.0,0.8888888888888888,0.08333333333333326,1.0,0.0,0.0,0.5892857142857142,0.0,0.20454545454545447,0.29166666666666674,0.0,0.6981132075471699,qsampled
1.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.206896551724138,0.0,0.9142857142857143,0.5945945945945945,0.0,0.4757281553398057,0.0,0.0,0.9219512195121952,1.0,0.49473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8181818181818181,1.0,1.0,0.0,0.7631578947368421,0.021739130434782705,0.0,0.2142857142857142,0.8888888888888888,0.7050359712230216,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.475,0.11764705882352955,0.6666666666666667,0.08333333333333326,1.0,0.33333333333333337,0.0,0.5892857142857142,0.8181818181818181,0.0,0.23611111111111105,0.0,0.0,qsampled
0.0,0.0,0.0,0.33333333333333326,0.33333333333333337,0.0,0.0,0.08185349611542736,0.7428571428571429,0.32432432432432423,0.0,0.4757281553398057,0.0,0.09999999999999998,0.0,0.060085836909871015,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.14814814814814825,1.0,0.0,0.375,0.0,0.8571428571428572,0.56,0.0,0.7631578947368421,0.021739130434782705,1.0,0.0,0.39682539682539675,0.0,0.0,0.0,0.5128205128205128,0.0,0.0,0.75,0.33333333333333337,0.4,0.25,0.0,0.4444444444444444,0.08333333333333326,1.0,0.33333333333333337,0.0,0.0,0.2222222222222222,0.5,0.29166666666666674,0.0,0.0,qsampled
0.5,0.0,0.0,0.33333333333333326,0.33333333333333337,0.5194635548201689,0.206896551724138,0.08185349611542736,0.5714285714285714,0.0,0.0,0.3689320388349514,0.313953488372093,0.6777777777777778,0.0,1.0,0.0,0.0,0.9811320754716981,0.0,0.0,0.0,0.14814814814814825,1.0,0.26530612244897966,0.0,0.0,0.5,0.0,0.0,0.5921052631578947,0.0,0.3870967741935484,0.0,0.8888888888888888,0.0,0.0,0.8106995884773662,0.0,0.0,0.0,0.75,0.33333333333333337,0.0,0.475,0.0,0.8888888888888888,0.08333333333333326,1.0,0.0,0.6829268292682926,1.0,0.2222222222222222,0.0,0.29166666666666674,0.0,0.6981132075471699,qsampled
