questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.5708264048095597,0.5644771984603534,0.5605591179922833,0.5684099589775157
6.0,0.6754089094268088,0.7077199769507236,0.6338933250476471,0.781721104609996
11.0,0.7878786171094033,0.8191541916863129,0.7616294054343643,0.8767155674489554
16.0,0.8166949125063732,0.845057146642486,0.792717772075847,0.8974274872759869
21.0,0.8672148421691327,0.8889066967185909,0.8498584400194942,0.9279757034437383
26.0,0.913991540351555,0.9250314644954545,0.8963412565298713,0.9539885747136203
31.0,0.929013836227353,0.9368878261572705,0.9113978446703219,0.9624040639398386
36.0,0.9564092814469133,0.9559717579689329,0.9393276116011907,0.9727107794765812
41.0,0.967440935407325,0.9425140395368897,0.9268040799694769,0.9582561332963268
46.0,0.9848953937643808,0.9122708922362563,0.8960559754538282,0.928532354369888
51.0,0.988440057132326,0.9391079795625817,0.9286808417758164,0.9495663109572545
56.0,0.9928652196164391,0.8966161825015933,0.8802983898401064,0.9129934608868259
61.0,0.9965191875530792,0.8298525208864126,0.8024259576099223,0.8573818445065493
66.0,0.9965356414625856,0.8532051967847144,0.8293642678670107,0.8771344816783487
71.0,0.9971339423926957,0.7349289159376693,0.6914604389636323,0.7785592409320808
76.0,0.9994729543728023,0.5709015258013737,0.5003760773761131,0.6416912151102965
81.0,0.9985500418983739,0.6172381042200769,0.5540637537884401,0.6806476146329608
86.0,0.9990236456767926,0.6180712647244115,0.5553819772352911,0.6809954329990097
91.0,0.9998243583148155,0.5950624535529109,0.5284550855957203,0.6619193823446713
96.0,0.9996478758767546,0.5472669234958021,0.47282339460247147,0.6219893733218874
101.0,0.9998246057682333,0.5474436533872808,0.47300012449395024,0.6221661032133661
106.0,0.9989436822836304,0.5941817775217256,0.527574409564535,0.6610387063134862
111.0,0.9998680892620286,0.5474871368810762,0.4730436079877456,0.6222095867071615
116.0,0.9996923981816837,0.5949304934197788,0.5283231254625882,0.6617874222115393
121.0,0.9997350497577335,0.5949731449958288,0.5283657770386382,0.6618300737875893
126.0,0.9996053663400843,0.547224413959132,0.4727808850658014,0.6219468637852172
131.0,0.9998686974789915,0.5474877450980392,0.47304421620470855,0.6222101949241244
136.0,0.9999562726835455,0.5237657964930692,0.44540418713166857,0.6024210068363169
141.0,0.9995186351246956,0.5709472065532671,0.5004217581280065,0.6417368958621901
146.0,1.0,0.5,0.4177203101705293,0.58258797086041
151.0,0.9998227702250689,0.5474418178441167,0.47299828895078605,0.6221642676702019
156.0,1.0,0.5,0.4177203101705293,0.58258797086041
161.0,1.0,0.5,0.4177203101705293,0.58258797086041
166.0,1.0,0.5,0.4177203101705293,0.58258797086041
171.0,0.9999561114768488,0.5237656352863725,0.44540402592497197,0.6024208456296203
176.0,0.9999559082892416,0.5237654320987654,0.4454038227373648,0.6024206424420131
181.0,1.0,0.5,0.4177203101705293,0.58258797086041
186.0,1.0,0.5,0.4177203101705293,0.58258797086041
191.0,1.0,0.5,0.4177203101705293,0.58258797086041
196.0,1.0,0.5,0.4177203101705293,0.58258797086041
201.0,1.0,0.5,0.4177203101705293,0.58258797086041
206.0,1.0,0.5,0.4177203101705293,0.58258797086041
211.0,0.9999562324929973,0.5237657563025211,0.44540414694112035,0.6024209666457687
