questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.5551470588235294,0.5551470588235294,0.5551470588235294,0.5551470588235294
6,0.7290322580645161,0.7607258064516129,0.6921070342614305,0.8293880533738445
11,0.6571691176470589,0.7385588235294118,0.6580385903088795,0.8191149502861695
16,0.7738970588235294,0.8091911764705884,0.7525257418372117,0.8658956037158632
21,0.8903225806451613,0.9077142857142857,0.8735832928978504,0.9418601950811258
26,0.9018518518518518,0.9133333333333333,0.8811631992039599,0.9455233067238304
31,0.9227941176470589,0.93415625,0.9157458524219302,0.9525938655440989
36,0.9292929292929294,0.9378030303030302,0.9186652924462885,0.9569575434553399
41,0.9731481481481481,0.9731481481481481,0.9731481481481481,0.9731481481481481
46,0.9981203007518797,0.9981203007518797,0.9981203007518797,0.9981203007518797
51,0.9898897058823529,0.9898897058823529,0.9898897058823529,0.9898897058823529
56,0.9880624426078972,0.9781060606060606,0.9715638885808278,0.984654789664551
61,0.9980769230769231,0.9980769230769231,0.9980769230769231,0.9980769230769231
66,0.9906803355079218,0.9906803355079218,0.9906803355079218,0.9906803355079218
71,1.0,0.5,0.4177203101705293,0.58258797086041
76,1.0,0.5,0.4177203101705293,0.58258797086041
81,0.9990783410138249,0.9990783410138249,0.9990783410138249,0.9990783410138249
86,0.9990817263544537,0.9990817263544537,0.9990817263544537,0.9990817263544537
91,1.0,0.5,0.4177203101705293,0.58258797086041
96,1.0,0.5,0.4177203101705293,0.58258797086041
101,1.0,0.5,0.4177203101705293,0.58258797086041
