,random_diss,qsampled_diss,qsampled_diss_pos,m2_diss,m2_diss_pos,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp
0,0.22784810126582278,0.25316455696202533,0.7647058823529411,0.22784810126582278,0.7941176470588235,0.25316455696202533,1,2,1,4
1,0.18059071729957804,0.12658227848101267,0.38235294117647056,0.11392405063291139,0.39705882352941174,0.599915611814346,1,2,2,4
2,0.5714057915550452,0.19969996058012607,0.3161048409198494,0.5564485265977803,0.4033167407090225,0.4348588723467384,2,3,4,3
3,0.5886552448868516,0.27880899816109345,0.44078233439359077,0.4102279325490197,0.30248755553176687,0.452618771657455,1,1,4,2
4,0.6545976652972364,0.39187671506831495,0.35127062159371025,0.32818234603921576,0.2419900444254135,0.49816256859255026,3,4,1,2
5,0.5800870412848947,0.36953048952147344,0.45939218466142523,0.3621536484882582,0.3127694814656224,0.47689212207844883,3,2,5,5
6,0.6245758986398329,0.37301747586689066,0.3911947964345024,0.31041741298993564,0.3496007997905531,0.46575454716377535,5,3,1,3
7,0.629504407150757,0.33260436585084885,0.26852801660130515,0.4529812069097471,0.31784740019470925,0.4359562096233094,5,4,5,5
8,0.6069776576531332,0.34555408619213845,0.23869157031227126,0.4517728027423653,0.2825310223952971,0.4820051020831922,3,3,3,5
9,0.5466517767709721,0.37766534423959125,0.21482241328104412,0.4510399669125732,0.2542779201557674,0.5275782594812857,1,3,3,4
10,0.5632173580228027,0.35865027343556544,0.2281213858110502,0.47633553815593976,0.27409103852544514,0.5425909702919626,4,2,4,4
11,0.5585875201267476,0.34333920829503284,0.21374089995642565,0.4346536144725342,0.2512501186483247,0.5396918790796726,4,3,3,4
12,0.5796036598290298,0.338416324814827,0.2549915999597775,0.4472499384164272,0.2992308787522997,0.5128736464275845,5,3,5,3
13,0.5575397322939677,0.44778398657957696,0.30820648567693626,0.4561812922853738,0.3445349780661097,0.5120175217234835,4,1,4,5
14,0.5206881696929531,0.4173017757208181,0.3451113097087302,0.446840122482074,0.3637653873957625,0.49894804043896307,1,2,3,3
15,0.5394363016179109,0.39133619681987675,0.36235638224935596,0.4378298833061287,0.30685679640157737,0.5202728705636623,5,2,3,5
16,0.5260393610338168,0.38665102710625526,0.3535190193006416,0.43040979085802183,0.3012841149733206,0.5080031906298181,4,4,4,4
17,0.5455363953209841,0.3651323948793141,0.3446411918758287,0.3943388443816668,0.3084333577171869,0.5506306985877054,3,3,4,5
18,0.4933413635205575,0.3054949510004263,0.36661532099260574,0.39808774874068065,0.33145305459202956,0.5162527525631242,4,3,2,4
19,0.49259539674775976,0.29152158593104255,0.3629403279590383,0.39731529486679296,0.3232852652340149,0.527400665636583,3,1,3,4
20,0.5167575207121521,0.31456285762562736,0.3774034869451159,0.37839551892075524,0.3078907287942999,0.5499053958443648,4,2,1,5
21,0.4923937976671237,0.34527662593849306,0.4057033284476106,0.37474390161629284,0.31241421418580484,0.5663676767753137,1,5,2,4
22,0.5144636325511618,0.3152217951098564,0.38800290243854496,0.3911644526416497,0.29911892298452164,0.5748608026658382,4,2,3,4
23,0.4930580498027393,0.33570293334155304,0.41254599138014875,0.3748561847818,0.32343369337022304,0.5512795597087018,3,1,4,4
24,0.47339679748108265,0.3642723482930947,0.3908692695427405,0.41709604305706255,0.30480063011987846,0.5533442692124112,1,4,4,2
25,0.47272562349751024,0.38331449884736973,0.39122045148340434,0.4180942383153909,0.30846214434603697,0.5715648659659457,1,2,2,3
