,random_diss,qsampled_diss,qsampled_diss_pos,m2_diss,m2_diss_pos,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp
0,0.25316455696202533,0.4177215189873418,0.7941176470588235,0.4177215189873418,0.7941176470588235,0.25316455696202533,4,3,3,4
1,0.5732489451476793,0.2088607594936709,0.39705882352941174,0.2088607594936709,0.39705882352941174,0.599915611814346,3,2,2,4
2,0.5278716026572489,0.19678204721075476,0.32026143790849665,0.2996189266433789,0.27627995642701514,0.5505988753845217,3,2,3,5
3,0.6611014462093314,0.43560488128950164,0.24521542604346985,0.22272335091476478,0.008680555555555497,0.43156889122448705,1,1,4,4
4,0.6651040356714281,0.5190149878129896,0.1961723408347759,0.17759051984134888,0.08694444444444441,0.5139983917841964,2,3,1,4
5,0.72092002972619,0.586833477498479,0.2694293316480275,0.30485484496582993,0.1835648148148148,0.5851947382515362,4,2,3,3
6,0.7077620183141482,0.5087721293421306,0.23566736418564485,0.3175812091049105,0.15238095238095242,0.502862119332285,4,2,3,1
7,0.6326844983217899,0.37671900843320283,0.2205079372671809,0.20639806148686057,0.05,0.43028830790638245,5,3,4,4
8,0.61119773505321,0.3401593744663516,0.25822000019862545,0.20007968913058427,0.1037037037037037,0.4769748614411873,3,1,2,5
9,0.6167488031441037,0.3061809774277946,0.29081276673685197,0.18007172021752585,0.12813246471226927,0.5237508130923713,3,1,2,4
10,0.5701907661277129,0.2765396148849311,0.2643752424880473,0.17160115174488777,0.1871911295364064,0.5407452389199489,1,3,1,4
11,0.5825953771302538,0.26172509965275065,0.32535088472310625,0.21722156394599737,0.20990205392689107,0.501926292847773,3,2,3,2
12,0.5434765195591951,0.3189773710519081,0.3730402397444058,0.2701529256898979,0.2634672805478994,0.5412462071970976,1,4,4,5
13,0.5908623327111274,0.3042783392569115,0.41782307976266253,0.2346526751333044,0.24464818908019234,0.5041987995678037,2,5,3,3
14,0.5283328127575692,0.3373264499731174,0.44674975433901426,0.2856353346497349,0.26809418690213394,0.5153496891604132,1,2,3,2
15,0.5199055014275411,0.37847862838854884,0.4742273712938111,0.2679063572316108,0.22433985331810014,0.502079015848044,4,1,2,3
16,0.49543436039628,0.3623267151831109,0.49140813070483963,0.27048176631729914,0.216784396166425,0.5084502272916656,2,2,4,5
17,0.4984771812813297,0.3373560407844144,0.4162127391448752,0.25365059834087716,0.22638918927067436,0.5081763703053674,4,1,4,5
18,0.4970042316358445,0.33682568663655077,0.4500932709548384,0.2393468903982251,0.2587209452068744,0.43984915737999886,3,4,5,3
19,0.5067199868356255,0.32105809844984795,0.4298632438115188,0.2715117936940406,0.29123944340107616,0.4369886330741452,4,1,5,3
20,0.5294618692200344,0.30576961757128374,0.40939356553477985,0.3062017082800387,0.27737089847721536,0.46379869816585256,4,1,3,3
21,0.5465943755393851,0.2920557157171002,0.3907847671013807,0.292471166562347,0.2647631303646147,0.48064822965112713,4,1,1,3
22,0.5261008883343076,0.28409166379418155,0.41672202819053367,0.27975502888572323,0.2551779419778208,0.4866579488914581,1,1,2,4
23,0.513257036022391,0.27256988799121973,0.44078177052242173,0.2768041644699067,0.24458916688528728,0.4734568496481331,3,3,3,2
24,0.524547326247613,0.3016670924715709,0.42315049970152485,0.29746026961938216,0.27230560020987576,0.5062261882715551,4,3,3,3
25,0.5412955060073201,0.3102836614469807,0.42642676253351747,0.2989991418653141,0.25862717968898313,0.5260746704704877,4,2,2,3
26,0.547765516436291,0.2987916739859814,0.43334922811869586,0.31019216756326806,0.2622928655616684,0.541955178912492,2,1,3,4
27,0.528513619692508,0.31966411954402696,0.4140326927959513,0.3010837419567675,0.2882861046259704,0.5542086428066201,4,3,1,4
28,0.5214775111898868,0.32000855635340864,0.40660201244341565,0.29184370549897415,0.2944291497195218,0.5362367508053117,3,2,3,3
29,0.522316988492018,0.31700211722863136,0.3951403507742389,0.2584440366779147,0.28676674346304826,0.529778993023035,5,4,3,4
30,0.5183987674614936,0.3184110577264707,0.3858620444538593,0.26443455604288557,0.28047109702522066,0.5256253907774968,4,3,1,4
31,0.5336647791381277,0.3405134949020605,0.37470729619047255,0.2882299648783543,0.2748664876027331,0.5402077654140687,3,5,2,4
32,0.536056732967642,0.35228142468696894,0.3894430878944824,0.2982059177782342,0.29445586637023125,0.522212482115954,3,1,2,4
33,0.49916716560010005,0.36691964083693673,0.40321618267904485,0.30606474673392775,0.3096708322382349,0.514380943756569,1,2,5,3
34,0.4932607775495768,0.357333867396107,0.386229790586163,0.2941238877427375,0.31925749232378897,0.48720583727791394,4,2,5,4
35,0.4262378623735279,0.3285975764048857,0.3792221684861234,0.25446316540381714,0.29996051805956125,0.467917744081922,3,3,3,4
36,0.4050505498445227,0.3205873483992435,0.38791922735310364,0.2590856220132224,0.2961624418617836,0.44441754120232374,4,2,4,2
37,0.398521930621151,0.3099092211728356,0.38185401184535084,0.25436525679321986,0.2826442869422278,0.45275177510958153,2,2,3,4
