fpr,tpr,threshold,questions
0.0,0.0,1.5306219893036865,5
0.0,0.05263157894736842,0.5306219893036866,5
0.0,0.10526315789473684,0.5046770523555194,5
0.07142857142857142,0.15789473684210525,0.4999985049597381,5
0.21428571428571427,0.2631578947368421,0.49942673662088927,5
0.21428571428571427,0.3157894736842105,0.4929758040399485,5
0.21428571428571427,0.42105263157894735,0.48786042333226204,5
0.21428571428571427,0.47368421052631576,0.4875481669061887,5
0.2857142857142857,0.631578947368421,0.4872813666270463,5
0.2857142857142857,0.7368421052631579,0.46751717301141643,5
0.35714285714285715,0.7368421052631579,0.46424302059634254,5
0.42857142857142855,0.8421052631578947,0.46136144475217933,5
0.5,0.8947368421052632,0.458948448120718,5
0.6428571428571429,0.8947368421052632,0.43796506146531516,5
0.7857142857142857,0.8947368421052632,0.437382088453175,5
0.7857142857142857,0.9473684210526315,0.41119942650191454,5
0.9285714285714286,0.9473684210526315,0.37021139507010564,5
0.9285714285714286,1.0,0.3675296757826136,5
1.0,1.0,0.3503485172417745,5
0.0,0.0,1.8031293003454576,10
0.05,0.0,0.8031293003454577,10
0.05,0.07692307692307693,0.7790845132548188,10
0.15,0.07692307692307693,0.7628254205765125,10
0.15,0.23076923076923078,0.7377088387395347,10
0.25,0.38461538461538464,0.7214792086356432,10
0.3,0.38461538461538464,0.7041192039971902,10
0.35,0.5384615384615384,0.6973091582904066,10
0.6,0.5384615384615384,0.5937701499277946,10
0.6,0.6153846153846154,0.5539383825923767,10
0.65,0.6923076923076923,0.5511158512121781,10
0.9,0.6923076923076923,0.4792921320053355,10
0.9,0.7692307692307693,0.3900437051288106,10
0.95,0.7692307692307693,0.3530484374916691,10
0.95,0.8461538461538461,0.3288962696264263,10
1.0,0.8461538461538461,0.31956698330638744,10
1.0,1.0,0.1930474225205321,10
0.0,0.0,1.7030830053721717,15
0.11764705882352941,0.0625,0.7030830053721717,15
0.35294117647058826,0.0625,0.6526113521442589,15
0.35294117647058826,0.1875,0.6120887824178185,15
0.4117647058823529,0.1875,0.6033337047372208,15
0.4117647058823529,0.25,0.5937080799231342,15
0.5294117647058824,0.25,0.5460517208351309,15
0.5294117647058824,0.375,0.5327390099772993,15
0.6470588235294118,0.375,0.5094125453481001,15
0.6470588235294118,0.8125,0.4203676764632587,15
0.7647058823529411,0.8125,0.36360551794708673,15
0.7647058823529411,0.875,0.35750901212958186,15
0.9411764705882353,0.875,0.26804533606061953,15
0.9411764705882353,0.9375,0.26799227384156676,15
1.0,0.9375,0.2487575431565352,15
1.0,1.0,0.20300846114316798,15
0.0,0.0,1.653839183611935,20
0.07142857142857142,0.0,0.6538391836119352,20
0.07142857142857142,0.2631578947368421,0.5740189634569465,20
0.14285714285714285,0.2631578947368421,0.5613929659714578,20
0.14285714285714285,0.3157894736842105,0.5386033773636738,20
0.14285714285714285,0.42105263157894735,0.5313417615910302,20
0.14285714285714285,0.47368421052631576,0.5061169771414034,20
0.5,0.47368421052631576,0.46723566071155503,20
0.5,0.631578947368421,0.44080128116965306,20
0.6428571428571429,0.631578947368421,0.42606875326114013,20
0.6428571428571429,0.7894736842105263,0.4024893197979139,20
0.7142857142857143,0.7894736842105263,0.384236486428196,20
0.7142857142857143,0.8421052631578947,0.364916107363644,20
0.7857142857142857,0.8421052631578947,0.3390747177047435,20
0.7857142857142857,0.9473684210526315,0.3168131180070588,20
0.8571428571428571,0.9473684210526315,0.3137566289569322,20
0.8571428571428571,1.0,0.26866239599453984,20
1.0,1.0,0.2138615885937681,20
0.0,0.0,1.6797538033312365,25
0.05263157894736842,0.0,0.6797538033312366,25
0.05263157894736842,0.07142857142857142,0.6750367795762887,25
0.15789473684210525,0.07142857142857142,0.6534876355519667,25
0.15789473684210525,0.42857142857142855,0.5825664943936455,25
0.21052631578947367,0.42857142857142855,0.5734736494087393,25
0.21052631578947367,0.5,0.5696004276183045,25
0.3157894736842105,0.5,0.5482449042708821,25
0.3157894736842105,0.5714285714285714,0.5436198179124838,25
0.42105263157894735,0.5714285714285714,0.5315230609380859,25
0.42105263157894735,0.6428571428571429,0.5181721005535059,25
0.47368421052631576,0.6428571428571429,0.5097881364232866,25
0.47368421052631576,0.7142857142857143,0.5021601830077317,25
0.7368421052631579,0.7142857142857143,0.49011483194058747,25
0.7368421052631579,0.8571428571428571,0.48225695851411193,25
0.7894736842105263,0.8571428571428571,0.47943326887003546,25
0.7894736842105263,1.0,0.44211042317825106,25
1.0,1.0,0.3381085013514017,25
0.0,0.0,1.716186845724878,30
0.06666666666666667,0.0,0.7161868457248779,30
0.06666666666666667,0.2222222222222222,0.614082856373427,30
0.2,0.2222222222222222,0.5860254487308523,30
0.2,0.3333333333333333,0.5789162680144055,30
0.26666666666666666,0.3333333333333333,0.5662931410169847,30
0.26666666666666666,0.4444444444444444,0.5356334578727359,30
0.4,0.4444444444444444,0.5057256757262821,30
0.4,0.5555555555555556,0.49505662943656226,30
0.5333333333333333,0.5555555555555556,0.48341246961220385,30
0.5333333333333333,0.6111111111111112,0.4610687209650081,30
0.6,0.6111111111111112,0.4588044923723069,30
0.6,0.6666666666666666,0.458462534879046,30
0.7333333333333333,0.6666666666666666,0.4408270201417843,30
0.7333333333333333,0.7777777777777778,0.4053371195339725,30
0.8,0.7777777777777778,0.3961225760611047,30
0.8,0.8333333333333334,0.3514751827713454,30
0.9333333333333333,0.8333333333333334,0.3383865187161949,30
0.9333333333333333,1.0,0.30295622770024366,30
1.0,1.0,0.2906077200181713,30
0.0,0.0,1.6583572850506478,35
0.0,0.0625,0.6583572850506478,35
0.0,0.1875,0.6295885489095563,35
0.058823529411764705,0.1875,0.6094450168196993,35
0.058823529411764705,0.25,0.5929249987551195,35
0.11764705882352941,0.25,0.5798687197544551,35
0.11764705882352941,0.4375,0.5440370512562087,35
0.23529411764705882,0.4375,0.534892443418705,35
0.23529411764705882,0.6875,0.5009946457307647,35
0.35294117647058826,0.6875,0.484918328911757,35
0.35294117647058826,0.75,0.47768922006807285,35
0.5294117647058824,0.75,0.4625266932295859,35
