,0,5,9,4,3,2,7,8,1,6,14,13,11,10,12,16,15,17,18
0,1.1706795817016946,0.9507796158919527,0.9845574341178785,1.318545590183878,0.9584887999300772,0.9358543448756114,1.3245990417563935,1.1304568953652476,1.403637324846422,0.830332360442705,1.0726696971203675,0.9567010456016309,1.5748204128426913,1.2615639701993817,1.315674439530246,1.3262693907917331,1.1464482155912625,0.8960196037768243,1.5792544181041377
1,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.8035714285714286,0.7857142857142857,0.75,0.8928571428571429,0.9107142857142858,0.7142857142857143,0.8035714285714286,0.8214285714285714,0.8035714285714286,0.8035714285714286,0.75,0.8214285714285714,0.8035714285714286,0.7142857142857143,0.875
2,1.1059710433255867,1.7403852208912507,1.186921939278942,1.4103190467133735,1.4101980754583894,1.5922044030931928,0.7547705145776865,1.0212626759144439,1.1333642231505436,2.2891811691035837,1.484767468027416,2.480699873036617,0.9623813136781387,1.0174266367570854,1.1854287257018283,1.1184581039250927,1.2798567234987837,1.9114458357173403,0.7419778688227611
