random_diss,qsampled_diss,qsampled_diss_pos,m2_diss,m2_diss_pos,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
4.330733340286331,0.1486831976451249,0.2799600263578706,0.1486831976451249,0.2799600263578706,4.330733340286331,4,5,3,4,0
2.2493424783986664,0.15831740707806335,0.2905579138976174,1.8342431608575636,1.7071645859257254,3.7814271959522765,4,2,2,3,0
2.7120903721745733,0.2029041660269819,0.3550570701655403,2.2043084336271894,1.9742554396832148,3.8293742080275734,1,4,2,1,0
0.49269825687426216,0.07226622737877252,0.24496044536889572,1.5905774706055975,1.3875707309486573,3.2364784121406722,2,1,2,3,0
0.9066658563788769,0.06831101842729735,0.18257041519742295,1.2060556486095473,1.6766992535701692,3.2364784121406722,3,1,1,3,0
1.3713491972315393,0.6028865350436178,0.5472409240638215,0.8903855473213689,1.9753920496644692,2.805567495400967,1,2,2,5,0
1.4442394047828508,0.5444371223514478,0.5615900501237311,1.318771042041717,1.9869720459202789,2.892472293630789,1,3,4,5,0
1.7121595248703336,0.4936776120788502,0.5013937882613064,1.9563997706794813,2.278687558305915,2.801190039234687,2,4,2,2,0
2.0535025513613916,0.6201595949239218,0.5627000245202005,1.9521726730502615,2.1425167090042967,3.027591022331316,1,5,3,4,0
2.211910912197891,0.6287828761625261,0.7549206870469805,1.8275946464762325,1.928265038103867,3.0171970169357065,3,1,4,4,0
2.0755129945475894,0.7748404386513751,0.8010150627881586,1.8520310583875315,1.8677827544281336,2.8835605805144393,2,4,1,4,0
2.3057392753716175,0.7149326028655055,0.7342638075558119,1.8838218359852386,1.78705079445613,2.762884306464782,3,2,2,4,0
2.4615080495958264,0.6585249858572813,0.737138102581897,1.708787084823204,1.5972636139679908,2.8935383926165783,5,1,2,2,0
2.3856799032591307,0.6285952112700244,0.71405287155371,1.6945372396148217,1.5127979051211935,2.7557310382460827,5,2,4,3,0
2.369010116823572,0.7195617244099762,0.7173001839877642,1.6079423520698222,1.3702388050041434,2.6961860435599934,3,3,3,5,0
2.2244541553994774,0.8627842029189181,0.7216641276718886,1.607942352069822,1.331073507287176,2.6961860435599934,2,1,4,4,0
2.329694606843582,0.9655747366083461,0.744328175203619,1.6034460086244202,1.315649468592951,2.7197264710627387,2,2,5,4,0
2.2341214697519383,1.0433608932888419,0.758777490401052,1.5298190726107144,1.2966823774282357,2.690090178220141,2,2,4,5,0
2.2943998563550445,1.0433608932888419,0.8482365539966198,1.712460832353004,1.3185336433621693,2.729405318869373,3,1,5,4,0
2.0576364969773016,1.1267007666970583,0.9030531616671025,1.6461756831351613,1.3140996665315572,2.6140411507132275,1,2,2,2,0
2.0637220125427427,1.0856575669014517,0.8577480520261874,1.7275126010607327,1.4599211688435132,2.676812310971677,4,1,1,5,0
2.1632239613179283,1.0996793649576615,0.9286880895719781,1.7703104714205236,1.5021862960646692,2.6475233016670927,4,1,1,2,0
2.2020788349135527,1.046281054290631,0.9286880895719781,1.761853481877839,1.5021862960646692,2.7196743485510013,2,5,5,1,0
2.251768748451286,1.1170999367244157,0.9388259293085209,1.8006506066252177,1.477412921893599,2.6529988085217,3,3,3,2,0
2.2588311880471466,1.0826818973143995,0.9467962274289462,1.8600062176425955,1.468668597720206,2.71427690077297,2,3,3,4,0
2.163368045159076,1.03259383016434,0.9994021039047598,1.9657501375517878,1.4530163780443355,2.6132204147623184,3,3,4,3,0
2.150711333946329,1.0220277482346816,0.9843636589705096,1.84613221490783,1.4127606056442639,2.6118388993166586,1,2,4,3,0
2.220638261248574,0.9782062923644221,0.9984195631537439,1.8711840935668773,1.505377779857393,2.6508691371847917,4,2,3,4,0
2.2154312949250143,1.0419488707231976,0.9987225947924556,1.8522744588209623,1.5030871493850535,2.8526673193709273,2,3,4,5,0
2.2064154412865835,1.0093737918948809,0.99390820187037,1.7907862879956953,1.503406361966825,2.832188804773949,5,1,4,5,0
2.155618647205055,1.0247403635528776,0.9977249279710798,1.689076349853896,1.522965779167066,3.041128440615268,2,1,4,5,0
2.122705398012134,1.0122704748216338,1.0919633966110733,1.7795507118606018,1.6641409431036769,3.0290282763535945,1,1,3,3,0
1.9907517656934428,1.0131342219121369,1.01489413677731,1.8467324654260997,1.6253107166097545,3.1173518334708876,5,1,2,3,0
1.9907517656934428,1.0028120592878726,1.0183749924166716,1.8323437746665303,1.568859066671383,3.053238593754184,1,3,2,3,0
1.9457238770898817,1.0151604130573384,1.0237413529086514,1.8132398927791389,1.5555565223342793,3.0174351326133717,1,1,2,5,0
1.903319834003118,0.9934901595751235,1.0461545137982708,1.8269090963386612,1.5961952293814514,2.808448109092034,4,2,3,4,0
1.947864771810753,0.965545510527276,1.050329525387304,1.8274433535186045,1.6063897716463904,2.762859906259888,3,1,3,4,0
1.94766868833043,0.965545510527276,1.087084933442324,1.8475682733014314,1.5892612757093691,2.742820564048452,1,3,3,4,0
1.9478606428905672,0.9655692857876723,1.071946603694018,1.8472764648622426,1.6034352774319187,2.7250768187294443,4,3,3,2,0
1.9583840499394796,1.0500635752723884,1.0727315617501698,1.9503949950490798,1.6029441893934955,2.7887881769797516,3,2,3,3,0
1.9169401664972652,1.0327117544078386,1.048629817132203,2.121716062300677,1.5848450419962516,2.9702733189748276,1,2,4,5,0
1.8688280539457403,1.048740335744527,1.0572313721544768,2.1210180161182315,1.6049544532936177,2.928993893252042,3,4,4,3,0
1.7766022330617741,1.134303955230264,1.097501624557695,1.916682155329646,1.6344069660541798,2.6967786016181208,4,3,2,5,0
1.826003304356612,1.1045230294018742,1.0947979314942309,1.9373935544386827,1.6350730869259789,2.6602837451318835,5,1,3,5,0
1.7927019059898213,1.1021009408284288,1.1194493115540554,1.9120624878111125,1.62731791943094,2.588424169883426,3,1,5,5,0
1.7854560417864815,1.1091075564282251,1.1711686003651727,1.906793376363212,1.6054468196222875,2.658282501411829,4,1,3,5,0
1.7733390985296118,1.1137824528936755,1.1645862336318005,1.8846630518554042,1.5864543177423867,2.6255714909800454,3,1,1,3,0
1.7734084366797966,1.1757738756719225,1.2409790956822961,1.841781223770122,1.5318580234740586,2.6257050727656646,1,2,4,4,0
1.7990229248337875,1.1812649554431753,1.2409790956822961,1.799951888972342,1.5020756548271026,2.6483828593408836,4,2,3,4,0
1.8018029272122262,1.1653761491151509,1.2449408752979567,1.7680118344511313,1.4910215502822608,2.6635718532445627,2,1,3,4,0
1.8295349425997158,1.1662437636549936,1.2173861618143342,1.7719187250399329,1.4771200784891692,2.6771506845358277,1,3,3,4,0
1.8333334953104101,1.1658096938063067,1.2085729160025895,1.7701437291096018,1.4624185119006006,2.675554281794928,4,1,1,3,0
1.7929839683366746,1.2607218289291446,1.2604597870736909,1.6999215313424054,1.4357083315046901,2.685979354759514,4,4,3,3,0
1.865195607732782,1.2621619997924305,1.2604911968295431,1.7852848932508996,1.4267923580960635,2.752170692611612,2,1,3,4,0
1.824845937796932,1.2377859720816478,1.2616163952957171,1.7715841493633737,1.426971888506343,2.752188378279194,2,1,2,5,0
1.8931494321228903,1.3020827738123633,1.2808633898611037,1.8266973773200001,1.4445599460726857,2.7499715928306876,4,3,4,4,0
1.8860448536300372,1.2762722684180743,1.3184839319942674,1.7402531332380644,1.4270613157150158,2.59592065935482,4,1,4,5,0
1.9349049768869966,1.327649907014864,1.3448793559980947,1.7769672003683885,1.4200712396037196,2.5810413446249156,3,3,2,5,0
1.9937150878366867,1.4103023005449171,1.3324981666741849,1.8085632680439252,1.398522450998556,2.646344646350357,3,1,4,3,0
2.030398257708654,1.4332165309865035,1.358754702041569,1.8247937912044387,1.4563055386484918,2.6374725553977973,3,1,2,3,0
2.0302558090771132,1.4290609331797193,1.39658850791473,1.8180695916946537,1.4407743524878298,2.640047290258959,4,4,5,4,0
2.0018031920987474,1.40874246936762,1.4071149794783586,1.818871371743274,1.4405820207471156,2.6152845880389366,2,3,2,4,0
2.0054792867658797,1.3787072863320338,1.4275610058752382,1.8668778637347259,1.4485606413179217,2.6215351386781958,1,1,4,3,0
2.0032115244276696,1.3943070124767907,1.4161313126398807,1.8999747836480534,1.4710471645049266,2.6401259539236444,2,2,2,4,0
2.000768109370694,1.402502481151492,1.4462249319440879,1.885576199864067,1.4476164844205506,2.611155789698512,2,4,4,4,0
2.011842991662306,1.4332312710959465,1.4319589742529522,1.8929493914839262,1.4660850149475857,2.5766445982287474,1,2,3,4,0
2.0517963332032108,1.4513248172471325,1.4851029991426103,2.038528383030999,1.4508326525926616,2.5841431362868823,3,1,4,4,0
2.0400740961866077,1.4046408758383049,1.4956826592604513,1.9836844634471684,1.4379119306742083,2.5219701446423772,4,3,5,5,0
1.9731760402081715,1.407602408958601,1.4957806221124306,1.9152550337169127,1.4207416615117567,2.4639388158995645,1,1,3,3,0
1.957683399423473,1.4144029324912961,1.474103154042894,1.9026142076459325,1.4227038128916918,2.4534447321062354,5,3,4,3,0
1.921187679385238,1.408790404835005,1.446761685383181,1.8822014286231146,1.3990256357034008,2.488836325344665,2,3,4,2,0
1.9669448221511754,1.431874680161763,1.4899620389477501,1.9139889432470603,1.3918879535803976,2.5111504066892745,5,2,3,5,0
1.9124503223658629,1.5012524036878607,1.466459133914511,1.8836123427391775,1.3804399070573081,2.4407067359903976,3,4,3,5,0
1.852481947448925,1.4985373019392045,1.464494850095894,1.8894122133665168,1.3605672195631184,2.4397983147626268,2,5,5,4,0
1.8365749381282885,1.553230969691521,1.4512313001864232,1.889340243423264,1.3442111593705133,2.4401484601751977,4,4,3,2,0
1.8376892503349789,1.5428553778037035,1.4340968648924632,1.8888252521198263,1.33138864494493,2.4123469079113455,5,5,4,5,0
1.81470172534117,1.5302815309117994,1.4302120796851894,1.8635773600208636,1.322119392157792,2.372627312397963,4,4,3,5,0
