random_diss,qsampled_diss,qsampled_diss_pos,m2_diss,m2_diss_pos,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
3.6375861597263857,0.1486831976451249,0.2799600263578706,3.6375861597263857,3.068052935133617,0.1486831976451249,5,3,1,3,0
1.9027688881186937,0.15831740707806335,0.2905579138976174,1.9027688881186937,0.23483959107740107,1.8342431608575636,3,2,1,2,0
2.481041311987924,0.2029041660269819,0.3550570701655403,1.3658718200540687,0.3594474868893935,2.4353574938138376,3,2,3,5,0
2.1650422054642653,0.07226770515718216,0.2182202605538841,1.342618796403298,0.17553493516590088,2.453698938019961,4,4,4,3,0
2.1650422054642653,0.06925639331838009,0.17457620844310728,1.0916220063567121,0.23301747840146675,2.99708177420251,3,1,1,4,0
2.6919734836254228,0.06708801400232232,0.20756310139757786,0.9190593582009324,0.26091349595515956,2.7445456931719674,2,3,2,4,0
2.7307216128651084,0.05177939716293154,0.2704376306955222,0.7820405493331688,0.32537538104316427,3.1345421396662476,4,1,2,4,0
2.4827834354795053,0.7631821175836102,0.7081984867598665,0.7018931820393663,0.30192716108879336,2.845562458318993,5,5,5,2,0
2.4817081355447237,0.7297688843080665,0.7393554763925239,0.6528849027570156,0.3877626901344169,3.028082973219138,1,3,3,4,0
2.5478125417763975,0.7274312366082565,0.9139105937320714,0.6725457375763779,0.35434587756277386,2.7701173547847855,2,3,4,2,0
2.3462187333968347,0.6775020537636921,0.8959803286628049,0.8456301718571385,0.4385363656296991,2.3355694201348696,1,3,2,2,0
2.526099681865303,0.789222077214539,0.8959803286628049,0.787810491615271,0.3986694232997264,2.3108533987327626,1,4,3,4,0
2.526099681865303,1.1235792295950473,0.9672083887751839,0.8288686669620274,0.4076519584485623,2.3108533987327626,1,1,4,5,0
2.367287760092399,1.0858341970410643,0.9215734204896937,0.7314604614540153,0.4085701746716961,2.4747790524586426,4,1,3,4,0
2.5254970354451007,1.0373190492288682,0.872651738434131,0.7098045725351021,0.36341169892809966,2.6108466138347657,3,3,4,5,0
2.3317615071131885,0.9815424923110871,0.8769082794497629,0.8446854681294148,0.434832637782892,2.4945208965142545,5,2,2,5,0
2.2016322576215446,0.9272606925377189,0.9479721292677505,0.7875184691507943,0.5306306070574719,2.432037096802598,5,2,4,5,0
2.1377769180650037,0.8904953577763931,0.8910705330847293,0.8762807527086972,0.6707874533854399,2.207337685157383,1,2,3,5,0
2.1377769180650037,0.8426655491355681,0.8737836301701521,0.8515009819402481,0.6789368317104825,2.359049641599399,5,5,4,4,0
2.256943005672548,0.9130918557163881,0.8774732037630242,0.8524972458760823,0.772580584775033,2.3119375813904073,4,1,5,2,0
2.2459961348931854,0.8356095086394275,0.9017488702305438,1.05550083105694,1.0188288118821414,2.3489920151938413,1,5,1,4,0
2.2624107999291945,0.90694297336324,1.0303535512356525,1.0994329725209202,1.0591212747508434,2.4600156411116743,4,1,5,5,0
2.251966783573824,0.8789583089877211,1.0420649757437435,1.0984492893143871,1.0667886746045159,2.528559135651387,1,5,3,4,0
2.133394589832615,0.9232813498081127,1.041198102264321,1.1331765056836556,1.0657609352087212,2.374085107067471,3,2,4,4,0
2.133969553378061,0.897535702105189,0.9959286195571767,1.0871376980496616,1.0231304978003724,2.4513062848280063,2,2,3,2,0
2.133969553378061,0.9780739158249374,1.040861987227983,1.1600918319316311,1.0062111681233976,2.4513062848280063,2,1,4,3,0
2.1428333440989533,0.9763161477345205,1.0982116091768446,1.205024221519686,1.0919571972565405,2.459074843337127,4,4,4,3,0
2.1842029585385303,0.9313937880586818,1.0030408198860412,1.3794185005259643,1.0968607874507024,2.5070929536019797,3,3,1,1,0
2.427784813889639,0.9313937880586818,1.0025824864563886,1.4219356728378043,1.0822371040192944,2.706773327239889,4,4,4,5,0
2.533312678963456,0.9029220403646457,1.0026411977310807,1.5353037151185647,1.1352739955955986,2.7918519539081883,1,1,4,5,0
2.3226351068125335,1.058723816179837,0.9494879731716483,1.5806214102299878,1.1175464455993012,2.5818584300482303,2,1,5,5,0
2.1141939320870264,1.1859988903738699,0.9770180763411832,1.4600644273677907,1.0817728443917514,2.335874473415001,2,5,2,5,0
2.1859076099914394,1.153364852637585,0.9019014906260542,1.5325113993947732,1.112208849725213,2.352805408572772,4,3,5,4,0
2.209573897399026,1.1853379776153277,0.889467065212234,1.6388546366815115,1.0877355316410138,2.4425415699033546,2,3,5,4,0
2.2101801589547705,1.1973388494454567,0.9137532432257901,1.625341457758088,1.1465405964296558,2.4659861152896503,2,2,3,4,0
2.2420908008704012,1.1951534955380163,1.0145634914363033,1.6328928867671018,1.1625966838058157,2.4512264523148692,2,2,3,2,0
2.2142565901282905,1.2188499873537242,1.0321550620669042,1.6589874414127683,1.1279461149161403,2.4019444978957436,1,1,3,2,0
2.2123092956760138,1.2202009578994852,1.0306466335566074,1.6142459408195613,1.204485357420347,2.372769513971046,3,1,3,4,0
2.207698800715686,1.1888457573460665,1.0408226340503672,1.736867384204754,1.1835386533269774,2.372165847792278,4,3,2,4,0
2.2437028207324006,1.2887683581496732,1.121982810543425,1.736604272354113,1.1849175606668099,2.4746132332978115,4,4,3,4,0
