random_diss,qsampled_diss,qsampled_diss_pos,m2_diss,m2_diss_pos,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
2.3158303197440664,0.1486831976451249,0.2799600263578706,0.1486831976451249,0.2799600263578706,3.6375861597263857,2,4,4,2,0
1.241890968127534,1.3038071805149323,1.301699477817561,0.15831740707806335,0.2905579138976174,3.5786946418981938,1,2,2,3,0
1.8094069718071697,1.4914981535753427,1.3540046594448796,0.2029041660269819,0.3550570701655403,3.008089794497517,3,5,3,3,0
1.0134251942883428,2.2860758678258453,1.3966381117455633,0.706626220500136,0.8051244450098854,2.5603285673464597,4,4,1,2,0
0.7055417265814788,1.8403194864831296,1.1039125482987573,0.5767432055927432,0.6645700987937755,2.5603285673464597,4,1,1,4,0
1.2205060998834907,1.6811468295236782,1.1814306151997223,0.4677855996980147,0.5836257786693458,1.8309655324091847,3,4,4,3,0
1.2659850373498172,1.7245952732571996,1.3272675165756247,0.3952344706163821,0.5927770683570375,2.9852614488991196,5,2,2,5,0
1.7425378325809915,1.710936107487085,1.2391368701400034,0.7551305056900082,0.654371004858902,2.555962076534317,5,4,4,2,0
1.8852864734549808,1.5530678665385578,1.2078211855542256,0.8524600581493259,0.6986797726069521,2.81237160534226,3,1,3,4,0
1.7701983376211652,1.4589928155131584,1.073618831603756,0.8378532930653899,0.8773024603250569,2.8288800270702827,2,3,4,4,0
1.8502357392788944,1.3292917552002612,1.0379247162403944,0.780960593807335,0.8627002073837008,2.880593011846763,2,3,2,4,0
1.8654999752693455,1.2208317601938352,0.9697208395323387,0.7285300450696176,0.790808523435059,2.6983058592395284,3,2,3,4,0
2.0709360890207607,1.2208317601938352,1.097961668186329,0.6710729874016417,0.78110262156204,2.6983058592395284,2,1,4,5,0
2.022354567986314,1.2438607060021634,1.1325859818579624,0.5880281327427984,0.775063235760222,2.66190152675529,5,1,2,5,0
2.080785061163085,1.50920292602385,1.0555971450581978,0.6844604201392637,0.778310548194276,2.773770850873878,2,1,2,5,0
2.1150841901664714,1.4330572323860393,1.066416653763877,0.7743296408686462,0.8061732288634594,2.6542250115460613,4,4,4,4,0
2.4862635157782687,1.431775795812748,1.0756905183687446,0.7329986443104304,0.8175756141503545,2.691522237601997,1,5,1,5,0
2.39287046330669,1.3958520450070953,1.0756905183687446,0.6934144234603359,0.7752499343571979,2.492873252585534,3,4,4,3,0
2.39287046330669,1.3154818542561806,1.106674153207305,0.6565335556148475,0.7809110948671805,2.492873252585534,2,1,3,4,0
2.278878529366711,1.2462324663245568,1.1149728625685853,0.656575355279287,0.957216416526433,2.582397938810074,5,1,3,5,0
2.1643881528802313,1.4144766425585107,1.0355459665095978,0.6317618269029868,0.8489486817355895,2.5701930618376645,5,1,2,3,0
2.1251137596264558,1.4086766093649297,1.108122365248058,0.6229107435364458,0.843714909220689,2.6754178761383396,2,1,5,5,0
2.169926909114213,1.3215305246938374,1.116530920280933,0.6312033314391048,0.8866950133126229,2.6771270703146812,5,1,4,4,0
2.160335113677791,1.2572652727963665,1.1631154736250626,0.7249763189806325,0.9357087695906656,2.5012107230755016,4,3,4,3,0
2.1758606573261785,1.2168198132628039,1.1612530787365734,0.6940144300451447,0.943814596394476,2.500683105432412,3,2,4,2,0
2.2092756749522113,1.2845866625362476,1.1333332870058523,0.6940144300451447,1.0861151269362563,2.4146099661527707,3,2,3,4,0
2.1777280239164623,1.2896730122309212,1.28703012629732,0.6950862559381445,1.005162059474557,2.509331272319258,1,1,3,3,0
2.185875753823967,1.2913147227741983,1.399720267059738,0.680786762340628,1.1305272470750591,2.5562852086785113,3,4,3,4,0
2.244862910166176,1.2913147227741983,1.445140871201681,0.680786762340628,1.147012006489074,2.5562852086785113,1,1,1,5,0
2.2513249019871697,1.2484580609168452,1.4859907290305268,0.8533780197956271,1.2067703427521592,2.650281006457424,4,2,4,5,0
2.2480671027132995,1.2147795108476234,1.4880361902948314,1.0093887955566063,1.2385019038559528,2.6038216325852064,3,1,3,4,0
2.3714655600510235,1.3870188860164232,1.6482605448331458,1.1576205637563983,1.2553208451495723,2.831087375411554,5,2,4,5,0
2.424336201268811,1.3567657828693132,1.648260544833146,1.1199000991842822,1.1612675721361807,2.8495692948048013,1,4,2,5,0
2.445250206383609,1.3666166472993626,1.648430271633333,1.1840448642522836,1.0903509236207896,2.8569124254195355,1,1,1,4,0
2.4785946633583307,1.3398265758038277,1.5633313558887934,1.210944094836878,1.0779908123709658,2.8787635003274983,1,2,1,3,0
2.432876915934218,1.3790090099612715,1.531094389106903,1.2708304376001625,1.095919031231665,2.8465442046943643,2,3,4,3,0
2.388064465673264,1.3408614623714443,1.5331510489967808,1.276911249065449,1.073687702037839,2.7855006903212565,2,4,3,4,0
2.3833627222258307,1.5103464480603028,1.5075698086847376,1.2769874686585354,1.1037177970094025,2.7871642621046653,3,2,1,4,0
2.2779632996505934,1.4697030822086077,1.5041400013678081,1.2723622152373397,1.0904844415524897,2.775774909204179,3,3,2,1,0
2.28877864499914,1.5610158247907027,1.5249373019142547,1.3699911926215929,1.0817726587146146,2.857612816829457,4,3,4,3,0
2.181154446907601,1.5731147376395083,1.6226330308144719,1.4869956312335557,1.061520468156835,2.7872381171209812,1,5,3,4,0
2.148117416479108,1.4045033021639644,1.5467851619216184,1.4930565309720227,1.1135844151301602,2.782533916220057,4,4,4,2,0
2.3980576995885623,1.4556327779379388,1.5383043310588356,1.3143806115696623,1.107059321177188,2.744586727007593,4,2,1,5,0
2.3950417907850388,1.4341042245864928,1.560488713572184,1.328683409749649,1.1181449300224076,2.7079627517805966,4,4,2,5,0
2.3971344845533107,1.3665056577485188,1.5705486093957777,1.330484650232051,1.105140154796625,2.6644804367699315,4,5,5,3,0
2.403570402890527,1.3844148953098738,1.5694673755573891,1.3432269833983104,1.088845658804868,2.739132402994082,3,2,1,2,0
2.3712642491787284,1.3825833108133525,1.5720656921196927,1.349271974082213,1.0671322332413467,2.698058156213965,1,1,2,5,0
2.4328882287447664,1.4594171470968564,1.5989869784322648,1.3204891504980454,1.1036973901133271,2.756017529938819,2,2,4,4,0
2.4068308836036816,1.4485183724704012,1.5685144729659586,1.4741442511223348,1.08696689089052,2.7156104367273346,2,2,4,3,0
2.376904950376047,1.4356217960455324,1.5665582182652407,1.4754702031995037,1.091132895255991,2.680418231927261,3,1,4,4,0
2.3755361621701607,1.4099219209860894,1.5347499863485345,1.482077433166973,1.0950894138989553,2.6812234562881456,2,2,2,4,0
2.375728084825524,1.3837687620637926,1.5551999865565815,1.4821394680951026,1.0888046535807019,2.681103577631177,1,1,3,1,0
2.416663359835654,1.3587311046015178,1.5544012022487765,1.4935554772155877,1.0679325159536488,2.6977005779581944,1,2,4,4,0
2.366544941996835,1.3525819764350973,1.5641275415592948,1.4929318303453818,1.0726493131952015,2.7023433859407517,1,1,2,4,0
2.366544941996835,1.3272561604156343,1.5520206297706414,1.4929318303453818,1.0711594583303476,2.7422934093043216,5,1,2,4,0
2.298267469964625,1.329540656584517,1.5043134693765892,1.5410046737894079,1.1051211639426604,2.787264951523234,1,1,3,4,0
2.25144478040584,1.3220477293285442,1.5540503166087898,1.4769594185200492,1.1317221210385742,2.601719420364855,1,3,5,5,0
2.210440462467816,1.3042776222024561,1.5267889765211713,1.4694419990992096,1.1696567078526405,2.6310868228802247,5,3,4,3,0
2.2326310648640852,1.3268949292819345,1.576895740778681,1.517032214151099,1.1815868080651872,2.6391799601575436,1,1,1,4,0
2.21081357289219,1.3187501478482007,1.594670552419276,1.5038799212485892,1.1716432574559708,2.614766191741608,3,2,3,5,0
2.186216417509235,1.3336218690506416,1.5804195475107743,1.493762089129732,1.182023087962716,2.5893899606747075,5,5,5,5,0
2.1362830960817387,1.33686893201383,1.5757274788903557,1.6010211816227777,1.1765608899562046,2.584963588654149,2,3,1,4,0
2.1478480180384456,1.3111219712378277,1.5483552343990203,1.6028373401954248,1.1848150918188873,2.6155234890055676,1,2,1,4,0
2.1124949437115794,1.3011565458144354,1.5563445283131832,1.602012428986485,1.1782975643678892,2.5497214390518597,1,1,2,4,0
2.1523451231740043,1.2971088679196667,1.5802177230471606,1.6146658919091672,1.19700574381479,2.5041759178725234,3,3,3,2,0
2.1550803634051796,1.3981167585197745,1.5842783320870375,1.649300946942261,1.1874029115781395,2.5102869981971816,4,1,2,3,0
2.1453800737097493,1.3818314776836815,1.626273689001961,1.6349662525703792,1.1817817646031314,2.486776305967993,4,1,1,4,0
2.0447361417829772,1.3405379337752505,1.632551880920983,1.597456884266064,1.2170098110644054,2.4687790634194866,4,2,3,5,0
2.0373365907912526,1.3197637076950017,1.5935623412988327,1.600192624689514,1.2366503518912535,2.433163527544301,2,3,3,5,0
2.050855464315754,1.3329433170151506,1.60814828161846,1.5697708738664724,1.2282896327536457,2.408778834778797,4,1,4,4,0
2.0356627956820064,1.339215519961973,1.6110930641625183,1.5706962161420255,1.2157376022471587,2.397755263406237,3,4,2,2,0
2.0115295377546194,1.3388136962913544,1.634309663919692,1.5923640219118063,1.1903453011141654,2.4046399596395727,1,5,3,3,0
2.0246684332702434,1.3600718894841397,1.6699578030797149,1.5803951425397649,1.2106058667749207,2.406000821040572,2,3,4,2,0
2.0450219034740273,1.3651122070433819,1.6694196681274205,1.5854568022273496,1.2119314532430205,2.397698007906909,3,3,1,4,0
2.049870217744583,1.4198547194101212,1.6839381992447928,1.5489953583257092,1.229898913773143,2.3814889566236483,2,1,1,5,0
2.025302994052452,1.4223545373618431,1.7048492991976656,1.5482179268889549,1.2158706733198408,2.376731360939801,2,5,4,3,0
2.0075573255508994,1.4106849003232018,1.6600711765585228,1.5392634313896718,1.1958210503142483,2.3610543174373775,1,4,5,4,0
2.007773550453305,1.41159786512737,1.6835618107851378,1.5343793669554169,1.1999585320867072,2.3499479697524626,3,5,4,4,0
2.0284234195967037,1.471266494066031,1.6556169110596561,1.5306618328992359,1.1943223724216194,2.330815347874715,4,4,5,5,0
2.0048886025392263,1.4880171545422776,1.6430881728448203,1.5770884808258177,1.1815858881429018,2.4173423712398128,3,1,5,5,0
2.010195569058893,1.467278215915839,1.6287049771170328,1.577551306953354,1.1764397990304514,2.398734745886162,2,1,4,3,0
2.0059372282861383,1.461802093599529,1.6127055190432666,1.5651422248263847,1.1630341436276495,2.3747924615150398,2,3,4,3,0
2.0070177075547835,1.4465166097048718,1.6145878456384704,1.5765386883735293,1.1726367958838997,2.364670860115512,2,2,1,5,0
1.9885293969985007,1.4425589735305357,1.5996499066553345,1.5686116558815377,1.1635793227079487,2.3432623004857027,5,1,2,5,0
2.039729980926009,1.5134749998754333,1.5739929478545263,1.563257116555978,1.1773262197144583,2.316188131685498,2,3,2,4,0
2.0447757655789465,1.5149462430035618,1.5651045785174191,1.5628523471453113,1.1777236605905652,2.2855338500246667,1,3,5,4,0
2.0365535253671894,1.5280412644766619,1.5481182247418204,1.5851176829117668,1.1858410667408967,2.290917281187857,5,1,1,4,0
2.0362200746017103,1.5266467406790722,1.5343146215740964,1.594964361099444,1.1892785156811265,2.2803456845679,3,4,4,5,0
2.0175710092922805,1.5608407927285628,1.5251331495162814,1.5882015138562953,1.194810742525094,2.3219015082196037,2,3,2,3,0
2.012357503417154,1.5404163553712906,1.5487321337182023,1.5401610487329644,1.1807547586405533,2.299287561146288,1,3,2,4,0
2.015871911874275,1.549824134785999,1.5525844798168293,1.5528067917738269,1.1883379776578233,2.2807947469297982,4,4,4,4,0
2.031995118839487,1.4889939316252296,1.5529085435285879,1.496151790635419,1.188193233521767,2.25312361423988,4,4,3,3,0
2.0109433383406192,1.4927435308384926,1.514946840399018,1.5094604636067348,1.178945308483515,2.244573406022291,3,3,3,3,0
2.026685522608677,1.4835244855796947,1.5114535399963733,1.5024061859041848,1.1783922306052375,2.2406166553598257,2,4,4,3,0
