questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.5441288466340066,0.542969224266541,0.5159947837511816,0.5700369917743525
4.0,0.5955980199472202,0.6506703503286888,0.5946263697003455,0.7068242704366947
7.0,0.6583847862841554,0.7188641648304824,0.651196700250286,0.786630738121352
10.0,0.6919684882853332,0.750954581854,0.6914007626923123,0.8105922088808403
13.0,0.698012905749703,0.7606939110006693,0.7026644640229642,0.8188100555775221
16.0,0.6976615022543345,0.7529352986117964,0.693499730449092,0.8124519675565272
19.0,0.7640191379445765,0.805507164418399,0.7527719313531885,0.8585100569339965
22.0,0.7591802087140533,0.7977930282234726,0.7445074882484348,0.8511624595261282
25.0,0.7821274890973033,0.8179339731729399,0.7673134699992019,0.8686672313241827
28.0,0.8227273694709664,0.8482694117632501,0.8130832463135905,0.8835031566910243
31.0,0.7970169436404236,0.8317783153278181,0.7818564570408981,0.8817590717660325
34.0,0.8468143108945482,0.8641928721948368,0.8246862742744324,0.9037344624091402
37.0,0.8351310339700433,0.8437276956681233,0.8011480011759592,0.8864489490223535
40.0,0.8400279587018493,0.8650576203990368,0.8291638363846998,0.9009860266399311
43.0,0.8598301438029755,0.8780716099689712,0.8459259711557368,0.910249487280274
