questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.7756774104025901,0.777089328294747,0.7709175985174938,0.7832685654658319
4.0,0.9184910632217571,0.9226259240067051,0.8919126588582534,0.9535971128535411
7.0,0.9607632869884083,0.9583524855209272,0.9407559915393112,0.9760350446672544
10.0,0.9826590764417044,0.9626904871626539,0.9541920985385629,0.971204743021798
13.0,0.9811732867496903,0.9803595242559787,0.9733733347885442,0.9873501387584543
16.0,0.9904557918376092,0.9874593333064285,0.9854493894464965,0.9894720281806983
19.0,0.9873292088904498,0.9825164550321458,0.9773333011023372,0.9877043600319757
22.0,0.9916968970553951,0.9477553623082824,0.939085851102717,0.9564523465289753
25.0,0.9959362390280323,0.9108264670659875,0.8966955294863257,0.9250100330544849
28.0,0.9959552709061458,0.7876219375728123,0.7533387334771996,0.8220335920979832
31.0,0.9983787858685735,0.7900454525352402,0.7557622484396274,0.824457107060411
34.0,0.9986092225934392,0.7069425559267725,0.6589460701929145,0.7551188722620116
37.0,0.9971635805606591,0.7471635805606591,0.7060237356459238,0.7884575659908641
40.0,0.998840779071394,0.623840779071394,0.562131011699291,0.6857817572167016
43.0,0.9984660661213365,0.7484660661213365,0.7073262212066012,0.7897600515515415
