questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.5372786579683131,0.5372786579683131,0.5372786579683131,0.5372786579683131
6,0.6875,0.7324166666666667,0.6661117245189224,0.798782188375515
11,0.8998161764705882,0.9175625,0.8846285225381403,0.9505053664517888
16,0.9210284664830121,0.9281515151515151,0.895912883786567,0.9603985195905616
21,0.8261278195488722,0.8518928571428571,0.8005182822594066,0.9032829723132647
26,0.9787037037037037,0.9719722222222222,0.962952650733389,0.9810003616660048
31,0.994408201304753,0.994408201304753,0.994408201304753,0.994408201304753
36,0.9926470588235294,0.9926470588235294,0.9926470588235294,0.9926470588235294
41,1.0,0.5,0.4177203101705293,0.58258797086041
46,0.9907407407407407,0.9907407407407407,0.9907407407407407,0.9907407407407407
51,0.9917279411764706,0.9917279411764706,0.9917279411764706,0.9917279411764706
56,0.9962721342031687,0.9962721342031687,0.9962721342031687,0.9962721342031687
61,0.9963235294117647,0.9963235294117647,0.9963235294117647,0.9963235294117647
66,0.9990808823529411,0.9990808823529411,0.9990808823529411,0.9990808823529411
71,0.9944852941176471,0.9944852941176471,0.9944852941176471,0.9944852941176471
76,1.0,0.5,0.4177203101705293,0.58258797086041
81,0.9944903581267217,0.9944903581267217,0.9944903581267217,0.9944903581267217
86,0.9990808823529411,0.9990808823529411,0.9990808823529411,0.9990808823529411
91,0.9972426470588235,0.9972426470588235,0.9972426470588235,0.9972426470588235
96,0.9990783410138249,0.9990783410138249,0.9990783410138249,0.9990783410138249
101,1.0,0.5,0.4177203101705293,0.58258797086041
