questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.5,0.5,0.4177203101705293,0.5825879708604101
6.0,0.5,0.5,0.4177203101705293,0.5825879708604101
11.0,0.5218897617885256,0.5225521549509188,0.5068706852270617,0.5382895894456259
16.0,0.5789637124905443,0.6185705812290804,0.5577639862424829,0.6794921034576432
21.0,0.6415039898850527,0.694191977851082,0.6258858932310614,0.7625919405870588
26.0,0.6740668961766743,0.7385820382640236,0.6765448736021152,0.8007059276487304
31.0,0.9855025300808055,0.9412329265670353,0.9311808972161055,0.9513161349194481
36.0,0.9777983550195413,0.9742057366985588,0.9708621496691954,0.9775574345880572
41.0,0.9837342860011498,0.8996967632769604,0.8852724779457616,0.9141740650818835
46.0,0.9807280435041013,0.8804143180139052,0.8635831652200969,0.8973077129969972
51.0,0.9777110446018177,0.9100945844700067,0.8982178722685114,0.9220141340052428
56.0,0.9965649963689179,0.546564996368918,0.4725132755223943,0.620894170143287
61.0,0.997108960393274,0.6471089603932741,0.5895131775126446,0.7049205399955611
66.0,0.998641026586073,0.5819743599194064,0.5134079517281808,0.650797668969748
71.0,0.9956823567633681,0.5956823567633681,0.5298586048997915,0.6617527334516962
76.0,0.9995042753943683,0.5495042753943682,0.47545255454784463,0.6238334491687373
81.0,0.9983820662768031,0.5317153996101365,0.45492102243596383,0.6087975057465191
86.0,0.9997549019607843,0.5330882352941176,0.456293858119945,0.6101703414305003
91.0,0.9997521376971842,0.5330854710305174,0.45629109385634486,0.6101675771669002
96.0,1.0,0.5166666666666667,0.437129633164845,0.596501705165063
101.0,1.0,0.5166666666666667,0.437129633164845,0.596501705165063
