questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.5286769341864801,0.5359338405045629,0.5203071313736198,0.5516021652178201
6.0,0.6835887581153319,0.7392705091159271,0.6742991901861123,0.8043261129664503
11.0,0.7573467199703244,0.8058801844232766,0.7617603457794665,0.8503167923516501
16.0,0.9006735405213218,0.8109760476543293,0.7726060873358344,0.8494302823680555
21.0,0.9112338230943248,0.8856661967308291,0.8597190087011689,0.9116534078479634
26.0,0.935689268209908,0.9051290586992031,0.8888818932597505,0.921413798122934
31.0,0.9398265068646906,0.8394529045096735,0.8099506866408305,0.8690325867663554
36.0,0.9490773197868142,0.9182015706713784,0.9050946271178566,0.9313336625961067
41.0,0.9723584644534077,0.97185081013242,0.9703753175075316,0.9733274453216073
46.0,0.9735200127434389,0.8051866794101057,0.7754701129646485,0.8350106937295546
51.0,0.9853515859785209,0.685351585978521,0.6359837720808384,0.734904368494767
56.0,0.9904879804673407,0.6904879804673406,0.6411201665696582,0.7400407629835866
61.0,0.9889549561014989,0.7556216227681656,0.7172244341810793,0.794162675836357
66.0,0.9931271197937865,0.6264604531271198,0.5661220139188413,0.6870249650914205
71.0,0.9943786059784278,0.6610452726450944,0.6061921460921139,0.7161039198853678
76.0,0.9928170644476114,0.6928170644476114,0.643449250549929,0.7423698469638574
81.0,0.9952719156990706,0.6952719156990705,0.6459041018013881,0.7448246982153165
86.0,0.9945435211121486,0.6278768544454819,0.5675384152372034,0.6884413664097825
91.0,0.9924868722417741,0.6591535389084409,0.6043004123554604,0.7142121861487142
96.0,0.99702184802546,0.6303551813587933,0.5700167421505148,0.690919693323094
101.0,0.9979808590102708,0.6313141923436041,0.5709757531353256,0.6918787043079049
