questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.7325367647058824,0.7325367647058824,0.7325367647058824,0.7325367647058824
6,0.8903133903133904,0.9017820512820512,0.8563400261100337,0.9472413241624943
11,0.9254426840633737,0.9351216216216216,0.9086300899664699,0.9616283252690179
16,0.9268755935422602,0.9400925925925926,0.9174305529719342,0.9627632276659863
21,0.9796296296296296,0.9796296296296296,0.9796296296296296,0.9796296296296296
26,0.9962406015037595,0.9962406015037595,0.9962406015037595,0.9962406015037595
31,0.9972426470588235,0.9972426470588235,0.9972426470588235,0.9972426470588235
36,0.9767008387698043,0.975554054054054,0.9675811302090185,0.9835346380074377
41,0.9942307692307691,0.9942307692307691,0.9942307692307691,0.9942307692307691
46,0.9934762348555451,0.9934762348555451,0.9934762348555451,0.9934762348555451
51,0.9990783410138249,0.9990783410138249,0.9990783410138249,0.9990783410138249
56,0.9981006647673314,0.9981006647673314,0.9981006647673314,0.9981006647673314
61,0.9898897058823529,0.9898897058823529,0.9898897058823529,0.9898897058823529
66,0.9944444444444445,0.9944444444444445,0.9944444444444445,0.9944444444444445
71,0.9972426470588235,0.9972426470588235,0.9972426470588235,0.9972426470588235
76,1.0,0.5,0.4177203101705293,0.58258797086041
81,0.9990680335507922,0.9990680335507922,0.9990680335507922,0.9990680335507922
86,1.0,0.5,0.4177203101705293,0.58258797086041
91,1.0,0.5,0.4177203101705293,0.58258797086041
96,0.9972041006523765,0.9972041006523765,0.9972041006523765,0.9972041006523765
101,1.0,0.5,0.4177203101705293,0.58258797086041
