questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.6573691375018818,0.659639043719182,0.6469415761516084,0.6723573027388593
6.0,0.8483192048047069,0.8695718883775303,0.8239259228138625,0.9153837517560072
11.0,0.9178112028769756,0.926932318922798,0.8975451232891457,0.9563526983606676
16.0,0.9648044228288482,0.9672974949116776,0.9560929164455114,0.9788305703172667
21.0,0.9746915729865314,0.9747643379042406,0.9684193417724125,0.9811127015125519
26.0,0.9868626717179221,0.902679011421525,0.8856500483213838,0.919761172764208
31.0,0.9908666147118138,0.957057474606615,0.9503836016831387,0.9637526786691104
36.0,0.987404034037796,0.9871827037769236,0.9841771872221022,0.9901897724952629
41.0,0.9904422221659728,0.9066835203632202,0.8915841438379891,0.9218350814696037
46.0,0.9893801365621596,0.922726407056079,0.9099629255939848,0.9355316979551909
51.0,0.9933110091301589,0.9431507527199027,0.9346817334454793,0.9516507627464889
56.0,0.9960171254637931,0.9126837921304598,0.8989705104922145,0.9264484539405281
61.0,0.9947682556974635,0.9278807748986924,0.9166356996064512,0.9391671339451764
66.0,0.9964984034168102,0.8798317367501435,0.8606331424566004,0.8991022632842391
71.0,0.9977886820062241,0.8644553486728908,0.8425140980516985,0.8864788075690001
76.0,0.9961951214612191,0.7628530401604061,0.7238673358763703,0.8019827991952939
81.0,0.9978397568607497,0.8311730901940829,0.8037465269175927,0.8587024138142196
86.0,0.9978156414058306,0.8144823080724972,0.7843130884683579,0.8447645640546476
91.0,0.9986446092439666,0.7319779425773,0.6880954413349156,0.7760248603695187
96.0,0.9985456912559417,0.7152123579226084,0.6685872003525749,0.7620122080768408
101.0,0.9993806428453217,0.6160473095119883,0.5529662139760607,0.6793647538383026
