questions,variable,mean,var,lower,upper
20,m3_diss,0.5308912843363027,0.004480630711217944,0.5215576255962413,0.5402249430763639
20,qsampled_diss,0.04041812208562552,0.001990244742799318,0.034197474688196464,0.04663876948305458
20,random_diss,0.38946043054887175,0.006494053803225462,0.37822369180382676,0.40069716929391663
21,m2_diss,0.052810017529892075,0.0016650328643328695,0.04712026015531159,0.05849977490447259
21,m3_diss,0.5362051627832658,0.004634481051344867,0.52671261268642,0.5456977128801116
21,qsampled_diss,0.04198617354706473,0.0020360076741188942,0.03569441500094335,0.04827793209318608
21,random_diss,0.39258973301236677,0.00644158311230897,0.3813984816671421,0.4037809843575917
22,m2_diss,0.054850212997041826,0.0015750959650461282,0.0493162550845567,0.060384170909526955
22,m3_diss,0.5392866620543282,0.004393179876617884,0.5300445371155511,0.5485287869931055
22,qsampled_diss,0.044685504978069605,0.002036704325805939,0.038392670112496315,0.05097833984364288
22,random_diss,0.3945625533931296,0.0062410977689670265,0.3835468347375728,0.40557827204868646
23,m2_diss,0.05960157366120877,0.0016860834213562863,0.05387596222754593,0.06532718509487159
23,m3_diss,0.5411862091529909,0.00426072368837315,0.5320844774846232,0.5502879408213586
23,qsampled_diss,0.047418567534790776,0.0019466866818091367,0.04126636858511039,0.05357076648447118
23,random_diss,0.39714263841164654,0.006025523884268685,0.3863188386692426,0.4079664381540506
24,m2_diss,0.05721751071476042,0.0015538944811219514,0.0517209237384441,0.06271409769107673
24,m3_diss,0.5442387607868712,0.0041201529040745845,0.5352884315896198,0.5531890899841225
24,qsampled_diss,0.05035818846976278,0.00192224216160416,0.0442447380881385,0.05647163885138705
24,random_diss,0.39783875105699884,0.005676508325418837,0.3873330997519481,0.4083444023620495
25,m2_diss,0.06107947458836853,0.0016092833832785378,0.05548578186300563,0.06667316731373142
25,m3_diss,0.5558174897675959,0.0038756887826455083,0.5471367489345897,0.5644982306006019
25,qsampled_diss,0.05179825814400267,0.0017985963008569155,0.04588469565589848,0.057711820632106864
25,random_diss,0.4023669309614,0.005745442904896347,0.3917976827043455,0.41293617921845455
26,m2_diss,0.0905633035718681,0.0014922847285271485,0.08517678465114828,0.09594982249258793
26,m3_diss,0.557771339352923,0.003677575433824686,0.5493153751219639,0.5662273035838825
26,qsampled_diss,0.054641708900573994,0.001770896100510931,0.0487738605250146,0.06050955727613337
26,random_diss,0.4071469917194434,0.005710502829853129,0.39660993014437446,0.41768405329451214
27,m2_diss,0.0902435919516274,0.0016175512176601556,0.08463554859132372,0.09585163531193105
27,m3_diss,0.5596467505390366,0.003533784640460222,0.5513577459177242,0.5679357551603489
27,qsampled_diss,0.05805946723654251,0.0017982488544637653,0.05214647595643899,0.06397245851664604
27,random_diss,0.4077184075371556,0.0053544424169452605,0.39751513543577904,0.41792167963853216
28,m2_diss,0.10818808198146442,0.0016597991036463547,0.1025072740598292,0.11386888990309968
28,m3_diss,0.5727405245612457,0.0033419721780528888,0.5646796204054164,0.580801428717075
28,qsampled_diss,0.06032890765723482,0.0017535041403633283,0.054489944429003935,0.06616787088546573
28,random_diss,0.4188145673549613,0.00532348796682738,0.40864083095926873,0.42898830375065355
29,m2_diss,0.11861057215485803,0.0018476571377892097,0.11261689930367036,0.1246042450060457
29,m3_diss,0.5848585793743046,0.003155033588791963,0.5770263691479549,0.5926907896006544
29,qsampled_diss,0.06109490162509386,0.0017235450671528357,0.055306033391067405,0.06688376985912033
29,random_diss,0.4297345257940396,0.005137371611401825,0.4197402154019404,0.43972883618613856
30,m2_diss,0.12231130638642174,0.0018796793375820357,0.11626591773911206,0.12835669503373148
30,m3_diss,0.5844061520826604,0.0030455265316447436,0.5767110650518411,0.59210123911348
30,qsampled_diss,0.06288753920708008,0.0016627859031923336,0.057201622291186936,0.06857345612297322
30,random_diss,0.4295817991555222,0.004980521710973685,0.4197412403447472,0.4394223579662972
31,m2_diss,0.12682241139517939,0.0018522733499775294,0.12082125587713544,0.13282356691322333
31,m3_diss,0.5854142931634105,0.0030862998311244915,0.5776678667457056,0.5931607195811155
31,qsampled_diss,0.06352647027352548,0.0016553350956185614,0.05785330672459444,0.06919963382245653
31,random_diss,0.42852715959857884,0.004773211410372301,0.4188935802814029,0.4381607389157546
32,m2_diss,0.12876267359016752,0.0018721104045476085,0.12272946874906351,0.13479587843127147
32,m3_diss,0.5850245628096515,0.0029432366343782653,0.5774598066675989,0.5925893189517042
32,qsampled_diss,0.06537318587452118,0.001651466641812603,0.059706655184441224,0.07103971656460113
32,random_diss,0.42811402194472115,0.00489644909199113,0.4183568723365799,0.4378711715528626
33,m2_diss,0.12837498893601074,0.0018521214901795165,0.12237407942726788,0.13437589844475353
33,m3_diss,0.5862721303877535,0.0027728867967789905,0.5789295550320848,0.593614705743422
33,qsampled_diss,0.06660707986042787,0.0016094693711180231,0.06101306390772719,0.07220109581312854
33,random_diss,0.42827038108040993,0.004660371458597862,0.4187513529702483,0.4377894091905718
34,m2_diss,0.12954103916606619,0.0018563380992637703,0.12353330259324172,0.1355487757388907
34,m3_diss,0.5861454223594631,0.002671512060949093,0.5789383163194471,0.593352528399479
34,qsampled_diss,0.06753362456665317,0.0016108091885617946,0.061937280703547475,0.07312996842975883
34,random_diss,0.4271167006571142,0.00459298538544945,0.41766674274756127,0.43656665856666715
35,m2_diss,0.1299522065696041,0.0018834240752193159,0.12390079904184217,0.13600361409736603
35,m3_diss,0.5855580495161447,0.0026336328108096515,0.5784022205059719,0.5927138785263174
35,qsampled_diss,0.06886531423298903,0.0015707789179945145,0.06333894530220903,0.07439168316376903
35,random_diss,0.427051820691578,0.004432117963176714,0.4177688282292065,0.43633481315394945
36,m2_diss,0.1308247475388141,0.0019566158939116575,0.1246568786837302,0.13699261639389804
36,m3_diss,0.5949968633565337,0.0025227577012133812,0.5879932830525079,0.6020004436605595
36,qsampled_diss,0.06965569189722913,0.0015317690752231726,0.06419837728965455,0.07511300650480371
36,random_diss,0.434504233100779,0.004240943870291475,0.42542365277171135,0.44358481342984657
37,m2_diss,0.13184739203169482,0.00191370733910794,0.125747528715475,0.1379472553479147
37,m3_diss,0.591614809930316,0.0025498637610566316,0.5845737047680681,0.5986559150925641
37,qsampled_diss,0.07077892499570082,0.001508725779487809,0.0653628147241215,0.07619503526728014
37,random_diss,0.4333992755126858,0.003980551368020285,0.42460188321325365,0.44219666781211797
38,m2_diss,0.129697458902677,0.0018595839782549403,0.12368447224392162,0.13571044556143239
38,m3_diss,0.5912144301885129,0.0024241273301337297,0.5843491217067179,0.5980797386703077
38,qsampled_diss,0.07245126025222132,0.001358140328767615,0.06731254367516354,0.07758997682927912
38,random_diss,0.43213262742261693,0.003957648817340006,0.423360580025746,0.44090467481948786
39,m2_diss,0.1303550224301101,0.0018293547163842057,0.12439110935952477,0.13631893550069543
39,m3_diss,0.5910340694338001,0.0024790890213129808,0.5840913693698624,0.5979767694977376
39,qsampled_diss,0.07463997874591578,0.0013408023107793735,0.06953416795014469,0.07974578954168685
39,random_diss,0.4314293117370515,0.003945751728757496,0.42267045909019274,0.4401881643839104
40,m2_diss,0.13144973152298778,0.0018334071980963282,0.1254792163215177,0.13742024672445785
40,m3_diss,0.5894409039772266,0.002494324206529887,0.5824769034857897,0.5964049044686637
40,qsampled_diss,0.07534509593625402,0.0012969396576385398,0.07032349464272955,0.08036669722977852
40,random_diss,0.4318833112079353,0.0038686557836387922,0.4232104501824944,0.44055617223337656
41,m2_diss,0.1330468667668382,0.0019088854520756438,0.12695469308063081,0.13913904045304556
41,m3_diss,0.5889255043026987,0.0023523010434046477,0.5821626692812141,0.5956883393241834
41,qsampled_diss,0.07752175331592304,0.0012915430967008364,0.07251061034485377,0.0825328962869923
41,random_diss,0.4319049970755336,0.0037255232898638973,0.42339408735541983,0.4404159067956469
42,m2_diss,0.13685139988958095,0.0018132654641318136,0.13091377117372693,0.14278902860543496
42,m3_diss,0.5884749632446353,0.00228091510618858,0.5818155356229261,0.5951343908663446
42,qsampled_diss,0.07811045256196024,0.0012292841343442202,0.07322158265724606,0.08299932246667442
42,random_diss,0.43142681769196506,0.0035381878058188027,0.4231326505466832,0.43972098483724725
43,m2_diss,0.13922451936291813,0.001824575063917077,0.13326840250466512,0.14518063622117114
43,m3_diss,0.586876312451762,0.0022854143997712278,0.5802103199301906,0.5935423049733334
43,qsampled_diss,0.07858250129952762,0.001196122878398038,0.07376002345565505,0.08340497914340023
43,random_diss,0.4314198309940812,0.003466999423854911,0.4232095271973837,0.43963013479077895
44,m2_diss,0.13919633458551023,0.0017887934363205224,0.13329890941961425,0.1450937597514062
44,m3_diss,0.5867105290282598,0.0022305576663345884,0.5801250242359102,0.5932960338206095
44,qsampled_diss,0.07990191692352838,0.0011799644202906542,0.07511212333354199,0.08469171051351478
44,random_diss,0.4304166652444966,0.003304055395050567,0.42240161955489236,0.43843171093410066
45,m2_diss,0.13992325254901034,0.0017293399342175368,0.13412466087544894,0.14572184422257178
45,m3_diss,0.5864941343523775,0.00219981101961168,0.5799541753021326,0.5930340934026225
45,qsampled_diss,0.08097961265736225,0.001156395877387416,0.07623789588295168,0.08572132943177285
45,random_diss,0.4295891567563018,0.003256585449654099,0.4216318961557843,0.43754641735681915
46,m2_diss,0.1407732215346015,0.0017127223792222234,0.13500255699514116,0.14654388607406185
46,m3_diss,0.5854135172003084,0.0021570924005733364,0.5789373699216406,0.5918896644789758
46,qsampled_diss,0.08200214135696011,0.0011525492036259211,0.07726831765426449,0.08673596505965574
46,random_diss,0.4290182472563041,0.0031497789010987085,0.4211925619952203,0.4368439325173881
47,m2_diss,0.14206902312998915,0.0017206195689309458,0.1362850699157502,0.14785297634422803
47,m3_diss,0.5843580763938554,0.0021509600323623714,0.5778911411418872,0.5908250116458238
47,qsampled_diss,0.08322123982711778,0.0011268399681182652,0.07854051119142967,0.08790196846280589
47,random_diss,0.42715510177494237,0.0030946470902995776,0.41939820687224755,0.4349119966776373
48,m2_diss,0.14164778328818886,0.0016917878921928857,0.1359124943961188,0.14738307218025892
48,m3_diss,0.5896128288845334,0.002050485753920856,0.5832987395740075,0.5959269181950593
48,qsampled_diss,0.08386584908014448,0.001152309371324037,0.07913251793034805,0.08859918022994089
48,random_diss,0.4315826539349243,0.002969272726739001,0.42398451226249007,0.4391807956073586
49,m2_diss,0.14371521172036159,0.0016669373686742381,0.13802220123560008,0.1494082222051231
49,m3_diss,0.5887076438183501,0.001981741145919699,0.58250029993608,0.5949149877006201
49,qsampled_diss,0.08548166377015136,0.0010924689200218552,0.08087287411284397,0.09009045342745878
49,random_diss,0.4306125981436799,0.0028252683959812774,0.42320099429631647,0.43802420199104336
50,m2_diss,0.14233424118242735,0.0015804428858209524,0.13679089826547106,0.14787758409938365
50,m3_diss,0.5873744407182704,0.0019532082261168445,0.581211945224261,0.5935369362122798
50,qsampled_diss,0.08637698128726325,0.0010778496818016666,0.08179913252013805,0.09095483005438844
50,random_diss,0.42988349958063865,0.002734978023903814,0.4225912879687848,0.4371757111924925
51,m2_diss,0.15402012115968836,0.0015202411042974488,0.14858338099113505,0.1594568613282416
51,m3_diss,0.5859585860890728,0.0019503377258363469,0.5798006205649966,0.592116551613149
51,qsampled_diss,0.0876005008778928,0.0010493126511756045,0.08308365994106497,0.09211734181472063
51,random_diss,0.4285395861271648,0.002695253900866041,0.4213005259973725,0.435778646256957
52,m2_diss,0.15429804340195838,0.0015344338867216707,0.1488359838248336,0.15976010297908316
52,m3_diss,0.5852329523892791,0.00198132995243618,0.5790262525244615,0.5914396522540964
52,qsampled_diss,0.08835332161604575,0.0010205499172630539,0.08389881643597183,0.09280782679611965
52,random_diss,0.4278831788417466,0.0026419584018694572,0.4207160480479886,0.4350503096355047
53,m2_diss,0.15425013288213626,0.0015582441873757294,0.14874585817957978,0.1597544075846928
53,m3_diss,0.583577444822192,0.001907527878244795,0.5774874378575561,0.5896674517868277
53,qsampled_diss,0.08938956278662984,0.001023960107798241,0.08492762139874332,0.09385150417451635
53,random_diss,0.4270173296216199,0.0026201138148872487,0.4198798904357092,0.43415476880753084
54,m2_diss,0.1541713823607336,0.001511584678252743,0.14875014299847691,0.15959262172299035
54,m3_diss,0.5770354667032607,0.0017616597554702196,0.5711829406059701,0.582887992800551
54,qsampled_diss,0.08934447383260564,0.000986979697523614,0.08496384505354837,0.09372510261166292
54,random_diss,0.4239889646144934,0.0026174129765424857,0.4168552050473143,0.4311227241816723
55,m2_diss,0.15194553284578854,0.0014704175032874656,0.14659862530554194,0.1572924403860351
55,m3_diss,0.5758915510563486,0.0017657845723123284,0.5700321773019745,0.5817509248107224
55,qsampled_diss,0.09038509122164924,0.0009690239413893079,0.08604449292175341,0.09472568952154516
55,random_diss,0.42327147460011894,0.0025557917851413846,0.41622218946955797,0.4303207597306799
56,m2_diss,0.15174760284389624,0.0014232150104704511,0.14648721700258963,0.15700798868520285
56,m3_diss,0.5727788361950934,0.0017186964007712613,0.5669981163000718,0.5785595560901148
56,qsampled_diss,0.091896566446627,0.0009757998467923572,0.08754081875454096,0.09625231413871303
56,random_diss,0.42166550922507157,0.0024665995639393313,0.41474031963413094,0.4285906988160123
57,m2_diss,0.15407281770580883,0.0014381107307442306,0.1487849752697999,0.1593606601418177
57,m3_diss,0.5734408718891885,0.0016753701135794109,0.5677334795975564,0.5791482641808205
57,qsampled_diss,0.09377695925950404,0.0009821165179849322,0.08940713622035792,0.09814678229865018
57,random_diss,0.4223530107720581,0.0024444410775859623,0.4154589972804159,0.4292470242637003
58,m2_diss,0.1546881814351554,0.001429356500596801,0.14941645794285802,0.15995990492745288
58,m3_diss,0.5726710649300983,0.0016476766235953935,0.5670110401511408,0.5783310897090561
58,qsampled_diss,0.09436265623751028,0.0009568113002628939,0.0900494970183898,0.09867581545663076
58,random_diss,0.4213179224658577,0.0024786526230240464,0.41437583349650925,0.4282600114352059
59,m2_diss,0.1556690418757301,0.0014300545398424362,0.15039603129349974,0.16094205245796042
59,m3_diss,0.5677837819653401,0.0015952530008880872,0.5622145266563984,0.5733530372742818
59,qsampled_diss,0.09515866915419383,0.0009384093590139129,0.0908871878718614,0.0994301504365262
59,random_diss,0.41927489214612434,0.0023905001279936884,0.41245736732120475,0.42609241697104416
60,m2_diss,0.15692459962393338,0.001388581364864844,0.1517286131878617,0.16212058606000504
60,m3_diss,0.5672212239320638,0.0015419501213627426,0.5617458030853911,0.5726966447787362
60,qsampled_diss,0.09597838425531491,0.0009309020158398839,0.09172402336341175,0.10023274514721807
60,random_diss,0.4178153354795301,0.0023813416147618824,0.4110108828793517,0.4246197880797087
61,m2_diss,0.1567282750372171,0.0013752573365984695,0.15155727753943998,0.16189927253499425
61,m3_diss,0.5708958736259094,0.0015017530288928688,0.5654922934382585,0.5762994538135604
61,qsampled_diss,0.09658141574528827,0.0009265073474306914,0.09233710887802025,0.10082572261255628
61,random_diss,0.4211123094681228,0.0022523667356820613,0.4144946884091087,0.427729930527137
62,m2_diss,0.15757322721489805,0.0013482744709368325,0.15245320909350793,0.16269324533628823
62,m3_diss,0.5698170610176106,0.0013985085625916709,0.5646025341766333,0.575031587858588
62,qsampled_diss,0.09740252328579448,0.0008892329669629751,0.09324446933550641,0.10156057723608251
62,random_diss,0.42033826522224965,0.0022220018049767935,0.41376540273942447,0.42691112770507483
63,m2_diss,0.15721795271179925,0.0013286180100691297,0.15213539393150596,0.16230051149209254
63,m3_diss,0.5682647952249357,0.0013676002923964465,0.5631082131467827,0.5734213773030886
63,qsampled_diss,0.09825146661309027,0.0008453195084199099,0.09419738218997069,0.1023055510362099
63,random_diss,0.41876603126896017,0.0021759092424331085,0.41226169881913094,0.4252703637187896
64,m2_diss,0.1593222919008485,0.0013218190448167457,0.1542527543435384,0.1643918294581586
64,m3_diss,0.5673299522214751,0.0013084206189336145,0.5622861734192673,0.5723737310236828
64,qsampled_diss,0.09937836712673503,0.0008476404254180103,0.0953187210528344,0.10343801320063567
64,random_diss,0.4179773230955915,0.0021249143154608526,0.41154966076493527,0.4244049854262477
65,m2_diss,0.1582205472183681,0.0012895214818413195,0.15321332768140986,0.16322776675532633
65,m3_diss,0.5662924854129247,0.0012739826237013183,0.5613155260507671,0.5712694447750822
65,qsampled_diss,0.10028713645598364,0.0008401865881816772,0.09624537931113973,0.10432889360082752
65,random_diss,0.41720818616557176,0.0021358441799559694,0.41076401414105407,0.42365235819008923
66,m2_diss,0.1593143452706672,0.0012942576653370119,0.15429793884717277,0.16433075169416164
66,m3_diss,0.5658641195596593,0.0012622483323959735,0.5609101338989281,0.5708181052203903
66,qsampled_diss,0.10180296764450562,0.0008869706369603436,0.0976502063910024,0.10595572889800887
66,random_diss,0.4178652146853388,0.0020996795855785758,0.41147583266573134,0.4242545967049462
67,m2_diss,0.15970241189816262,0.001266544029037289,0.154740003669548,0.1646648201267773
67,m3_diss,0.5653130249449788,0.001222303916126388,0.5604380549838176,0.57018799490614
67,qsampled_diss,0.10313724809223614,0.0008769251501815539,0.09900807008739436,0.10726642609707786
67,random_diss,0.4178009193548503,0.002087359013819784,0.4114303108329887,0.4241715278767119
68,m2_diss,0.16042195157138706,0.0012462347894237292,0.15549949064204754,0.1653444125007265
68,m3_diss,0.5635797098836645,0.001185471480375605,0.5587787519843288,0.5683806677829999
68,qsampled_diss,0.10408933390004675,0.0008719433860667935,0.09997190141829002,0.10820676638180349
68,random_diss,0.4162969346399391,0.002059843289414559,0.4099684543346834,0.4226254149451945
69,m2_diss,0.16004347471220398,0.001226335500315705,0.15516047169481226,0.1649264777295957
69,m3_diss,0.5621771681098162,0.0011783658698876855,0.5573906200928856,0.5669637161267468
69,qsampled_diss,0.10494609341576036,0.0008656982295146808,0.10084343266093913,0.10904875417058162
69,random_diss,0.4149416723083481,0.0020801176202187807,0.4085821237342452,0.42130122088245103
70,m2_diss,0.16300060887118703,0.0011929691816985131,0.15818449269413784,0.16781672504823616
70,m3_diss,0.5620995554134338,0.0011333126020022363,0.5574054028392481,0.5667937079876195
70,qsampled_diss,0.10576844890755716,0.0008600200612306953,0.10167926509105685,0.10985763272405746
70,random_diss,0.41412089758100046,0.002089835639194476,0.40774651085582003,0.420495284306181
71,m2_diss,0.1654589337479761,0.001212226027101621,0.16060410243366832,0.17031376506228382
71,m3_diss,0.5600333578845436,0.0011032228060656641,0.555401940111354,0.5646647756577331
71,qsampled_diss,0.10624388711717442,0.0008388382080131352,0.10220537449775027,0.11028239973659856
71,random_diss,0.41313773696644956,0.0020558551160917934,0.4068153860849663,0.4194600878479326
72,m2_diss,0.17232479310302665,0.0011792418323315454,0.16753646632727107,0.17711311987878223
72,m3_diss,0.5588456863153489,0.0010851592364355502,0.554252341187191,0.5634390314435068
72,qsampled_diss,0.10702593432561497,0.0008287961929078243,0.1030116676872007,0.11104020096402918
72,random_diss,0.41181621545549363,0.0020047343994017866,0.40557296491188977,0.4180594659990975
73,m2_diss,0.16999607968271546,0.0011475857787609216,0.1652724600255512,0.17471969933987982
73,m3_diss,0.5530955193831595,0.0010880816755622466,0.5484959932516316,0.5576950455146872
73,qsampled_diss,0.10823729557346701,0.0008479415532852613,0.1041769284603294,0.11229766268660464
73,random_diss,0.41093581614753655,0.0019649688570051167,0.404754795730025,0.4171168365650482
74,m2_diss,0.16772946528694593,0.0011171875065768542,0.16306882722521052,0.1723901033486814
74,m3_diss,0.5540320235691617,0.0010547277248724848,0.5495035428451244,0.558560504293199
74,qsampled_diss,0.10901635385470967,0.000822629700351635,0.10501704877249302,0.11301565893692633
74,random_diss,0.40999000526556933,0.0019316789630074505,0.4038615669740166,0.4161184435571221
75,m2_diss,0.1655224986384335,0.0010879812542407908,0.16092318476172093,0.17012181251514616
75,m3_diss,0.5528386197502693,0.0010568919966679126,0.548305495249334,0.5573717442512045
75,qsampled_diss,0.11016964744434068,0.0007967248464944091,0.1062338157109602,0.11410547917772122
75,random_diss,0.40854276835418024,0.0018639130255388352,0.40252278675140873,0.4145627499569521
76,m2_diss,0.16557570057324666,0.0010774709521933245,0.16099865614796396,0.1701527449985293
76,m3_diss,0.5515049085475756,0.001072652400827525,0.5469381100767715,0.5560717070183797
76,qsampled_diss,0.11098407997598497,0.0007929403622565641,0.10705760707173728,0.11491055288023266
76,random_diss,0.4072190836693084,0.0018572987463908433,0.40120979280838936,0.4132283745302275
77,m2_diss,0.1673923291206759,0.0010308167497597473,0.16291547363149758,0.1718691846098542
77,m3_diss,0.5470100903727232,0.0010646819383963995,0.5424602905892981,0.5515598901561485
77,qsampled_diss,0.11191697638654928,0.0007843166381657251,0.10801191328123802,0.1158220394918606
77,random_diss,0.4055064846945271,0.001803611335057033,0.3995846835388883,0.4114282858501658
78,m2_diss,0.16873184755856968,0.0010067885604935732,0.16430747715456676,0.1731562179625726
78,m3_diss,0.5463110476374446,0.0010499591058846503,0.5417928155597092,0.5508292797151801
78,qsampled_diss,0.11286016113391664,0.000792268491393831,0.10893535206337096,0.11678497020446232
78,random_diss,0.404604955955175,0.0017925564396546207,0.3987013309756839,0.41050858093466597
79,m2_diss,0.169460579210923,0.0009931759380482263,0.16506622119237552,0.17385493722947049
79,m3_diss,0.545274881060964,0.0010334553867729994,0.540792299410081,0.5497574627118468
79,qsampled_diss,0.11424808000581864,0.0007824119585741548,0.1103477614225422,0.11814839858909508
79,random_diss,0.40331964084117833,0.0017205994221765667,0.39753572148922595,0.4091035601931306
80,m2_diss,0.16998319493461764,0.0009750059171229307,0.1656292195634788,0.17433717030575646
80,m3_diss,0.5455213740639138,0.0009922218911332062,0.5411291271672969,0.5499136209605304
