variable,questions,mean,var,lower,upper
runif,85,0.4513906478958619,0.1526236054117612,0.44551757476862647,0.45726372102309726
m2,85,0.32742054076296495,0.1375904002657962,0.3218442087820687,0.3329968727438611
actual,85,0.2497081530813418,0.11942981354369969,0.2465253474349434,0.2528909587277403
qsampled,86,0.26985179965454453,0.12262650072997144,0.2646181264739567,0.27508547283513246
runif,86,0.45116918207612805,0.15179577542182132,0.44534621580902967,0.4569921483432262
m2,86,0.3268971779668982,0.13714675737393095,0.3213623107865588,0.33243204514723773
actual,86,0.24975397506031638,0.11914695290817126,0.24658625171256876,0.252921698408064
qsampled,87,0.2676925835665612,0.12201361706166304,0.26250209987775963,0.27288306725536293
runif,87,0.44746608802927595,0.15193903864013905,0.44167395714839774,0.4532582189101543
m2,87,0.3247058310937155,0.13634102431450795,0.3192190585602595,0.33019260362717145
actual,87,0.24964016679542345,0.11911183578631063,0.2464737432361349,0.252806590354712
qsampled,88,0.2679874577491396,0.12221055647862772,0.26282239041719085,0.2731525250810883
runif,88,0.4478510346762154,0.15178062255242328,0.4420949153097684,0.4536071540426625
m2,88,0.3248807321508448,0.1364223050580327,0.31942360191822433,0.33033786238346513
actual,88,0.25001356288996224,0.11932794325829947,0.24686237618507537,0.25316474959484925
qsampled,89,0.267436701121123,0.12242458757945142,0.26229624154240566,0.2725771606998402
runif,89,0.44852286617349596,0.1523316831006183,0.44278879942725635,0.45425693291973557
m2,89,0.32369484494209694,0.13660502176585246,0.3182648308576027,0.32912485902659105
actual,89,0.24926541772427757,0.11933014535405374,0.24612527029251083,0.2524055651560443
qsampled,90,0.2665751509385917,0.11959160961761914,0.26152282454113945,0.2716274773360438
runif,90,0.4439272310170318,0.15070038378943879,0.43825572727129986,0.44959873476276385
m2,90,0.3203932695623109,0.1333686119612744,0.3150578588095617,0.3257286803150601
actual,90,0.2391971784849238,0.1106571538149374,0.23621286778624348,0.24218148918360408
qsampled,91,0.26764518621356403,0.12001955165433653,0.26261171856407817,0.2726786538630498
runif,91,0.44519276524316426,0.1508560242810538,0.43954960203764676,0.45083592844868176
m2,91,0.3233320188789754,0.1342038833981139,0.3180094189581392,0.32865461879981156
actual,91,0.23923699576734214,0.11061916997547239,0.2362557571085886,0.24221823442609564
qsampled,92,0.2684477897099184,0.11972205424234253,0.26344796440569856,0.2734476150141382
runif,92,0.4453347995758162,0.1502757541176914,0.43973319809558725,0.4509364010560451
m2,92,0.32375223199000086,0.1336264213558735,0.31847004320209876,0.32903442077790296
actual,92,0.23944306252557998,0.11039166173600598,0.23647505442874012,0.24241107062241968
qsampled,93,0.2688643425123726,0.11990941312816006,0.2638875845376321,0.27384110048711313
runif,93,0.4455478307557165,0.15046874377359765,0.43997285439882367,0.4511228071126094
m2,93,0.32446772370680277,0.1338481840417105,0.31920965660658085,0.3297257908070247
actual,93,0.2394434122972126,0.1103050454869986,0.23648093489313063,0.24240588970129442
qsampled,94,0.2695679061592205,0.12020766931019589,0.2646115418897269,0.2745242704287141
runif,94,0.4460184637115744,0.15065011718601895,0.4404698835339858,0.4515670438891632
m2,94,0.3261483607556994,0.13444574825085312,0.3209066788095445,0.33139004270185424
actual,94,0.24072487029150572,0.11080361319017946,0.23776817178819892,0.2436815687948124
qsampled,95,0.2691689897797314,0.1201073483583988,0.2642408417058094,0.2740971378536534
runif,95,0.4463747326203501,0.1508962159601992,0.4408509302328302,0.45189853500787036
m2,95,0.3264045435093884,0.1346560450741253,0.32118644965370785,0.3316226373650691
actual,95,0.24072387993703148,0.11075737692005509,0.2377716461238591,0.2436761137502037
qsampled,96,0.2694278481798919,0.119992260890313,0.26452778731025445,0.27432790904952936
runif,96,0.44589732116436936,0.1506657318482702,0.4404065657370903,0.4513880765916484
m2,96,0.32782098024258444,0.13455634508976233,0.3226320605680593,0.33300989991710944
actual,96,0.24085811640146845,0.11081106981215287,0.23790682917403477,0.24380940362890197
qsampled,97,0.2690111412301654,0.11968137857877675,0.2641427259660894,0.2738795564942414
runif,97,0.44528617934647086,0.15029957587433418,0.43983044517410175,0.45074191351883997
m2,97,0.3266743764701811,0.13414963063512897,0.32152008392418036,0.33182866901618185
actual,97,0.24030829656724767,0.11036799029905303,0.23738248665113934,0.24323410648335594
qsampled,98,0.26823708225689263,0.11914265894095394,0.26340448591626076,0.2730696785975245
runif,98,0.4443784174923769,0.14953119293394312,0.4389644857540951,0.4497923492306587
m2,98,0.3248251182119889,0.13359017667667555,0.3197078976212598,0.329942338802718
actual,98,0.23970824976920738,0.11020093199731243,0.23679563143003363,0.24262086810838113
qsampled,99,0.2672953320759445,0.11861150708137716,0.26249793729553655,0.2720927268563523
runif,99,0.44392426833462406,0.14952492871611095,0.43853786527374566,0.4493106713955027
m2,99,0.3252558031596438,0.1336218248653861,0.32016389284688507,0.33034771347240255
actual,99,0.24028266769743448,0.11045058697808875,0.23738501472640086,0.2431803206684681
qsampled,100,0.2682473666930958,0.1197211087079181,0.2634517469105695,0.273042986475622
runif,100,0.4462635193465746,0.15025249245298553,0.44089109608923693,0.45163594260391204
m2,100,0.32477661749779296,0.13414288862037768,0.3197003651298291,0.32985286986575685
actual,100,0.24092096767757196,0.11126862450047552,0.23802614909785832,0.24381578625728542
qsampled,101,0.26799937296346116,0.11961320049741718,0.2632297067648733,0.2727690391620489
runif,101,0.4458886330164105,0.15001272215869876,0.4405471423136964,0.4512301237191244
m2,101,0.3242303143542504,0.13438554684443366,0.3191746909894209,0.32928593771907994
actual,101,0.2408731794471907,0.11122718255209374,0.23798077071683615,0.24376558817754523
qsampled,102,0.26838052923482286,0.11941105920182314,0.26363831628634493,0.2731227421833008
runif,102,0.44736847751276826,0.15005720644519185,0.4420524501798402,0.4526845048456962
m2,102,0.32393997538278335,0.13401821987718868,0.3189160787031421,0.3289638720624246
actual,102,0.2410142168447458,0.11126669719467348,0.2381276176443646,0.24390081604512706
qsampled,103,0.26673808063235,0.11913114485560868,0.2620244813643996,0.2714516799003004
runif,103,0.4456455587780904,0.1503342630412328,0.44035052193250057,0.4509405956236803
m2,103,0.32179643572316896,0.13378754270239313,0.31680129372491694,0.32679157772142087
actual,103,0.23892571603072665,0.11075008095702563,0.2360666785446509,0.2417847535168024
qsampled,104,0.26685318741793257,0.11952583311650106,0.26215454292252177,0.2715518319133435
runif,104,0.44539149981720744,0.15045678931084097,0.4401198373899338,0.45066316224448105
m2,104,0.3183625616604189,0.1333230082153403,0.313400133308256,0.32332499001258175
actual,104,0.23027654307732237,0.10655465514630451,0.2275292551660354,0.23302383098860935
qsampled,105,0.2668698781344732,0.11944232922613983,0.26219529800479724,0.2715444582641492
runif,105,0.44588323477412856,0.15034168463493533,0.44063874572507816,0.4511277238231786
m2,105,0.31835439348450156,0.13339641282065784,0.3134142956226194,0.3232944913463835
actual,105,0.23019184126832237,0.10649944534046026,0.22744834928922195,0.23293533324742263
qsampled,106,0.2668085775639949,0.11933327172411554,0.26215822659167376,0.27145892853631615
runif,106,0.44494781299175523,0.15026956990836304,0.439729375578842,0.45016625040466846
m2,106,0.318492873219084,0.13356901660659876,0.31357295570353055,0.3234127907346373
actual,106,0.22958696162054687,0.1063171608592027,0.22686102205124525,0.2323129011898485
qsampled,107,0.2670498492984587,0.11959594368463777,0.26241619110483566,0.27168350749208164
runif,107,0.44518106732619805,0.15028248736877226,0.4399868519112981,0.4503752827410981
m2,107,0.31855025677554016,0.13375100245221636,0.3136500512879966,0.3234504622630836
actual,107,0.22924796380946016,0.10637301523299915,0.22653066091222113,0.23196526670669915
qsampled,108,0.2660465443069679,0.11962892731657838,0.2614337545850156,0.2706593340289203
runif,108,0.44601823177993066,0.15078473326561395,0.4408394902126008,0.4511969733472605
m2,108,0.31684626479198585,0.13370614913743772,0.31196961865021233,0.32172291093375927
actual,108,0.2290801642902309,0.10637676415344999,0.22636543663371547,0.23179489194674632
qsampled,109,0.2671791448179131,0.12016483955988293,0.2625772926397607,0.2717809969960655
runif,109,0.4472428351580965,0.1508370194893605,0.4420870129875032,0.45239865732868967
m2,109,0.31655868438105017,0.13365391898566253,0.31170541041989497,0.3214119583422056
actual,109,0.2290968834386113,0.10637621193019853,0.22638289691927196,0.23181086995795072
qsampled,110,0.2678370100323362,0.1202511092047727,0.2632544813571691,0.27241953870750324
runif,110,0.44688767038352456,0.15054659227864822,0.44176028323600297,0.45201505753104615
m2,110,0.3162431271442644,0.13353786617413077,0.311414064248561,0.3210721900399677
actual,110,0.22941143397700586,0.10652782285518463,0.22669803176008826,0.23212483619392352
qsampled,111,0.269023690760523,0.12089046266180462,0.2644497419122289,0.273597639608817
runif,111,0.4491749574906649,0.15098566374624509,0.4440632835938414,0.45428663138748837
m2,111,0.3174777321333235,0.13412832214887208,0.31265985711602384,0.3222956071506231
actual,111,0.23045744611723054,0.10717963004527127,0.2277504722883886,0.23316441994607248
qsampled,112,0.2694838020924974,0.12053259198232205,0.2649370654646255,0.2740305387203693
runif,112,0.44869971222567495,0.15023705924758812,0.44362354305346735,0.45377588139788255
m2,112,0.31865887011376476,0.13355678503366583,0.3138727837801828,0.3234449564473467
actual,112,0.23075655929524708,0.1070141841314076,0.2280593691187891,0.23345374947170505
qsampled,113,0.26844158869018436,0.12025712834859861,0.2639201926810707,0.2729629846992979
runif,113,0.44764642320462644,0.1503783753002589,0.44259039106082243,0.45270245534843045
m2,113,0.31747663716973995,0.13327341872364218,0.3127168350145061,0.3222364393249737
actual,113,0.23002638968225902,0.10680429770586106,0.22733882808261588,0.23271395128190206
qsampled,114,0.2666144472501572,0.11934334580306401,0.2621300628952252,0.2710988316050892
runif,114,0.447089264748026,0.150492899298692,0.4420535429556428,0.45212498654040945
m2,114,0.31622894197789936,0.1327911974945424,0.31149864543224953,0.3209592385235491
actual,114,0.22922320402582852,0.10638199682937682,0.22655252557161606,0.23189388248004092
qsampled,115,0.2663152898872224,0.11939976418530682,0.2618493922574241,0.2707811875170206
runif,115,0.4482118684850251,0.15037739452778492,0.44320001568551665,0.45322372128453353
m2,115,0.3161299813240437,0.1328788358234449,0.3114187444941798,0.3208412181539076
actual,115,0.22895649611210106,0.10636983905093261,0.22629422832178506,0.23161876390241695
qsampled,116,0.2657970746796597,0.11918075210409809,0.26135455031296845,0.2702395990463509
runif,116,0.44963745803740884,0.1507387450795734,0.44464126505142626,0.4546336510233913
m2,116,0.3170911252958779,0.1333367847202083,0.3123921653096126,0.3217900852821432
actual,116,0.228734213517038,0.10619415019306279,0.22608305155366978,0.23138537548040614
qsampled,117,0.2646399880247762,0.11873561181376995,0.26022476012965556,0.2690552159198968
runif,117,0.45081834894510114,0.15113933890258738,0.44583694928445444,0.45579974860574785
m2,117,0.3159703559948449,0.13304410459883612,0.3112966601575642,0.32064405183212563
actual,117,0.2275750328418231,0.10573337127830194,0.2249454163667508,0.23020464931689538
qsampled,118,0.2643794081750381,0.11840045167276038,0.2599891400544353,0.26876967629564064
runif,118,0.44967258128019316,0.15081138264283037,0.4447177208539085,0.45462744170647784
m2,118,0.3144915412637486,0.13271244175371613,0.3098434977578846,0.3191395847696126
actual,118,0.2275842582210537,0.10556870664122646,0.2249621306835049,0.2302063857586022
qsampled,119,0.2626426772855638,0.11796213822321762,0.25827899604750754,0.26700635852362004
runif,119,0.44815870721759077,0.1507810696573301,0.4432252074707286,0.45309220696445296
m2,119,0.3130413162554359,0.13241505523059577,0.3084180342662123,0.31766459824465976
actual,119,0.22524254856425202,0.10489776197543686,0.22264674846550442,0.22783834866299957
qsampled,120,0.26246827943992296,0.11739955144239002,0.2581331946857832,0.2668033641940627
runif,120,0.44811290325764047,0.1502075743782897,0.4432093568441004,0.45301644967118054
m2,120,0.31351219076275877,0.13208080146157156,0.308914029253729,0.3181103522717885
actual,120,0.22591848160583244,0.10475293989368996,0.22333634219863838,0.22850062101302634
qsampled,121,0.2611740363337384,0.11687229595955581,0.25686660940655465,0.2654814632609221
runif,121,0.4473961158934394,0.14984219352387457,0.4425188190143742,0.45227341277250466
m2,121,0.3149881817288777,0.13201393976521222,0.3104102213800498,0.3195661420777056
actual,121,0.22615132432105933,0.10419127574765034,0.2235924304447097,0.22871021819740892
qsampled,122,0.2613970973446103,0.1158947586776871,0.2571253395531955,0.265668855136025
runif,122,0.4480870362640062,0.14932292269136213,0.4432381950395023,0.4529358774885102
m2,122,0.3153564156858441,0.1310665888838095,0.3108136459814092,0.319899185390279
actual,122,0.22891481061827154,0.1051962506131121,0.22636304777604563,0.23146657346049745
qsampled,123,0.26134708081209895,0.11600670117334734,0.25709067090379295,0.26560349072040484
runif,123,0.44795889867726324,0.149294079064174,0.443130276785925,0.4527875205686015
m2,123,0.3154587340018744,0.13106245596898394,0.31093454168500523,0.3199829263187435
actual,123,0.2284067598908973,0.10522080217191279,0.22586795989440592,0.2309455598873886
qsampled,124,0.2631535879955726,0.1167886631965189,0.2589001139079367,0.26740706208320847
runif,124,0.4492127852551918,0.1494539071013384,0.4444011014072446,0.45402446910313893
m2,124,0.31742780134105625,0.13170389276886788,0.3129108776514711,0.32194472503064164
actual,124,0.22887843997420068,0.10513676554391015,0.22634854879046679,0.23140833115793447
qsampled,125,0.2649892018181918,0.11768519591060127,0.2607365479945243,0.2692418556418592
runif,125,0.4500633884315671,0.149710274441148,0.44526688325569963,0.4548598936074345
m2,125,0.3193882824570707,0.13230958369890639,0.31487913159493086,0.3238974333192104
actual,125,0.2293505731742439,0.10536027988165111,0.22682107891875522,0.23188006742973252
qsampled,126,0.26477618639566897,0.11730061632666244,0.2605473700130995,0.2690050027782383
runif,126,0.4491962711903606,0.149272869368839,0.44442582367843086,0.45396671870229033
m2,126,0.31923641536528635,0.13184225722994766,0.31475313399320093,0.3237196967373718
actual,126,0.2292616946128399,0.10521300867713705,0.22673888946279414,0.23178449976288545
qsampled,127,0.26504041589911514,0.11736422284744492,0.26082714103171206,0.2692536907665181
runif,127,0.44857595934371736,0.149163959863813,0.4438260657460132,0.4533258529414215
m2,127,0.3210534514647723,0.13192442356282877,0.3165864660784983,0.32552043685104637
actual,127,0.22924198771237514,0.10520035696722868,0.2267197314007614,0.23176424402398876
qsampled,128,0.26489963825994745,0.11719564216405715,0.2607058705206331,0.2690934059992618
runif,128,0.448523158882348,0.1492763535728104,0.4437900755382697,0.4532562422264263
m2,128,0.32062523517577285,0.1316957215084316,0.31617959328603246,0.32507087706551324
actual,128,0.22913497365468252,0.10514256722640648,0.2266157093711323,0.23165423793823264
qsampled,129,0.2646407347059755,0.11718696765514884,0.26046340964193815,0.2688180597700127
runif,129,0.448642561644177,0.14936643397735352,0.443926438681911,0.4533586846064432
m2,129,0.3200086301254939,0.13163561924260794,0.3155812651619824,0.3244359950890054
actual,129,0.2290581946711397,0.10506479716463352,0.22654546272048565,0.23157092662179357
qsampled,130,0.26473903368006513,0.11724314321475754,0.2605768105119348,0.2689012568481953
runif,130,0.44705806911705215,0.14937749503645395,0.44235994785645644,0.45175619037764775
m2,130,0.3191743167374746,0.13141982358416446,0.3147676310430348,0.3235810024319144
actual,130,0.22936660152509492,0.10526388748487345,0.2268563742396048,0.2318768288105849
qsampled,131,0.26689100177040187,0.11815802770203765,0.2627285508450186,0.27105345269578524
runif,131,0.44806863704746486,0.1494494220922857,0.4433873569234996,0.4527499171714301
m2,131,0.3213041841805478,0.13205502930368995,0.3169037555396547,0.32570461282144086
actual,131,0.2295296477167388,0.10512841961222182,0.22703102280210272,0.2320282726313748
qsampled,132,0.26733121593561965,0.11792495152571791,0.2631886551174772,0.2714737767537621
runif,132,0.4486346401666891,0.1492931420491349,0.4439735664756891,0.4532957138576891
m2,132,0.32155574940865506,0.13171853341696782,0.3171776110387386,0.3259338877785715
actual,132,0.22986335239626007,0.10484676538021737,0.2273781414923775,0.23234856330014259
qsampled,133,0.26588924312549583,0.11750737650149715,0.26176959995600657,0.2700088862949851
runif,133,0.4455738208942223,0.149524300149465,0.4409267111949183,0.45022093059352625
m2,133,0.31965986046646006,0.1314270445392123,0.315303042587018,0.3240166783459021
actual,133,0.2296889033784871,0.10479556132780883,0.2272053465061307,0.23217246025084334
qsampled,134,0.26444712226216455,0.11642932015585353,0.260361751373175,0.26853249315115396
runif,134,0.4454362307803068,0.14929002057841803,0.4408101235194357,0.450062338041178
m2,134,0.3196208052518049,0.13086625566573148,0.3152895463210284,0.3239520641825813
actual,134,0.22946908616186112,0.10439933810340511,0.22699882444302266,0.23193934788069953
qsampled,135,0.26559776458094375,0.11722627816314739,0.2615136476555855,0.269681881506302
runif,135,0.44622186789109575,0.14946939499945974,0.44161015972249373,0.45083357605969765
m2,135,0.32059486257692427,0.13133378506255816,0.3162719753184381,0.32491774983541055
actual,135,0.22982060680141395,0.1044508893831839,0.2273547764615905,0.23228643714123723
qsampled,136,0.2658014522022707,0.11721023478405478,0.2617326579099114,0.2698702464946301
runif,136,0.44648644807700877,0.149533721627538,0.44189073891391417,0.45108215724010337
m2,136,0.32011379433899023,0.1311352814444016,0.3158100868883264,0.32441750178965406
actual,136,0.2296806517821944,0.10437933945726942,0.22721835121209205,0.2321429523522966
qsampled,137,0.26585579608268367,0.1178550790127379,0.26179074369485855,0.2699208484705087
runif,137,0.44792950998456255,0.14998183120291664,0.4433437499917356,0.4525152699773896
m2,137,0.3202710139548606,0.13182568853882923,0.31597177069189053,0.3245702572178305
actual,137,0.23004585708979522,0.10608626289456624,0.2275871294937574,0.23250458468583282
qsampled,138,0.2650225709519113,0.11752473622324808,0.26097795547755753,0.2690671864262649
runif,138,0.4471795505245956,0.14979877470402778,0.4426132264849297,0.4517458745642616
m2,138,0.31966525798654716,0.13154614657898325,0.31538616561194915,0.32394435036114516
actual,138,0.22922238208879406,0.1059663755585967,0.22677556574370897,0.23166919843387904
qsampled,139,0.26534995489395624,0.11798345242750337,0.26131205867380997,0.2693878511141025
runif,139,0.44864970369432594,0.15013821243926753,0.4440946843782763,0.45320472301037557
m2,139,0.32133641976628513,0.13244161296392,0.3170582616342488,0.3256145778983214
actual,139,0.2301181048836859,0.10664969003880126,0.2276726917541385,0.23256351801323322
qsampled,140,0.265231895019892,0.1178298643958037,0.26121106662031524,0.2692527234194687
runif,140,0.4489334872313703,0.15008132062113883,0.44439562641657254,0.4534713480461679
m2,140,0.32090531524675975,0.13212216136010496,0.31664760909922796,0.3251630213942913
actual,140,0.2296691594091896,0.10644525665608112,0.22723793286639235,0.23210038595198682
qsampled,141,0.2649654294027127,0.11770359490106648,0.26096103319164576,0.2689698256137798
runif,141,0.4489912393601801,0.15001277276908231,0.4444705330129527,0.4535119457074075
m2,141,0.32143884056227956,0.13220002513982554,0.31719501087035895,0.32568267025420017
actual,141,0.23005931622572193,0.10652696365820379,0.22763174937855746,0.23248688307288634
qsampled,142,0.26562161521502603,0.11760924951019315,0.26163294463091324,0.2696102857991388
runif,142,0.44929502777317093,0.1497474266870787,0.44479425471600575,0.453795800830336
m2,142,0.32128152893765505,0.13191310793466227,0.3170572614823678,0.3255057963929422
actual,142,0.23053296037382473,0.10649649545691868,0.22811290933215192,0.23295301141549754
qsampled,143,0.2652668458439052,0.11678942849283809,0.26130602479196163,0.26922766689584876
runif,143,0.44734936611916554,0.14856722886729204,0.44288206768203386,0.4518166645562972
m2,143,0.31711162553025657,0.12953364818532684,0.3129402935639724,0.32128295749654073
actual,143,0.23050899894037039,0.1063041839959358,0.22811302060655608,0.2329049772741848
qsampled,144,0.26546655315491247,0.11681355254649695,0.26151910244366366,0.26941400386616116
runif,144,0.4474891240974264,0.14863546494605195,0.44303634322891483,0.451941904965938
m2,144,0.3177069639154412,0.12965777166987935,0.3135481510695693,0.32186577676131306
actual,144,0.2308220216781906,0.1064234578265879,0.2284320295325944,0.23321201382378692
qsampled,145,0.2650786037003398,0.11692612597193792,0.2611428945231325,0.2690143128775471
runif,145,0.4492832216420368,0.1490337289840056,0.4448398820836253,0.45372656120044824
m2,145,0.31733557794908585,0.1297867229285754,0.31318907143033753,0.32148208446783416
actual,145,0.2293908491442203,0.10671170865703651,0.22701828415384212,0.23176341413459856
qsampled,146,0.2653691376669523,0.11673827456356001,0.2614500831657037,0.2692881921682008
runif,146,0.44916077223817574,0.14899280154467737,0.4447332850685145,0.45358825940783687
m2,146,0.3176759655942868,0.1296582786445581,0.31354573029654825,0.32180620089202544
actual,146,0.22962930040107205,0.10662834046403658,0.2272634542761076,0.23199514652603648
qsampled,147,0.26559348033186053,0.11664975594018438,0.2616892608571983,0.2694976998065228
runif,147,0.44895851434861317,0.14883881595471515,0.4445483943224783,0.45336863437474806
m2,147,0.317805981649175,0.12959346996747273,0.3136908487493108,0.3219211145490392
actual,147,0.2296228224726894,0.10644723430982764,0.22726564452895762,0.23198000041642117
qsampled,148,0.26599722157589084,0.11673004128538819,0.26210487668888555,0.26988956646289614
runif,148,0.4497101685312356,0.14878153056673404,0.4453158199318091,0.45410451713066197
m2,148,0.31845703382450635,0.1296035089590026,0.3143556692577861,0.3225583983912265
actual,148,0.22980469565886855,0.10649144874248875,0.22744949112008667,0.23215990019765054
qsampled,149,0.2662153675697364,0.1169260320960274,0.2623328520057328,0.2700978831337399
runif,149,0.4494259172333494,0.14889930571582205,0.44504460770853854,0.45380722675816026
m2,149,0.3189805439262637,0.13009187090641933,0.31488527261421406,0.3230758152383133
actual,149,0.2297453671628696,0.10646997216008013,0.22739116613112748,0.23209956819461175
qsampled,150,0.2661038334207859,0.11691394604694479,0.26223448225802526,0.26997318458354647
runif,150,0.44945002765142944,0.14887093718147612,0.4450837640895066,0.45381629121335226
m2,150,0.318521490009287,0.1300730738550158,0.3144401884213833,0.32260279159719063
actual,150,0.22964230818945902,0.10629858082543359,0.2272972526774173,0.23198736370150075
qsampled,151,0.2659211100244521,0.11706380440940481,0.26206212277845825,0.269780097270446
runif,151,0.45048617363256593,0.14916263879293637,0.44613013166635174,0.45484221559878013
m2,151,0.319795138690061,0.1305829973075507,0.3157194092853268,0.32387086809479493
actual,151,0.22950666299183198,0.10633118533229496,0.227165751734641,0.23184757424902294
qsampled,152,0.2595648547360927,0.11260049681059937,0.2557926196973377,0.2633370897748477
runif,152,0.4431898800074272,0.14574824116137905,0.43889817114796686,0.44748158886688766
m2,152,0.3095635304195653,0.12457354205859476,0.305595806022106,0.3135312548170246
actual,152,0.22460048011233388,0.10187665710808849,0.2223323173411195,0.22686864288354838
qsampled,153,0.25932301625202403,0.11271720679058136,0.25556118191730653,0.2630848505867415
runif,153,0.44176418869216627,0.14587122963581461,0.43748472467689037,0.4460436527074425
m2,153,0.30904994531953406,0.12464064341187188,0.3050941446645299,0.3130057459745381
actual,153,0.22116215751464707,0.10110573946356935,0.21892177170123067,0.22340254332806347
qsampled,154,0.258873735495619,0.11248766864465118,0.25512795556590867,0.2626195154253293
runif,154,0.4401199343836641,0.1457710935391172,0.43585585279125333,0.44438401597607496
m2,154,0.30784661916049233,0.12437205864385599,0.3039079344983407,0.31178530382264386
actual,154,0.22044958632095968,0.10068056564273249,0.21822001624895135,0.222679156392968
qsampled,155,0.25797356159131585,0.1124530576442319,0.2542404597676009,0.2617066634150307
runif,155,0.44003290735057,0.14594728482967337,0.43578003633277734,0.44428577836836275
m2,155,0.30897949220697635,0.12495764890104476,0.305044302947433,0.3129146814665198
actual,155,0.22037605072572486,0.10067300676579612,0.2181474378245535,0.2226046636268962
qsampled,156,0.25812755547982585,0.11261823026201957,0.25440370708279975,0.26185140387685196
runif,156,0.43936210032555406,0.14601581013333614,0.4351218881968075,0.4436023124543008
m2,156,0.3084205455948397,0.12491903541461387,0.3044985964873697,0.31234249470230985
actual,156,0.22052494343023923,0.10076861420393186,0.21829667434601252,0.22275321251446595
qsampled,157,0.2580405642987097,0.1127138402358869,0.2543270198047787,0.2617541087926407
runif,157,0.4396038233105896,0.1461213477737958,0.4353756104474964,0.44383203617368294
m2,157,0.30822456325565356,0.12489467656452877,0.30431550653375966,0.31213361997754746
actual,157,0.22054385837505844,0.10086333205255096,0.21832254837264892,0.22276516837746807
qsampled,158,0.2577012317205759,0.11259363214699991,0.25400143298358524,0.2614010304575666
runif,158,0.4393723445889396,0.14605417311348912,0.43515850333758416,0.44358618584029513
m2,158,0.30751082145725,0.1246886557542047,0.3036173709657745,0.3114042719487255
actual,158,0.2205329796192708,0.10081130070612675,0.21831593812427072,0.22275002111427086
qsampled,159,0.25697371057411106,0.11253366544304287,0.253286547936938,0.2606608732112841
runif,159,0.43904736465270305,0.1460243583584832,0.43484722515045854,0.4432475041549478
m2,159,0.30693766577489545,0.1247221075324934,0.3030559584929082,0.3108193730568826
actual,159,0.2201959500576968,0.10078902977662009,0.21798510836535265,0.22240679175004094
qsampled,160,0.2577438071345856,0.11303384284980758,0.2540600263707281,0.261427587898443
runif,160,0.43993218693821196,0.146347649460308,0.43574056210059114,0.44412381177583277
m2,160,0.3083330071894516,0.12539489178302576,0.3044530275028774,0.31221298687602583
actual,160,0.22057144026836506,0.10104346646142132,0.21836036234325146,0.22278251819347866
qsampled,161,0.2574285297073828,0.11292361542072762,0.25375799894839857,0.261099060466367
runif,161,0.4409605848076205,0.14656361857034914,0.4367789166081497,0.4451422530070914
m2,161,0.3090021942538366,0.12575867370400112,0.3051286773557371,0.31287571115193613
actual,161,0.22053014155689057,0.10099851152782079,0.21832446728459362,0.22273581582918753
qsampled,162,0.25873937861921825,0.11370380068188317,0.2550675762182354,0.2624111810202011
runif,162,0.44229008122314706,0.14690374143274013,0.4381165060621339,0.4464636563841602
m2,162,0.31009433211574644,0.12628403122645157,0.3062247325192444,0.3139639317122487
actual,162,0.22061694029010195,0.10102220469566128,0.21841265129409254,0.22282122928611137
qsampled,163,0.25883235293170626,0.1136058530462606,0.255173408872635,0.2624912969907775
runif,163,0.44281210908792057,0.14689244055804357,0.43865151699470134,0.4469727011811399
m2,163,0.31141507398800666,0.12677175755523232,0.3075499211487394,0.3152802268272739
actual,163,0.22059776359445613,0.10098269782392709,0.2183955181090766,0.22280000907983566
qsampled,164,0.25831714111950077,0.11340815628952294,0.25467254556573043,0.2619617366732711
runif,164,0.4411434505933048,0.14693113312754905,0.4369950173105713,0.4452918838760383
m2,164,0.3105834030828907,0.1266211367089395,0.30673234295037544,0.3144344632154059
actual,164,0.22109247272926338,0.10115606679340049,0.21889508544998038,0.22328986000854617
qsampled,165,0.25823859589750814,0.11356660313009215,0.2546025247819725,0.2618746670130438
runif,165,0.44199455558738066,0.14727205727015544,0.4378539179296052,0.4461351932451562
m2,165,0.31048483972959856,0.1267636862300552,0.30664330750444907,0.31432637195474805
actual,165,0.2212955741529248,0.10131174236972984,0.21910130378810289,0.22348984451774673
qsampled,166,0.2586950929655988,0.11351167175820434,0.2550708680406418,0.2623193178905558
runif,166,0.4427508747746827,0.14711412266553328,0.43862494277531305,0.4468768067740525
m2,166,0.3110860925525866,0.1266707253913832,0.30725755411476563,0.3149146309904076
actual,166,0.2219262040406912,0.10134835652750776,0.21973877780233908,0.22411363027904319
qsampled,167,0.25754997454939954,0.11323956952605523,0.2539409511205121,0.26115899797828684
runif,167,0.44149450132056195,0.1472442831248644,0.437379122506466,0.4456098801346579
m2,167,0.31192599143759636,0.12702431026379635,0.3081036100365397,0.31574837283865315
actual,167,0.2218794914653787,0.10133307110241498,0.21969256612996604,0.22406641680079145
qsampled,168,0.2576154094092547,0.11322532864003604,0.25401737019345744,0.2612134486250521
runif,168,0.4422137370823501,0.14723230728776157,0.43811079244832113,0.4463166817163792
m2,168,0.3124872700942652,0.1274213064855019,0.3086703319289489,0.3163042082595817
actual,168,0.22187478006353167,0.10130727172483893,0.21968947519283696,0.22406008493422638
qsampled,169,0.2577105178722209,0.11301464088172583,0.2541264795211027,0.26129455622333897
runif,169,0.4422013372552244,0.14688273095448776,0.4381154096937069,0.44628726481674197
m2,169,0.31221268649241163,0.12709131911215577,0.30841198958738386,0.3160133833974394
