variable,questions,mean,var,lower,upper
runif,70,0.4411072316393487,0.14696174222662028,0.4382672945050944,0.44394716877360296
m2,70,0.30346880795792514,0.12689850928200916,0.30082983560304394,0.30610778031280633
qsampled,71,0.2622364994299416,0.11549393910645359,0.2597366956675571,0.2647363031923261
runif,71,0.43879583519725635,0.14625164648218494,0.43598279004935664,0.44160888034515594
m2,71,0.3024800978747633,0.1255405991762041,0.29987383379222204,0.3050863619573047
qsampled,72,0.2626015876302037,0.11541414447144357,0.26012006258902204,0.26508311267138546
runif,72,0.4383619735739448,0.1459461521295124,0.4355714514608226,0.44115249568706666
m2,72,0.30257576475312453,0.1252571202246931,0.29999058732662937,0.3051609421796199
qsampled,73,0.26405364160747086,0.1165152593513135,0.26157744419769613,0.2665298390172458
runif,73,0.4388171217266523,0.14644260417334176,0.43604106981227214,0.4415931736410324
m2,73,0.3022945255271975,0.12574011041157537,0.2997221712558084,0.30486687979858657
qsampled,74,0.2654157821724475,0.11737376179188733,0.2629473292628211,0.2678842350820741
runif,74,0.43872574962317995,0.14666930691540808,0.43596638587327846,0.44148511337308133
m2,74,0.30343838780142557,0.1263138260672254,0.3008776519617204,0.30599912364113063
qsampled,75,0.2645975126632658,0.1172645918443098,0.26214671241113036,0.2670483129154014
runif,75,0.43917683434168897,0.14697052767674715,0.4364331155678342,0.4419205531155435
m2,75,0.3022403571153162,0.12623854795351133,0.29969750874848955,0.3047832054821429
qsampled,76,0.26351740756090436,0.11722191862202704,0.26108322792843014,0.2659515871933787
runif,76,0.4389842233837528,0.14721374210004942,0.4362563614356218,0.4417120853318836
m2,76,0.3017976740912014,0.12662790464209908,0.2992677183613664,0.3043276298210365
qsampled,77,0.263305631707846,0.11689148706208158,0.2608907214454799,0.2657205419702123
runif,77,0.43834845503248415,0.1469784539865271,0.43564053152301896,0.44105637854194935
m2,77,0.30129354995381674,0.12623271360802915,0.29878400191004095,0.30380309799759264
qsampled,78,0.2642436957610973,0.11743498069216766,0.26183874455551415,0.26664864696668067
runif,78,0.4389316428614753,0.14691846544805742,0.43624168348895465,0.44162160223399594
m2,78,0.30286396591142684,0.126790261242979,0.3003650567035933,0.30536287511926025
qsampled,79,0.2638169884151852,0.11707326384931642,0.2614309904860064,0.2662029863443641
runif,79,0.4391913361787754,0.14703915205745757,0.43651735901403127,0.4418653133435196
m2,79,0.3024098949761673,0.12683824284135117,0.29992638271874134,0.3048934072335934
qsampled,80,0.2639955796348769,0.11701697880685619,0.261625111569709,0.2663660477000448
runif,80,0.4389534413616342,0.14688381857050165,0.4362976335402919,0.44160924918297667
m2,80,0.3023993436212641,0.12669976641159494,0.29993275016253923,0.30486593707998905
qsampled,81,0.26227304628453085,0.11655032356610366,0.2599219586732358,0.2646241338958261
runif,81,0.4370923205604022,0.14690466035462468,0.4344527707737814,0.4397318703470232
m2,81,0.30085773550977785,0.12632652814814535,0.29841002895120694,0.30330544206834875
qsampled,82,0.2621554278295107,0.11654265954658975,0.2598187973485779,0.2644920583104437
runif,82,0.43754147332705773,0.14707875723895927,0.43491651416540544,0.4401664324887099
m2,82,0.30118083531505613,0.12649032068283403,0.2987465234146755,0.30361514721543686
qsampled,83,0.26308772201362923,0.11693396893349647,0.2607613148663,0.2654141291609587
runif,83,0.437722958896483,0.14695751224281386,0.4351149367566038,0.4403309810363622
m2,83,0.30176942258947675,0.12670677600268399,0.29934775071171,0.3041910944672434
qsampled,84,0.2630091752579915,0.11683567266756695,0.26069762980521244,0.2653207207107707
runif,84,0.4373428155576911,0.14690853975757479,0.43475079628191216,0.43993483483346996
m2,84,0.30156027197800134,0.12660102269664605,0.29915406316623916,0.3039664807897636
qsampled,85,0.26361424577649073,0.11726847621452603,0.26131208604339246,0.2659164055095889
runif,85,0.4386386201835394,0.1470807250937899,0.4360603840328186,0.44121685633426005
m2,85,0.3025786793960853,0.12707515664999217,0.3001821920546985,0.3049751667374722
qsampled,86,0.26375289082583814,0.11740080306315435,0.2614628643067984,0.266042917344878
runif,86,0.43920720707596106,0.14720369437647662,0.43664293364476986,0.44177148050715215
m2,86,0.30319721810511113,0.1273589397155211,0.3008120461448934,0.305582390065329
qsampled,87,0.26468910156204284,0.11792107302909764,0.2624072351382413,0.26697096798584435
runif,87,0.4402267678022075,0.14745670745839864,0.4376750844921588,0.44277845111225594
m2,87,0.30446877195653405,0.12818683278197782,0.30208965268218024,0.30684789123088785
qsampled,88,0.26441741432380617,0.11787328689877774,0.26214901021423975,0.2666858184333727
runif,88,0.440274418938929,0.14747225747493373,0.43773714188096186,0.4428116959968961
m2,88,0.30497096094407833,0.12822237608638204,0.30260507045353024,0.3073368514346262
qsampled,89,0.2639367253799512,0.11768376154505217,0.2616829155707951,0.26619053518910735
runif,89,0.4392153964501739,0.1472483766743624,0.43669433023849974,0.441736462661848
m2,89,0.3044658940835945,0.12805735756534417,0.3021148473498928,0.30681694081729616
qsampled,90,0.2635727181211899,0.11761287907380667,0.26133213986170295,0.2658132963806768
runif,90,0.43958148202628033,0.14745161882846775,0.4370727316567556,0.4420902323958051
m2,90,0.3044058143959692,0.12815896501711957,0.30206693852903177,0.3067446902629066
qsampled,91,0.26297871421674296,0.11734759722020822,0.2607529955296401,0.2652044329038458
runif,91,0.4390376057425919,0.1473209378356837,0.43654378398980404,0.4415314274953795
m2,91,0.30364277827976116,0.1277806973720606,0.3013202243966792,0.305965332162843
qsampled,92,0.2636216488418918,0.11751098452143582,0.26140651932830977,0.265836778355474
runif,92,0.4404064359732768,0.1476815211530626,0.4379231715329307,0.44288970041362263
m2,92,0.3043361657810224,0.12797555288509524,0.3020245087612052,0.30664782280083963
qsampled,93,0.2636090336455353,0.11710557996422853,0.26140964963371865,0.265808417657352
runif,93,0.44005019070415624,0.1473351549647347,0.4375832116555959,0.4425171697527165
m2,93,0.30358913884193645,0.12739348532248745,0.30129517864121036,0.3058830990426623
qsampled,94,0.26372640110480516,0.11715280405009726,0.26153830647462095,0.2659144957349896
runif,94,0.4399723958197645,0.14731892134923324,0.4375187096130075,0.4424260820265215
m2,94,0.30360491568130765,0.12734601813112612,0.3013236154665724,0.3058862158960427
qsampled,95,0.26383096359448305,0.11686820261358852,0.2616570613843167,0.2660048658046494
runif,95,0.439511369075744,0.14702209104292133,0.43707309164184394,0.44194964650964397
m2,95,0.30398809626602347,0.12716237676254855,0.3017204717691054,0.30625572076294133
qsampled,96,0.26301314152107064,0.1166656315366103,0.2608524666636384,0.26517381637850285
runif,96,0.43921288920655777,0.14720576678620695,0.436785830048764,0.4416399483643512
m2,96,0.3042657347023979,0.12727397971098584,0.3020089623000843,0.30652250710471135
qsampled,97,0.2624048660417485,0.11636722299691335,0.2602581085939251,0.264551623489572
runif,97,0.4385353890347169,0.14689952402647258,0.4361233860693046,0.44094739200012895
m2,97,0.30336194477504524,0.12693590337345073,0.30111981946003746,0.3056040700900529
qsampled,98,0.26209579355062634,0.11620548003240073,0.2599615021152926,0.26423008498596007
runif,98,0.4376741887807605,0.14680171111804716,0.435275322853235,0.44007305470828595
m2,98,0.303123446998754,0.12674749987459424,0.3008944467453822,0.3053524472521258
qsampled,99,0.261542941673177,0.11607259658380085,0.25942067158338716,0.2636652117629667
runif,99,0.43822792691624407,0.14711521997803387,0.43583866034846586,0.4406171934840223
m2,99,0.3041372738210476,0.12721939981071598,0.3019154353892096,0.3063591122528855
qsampled,100,0.261347145416602,0.11597676024711975,0.2592363855207808,0.26345790531242314
runif,100,0.43789682313254236,0.14704241899422577,0.4355201214863255,0.44027352477875886
m2,100,0.3037447255664505,0.12712877482698653,0.30153481204862526,0.3059546390842755
qsampled,101,0.261712197102454,0.11619532147130944,0.2596099346694474,0.2638144595354609
runif,101,0.4389570916304451,0.14715962811716218,0.4365912430272578,0.4413229402336323
m2,101,0.3038685970817825,0.12727540809465065,0.30166838341589275,0.306068810747672
qsampled,102,0.26094986436430495,0.11603223146360533,0.25885940138492336,0.26304032734368676
runif,102,0.439122391071689,0.14722562575839213,0.4367676407595224,0.4414771413838556
m2,102,0.30365838284262,0.1273437859775501,0.3014683933183011,0.30584837236693885
qsampled,103,0.26098017238316584,0.11601615272645707,0.25890002641231274,0.26306031835401905
runif,103,0.4389056991262164,0.14714784592328042,0.4365630268574654,0.4412483713949673
m2,103,0.3035447835839543,0.127301250714433,0.3013658152570538,0.3057237519108548
qsampled,104,0.2608311086541997,0.11604579787568693,0.25876072330745614,0.2629014940009432
runif,104,0.439084672717742,0.14723809354481573,0.43675257594164857,0.44141676949383507
m2,104,0.30387617762943303,0.12737743120106906,0.30170706192346786,0.3060452933353982
qsampled,105,0.2608379894679807,0.11597096642794363,0.2587781513722667,0.26289782756369495
runif,105,0.43899032085631123,0.14709130474351628,0.4366705133575802,0.44131012835504213
m2,105,0.3040263082662657,0.12725467480504613,0.3018685871064235,0.3061840294261078
qsampled,106,0.2616078685638954,0.11621956993788056,0.2595555737415368,0.2636601633862543
runif,106,0.4398004794844161,0.14720893251124337,0.43749071765948866,0.4421102413093434
m2,106,0.30466767665527994,0.12748747333619875,0.302518194349357,0.3068171589612029
qsampled,107,0.2612494915305207,0.11606441681083006,0.2592081735466855,0.2632908095143561
runif,107,0.43983388125911155,0.14715892320245894,0.43753532882319723,0.4421324336950254
m2,107,0.30444111846146105,0.12730275389906925,0.3023032547562663,0.3065789821666558
qsampled,108,0.2610389777723759,0.11583226712670912,0.25900916557059095,0.26306878997416094
runif,108,0.4394929738254827,0.14694995313680353,0.4372067128336725,0.44177923481729253
m2,108,0.3041965673385792,0.12698353634844223,0.3020712940233784,0.3063218406537799
qsampled,109,0.2605891203249603,0.1156805830625873,0.258569964207482,0.26260827644243856
runif,109,0.4391137278757935,0.1470526790390126,0.4368371834220241,0.4413902723295629
m2,109,0.3045743857045138,0.1271102780561045,0.302457828557006,0.3066909428520216
qsampled,110,0.26024908604274255,0.11561749934313792,0.25823967718134555,0.26225849490413966
runif,110,0.439213469936045,0.14714776268171598,0.43694656473545856,0.4414803751366312
m2,110,0.30390412501415726,0.126982185269809,0.3017982726263547,0.30600997740195957
qsampled,111,0.2607423805979543,0.11586245614729986,0.25873992588614053,0.26274483530976817
runif,111,0.4391954271829148,0.14727109504968552,0.43693781107354057,0.44145304329228907
m2,111,0.30445023564560214,0.12722185104340059,0.3023519133636592,0.306548557927545
qsampled,112,0.26029121494376767,0.11567423431422325,0.25829933990248466,0.2622830899850507
runif,112,0.4390190128010999,0.1471863087553706,0.4367721452098369,0.44126588039236264
m2,112,0.30411656557919753,0.1269513890776141,0.3020298536360952,0.30620327752229975
