0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,y
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4363636363636363,0.0,0.6923076923076923,0.0,0.0,0.5714285714285714,0.5,0.10416666666666663,0.0,0.8260869565217391,0.125,0.5686274509803921,0.4482758620689655,0.0,0.9090909090909091,0.0,0.0,0.4130434782608695,0.44999999999999996,0.7777777777777778,0.875,0.9333333333333333,0.0,0.0,0.0,0.5743225137998178,0.14285714285714302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.6923076923076923,0.0,0.0,0.2542372881355932,0.7,0.12499999999999989,0.0,0.9545454545454546,0.16666666666666663,1.0,0.7619047619047619,0.0,0.7777777777777778,0.0,0.0,0.6145077720207254,0.44444444444444453,0.875,0.6666666666666666,0.3393501805054151,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.6363636363636364,0.0,0.6923076923076923,0.0,0.0,0.0,0.5,0.0,0.4,0.7407407407407407,0.0,0.9166666666666666,0.0,0.0,0.4,0.22448979591836737,0.0,0.0,0.5,0.7368421052631579,1.0,0.0,0.0,0.0,0.0,0.4358974358974359,0.5,qsampled
0.0,0.0,0.7549019607843137,0.0,0.0,0.0,0.7116104868913857,0.0,0.5818181818181818,0.33333333333333326,0.0,0.4,0.0,0.0,0.6000000000000001,0.35416666666666663,0.052631578947368474,0.3695652173913043,0.0,0.5686274509803921,0.0,0.0,0.25,0.8870967741935484,0.0,0.4130434782608695,0.0,0.7777777777777778,0.0,0.11375661375661372,0.0,0.0,0.0,0.6548705764661749,0.0,0.0,0.0,0.7971698113207547,0.0,0.0,0.0,1.0,0.0,0.7333333333333334,0.14814814814814825,0.0,0.5714285714285714,0.5172413793103448,0.0,1.0,0.375,0.0625,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6145077720207254,0.0,0.875,0.0,0.3393501805054151,0.5,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.6480446927374302,0.0,0.0,0.0,0.7449664429530201,0.3529411764705882,0.0,0.75,0.0,0.25,0.3380281690140846,0.16129032258064524,0.0,0.875,0.4,0.37037037037037046,0.0,0.9166666666666666,0.28382838283828393,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.7368421052631579,0.0,0.5841735410937977,0.0,0.0,0.0,0.37606837606837595,0.25,qsampled
0.6928571428571428,0.4786324786324787,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.2333333333333334,0.13043478260869568,0.0,0.5,0.0,0.4736842105263158,0.4130434782608695,0.125,0.5098039215686274,0.8103448275862069,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.13438451446818,0.2857142857142857,0.5741935483870968,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.5116279069767442,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.7,0.0,0.6875,0.0,0.16666666666666663,0.8888888888888888,0.9523809523809523,0.0,0.0,0.0,0.8484848484848485,0.9087788131436979,0.0,0.0,0.6666666666666666,0.6245487364620939,0.0,0.0,0.0,1.0,0.75,0.84,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909083,0.0,0.0,0.3125,0.0,0.16129032258064524,0.5,1.0,0.0,0.8148148148148149,0.0,0.0,0.7692307692307692,0.0,0.0,0.22448979591836737,0.0,0.0,0.0,0.0,1.0,0.08695652173913027,0.0,0.0,0.0,0.05982905982905973,0.0,qsampled
0.0,0.0,0.7549019607843137,0.0,0.0,0.9615384615384616,0.0,0.15384615384615385,0.4363636363636363,0.0,0.6923076923076923,0.0,0.13043478260869568,0.8275862068965517,0.30000000000000004,0.10416666666666663,0.0,0.0,0.0,0.607843137254902,0.0,0.5,0.25,0.3306451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06941773037244281,0.0,0.0,0.0,0.7971698113207547,0.0,0.0,0.5476190476190477,0.0,0.5116279069767442,0.3999999999999999,0.0,0.6923076923076923,0.0,0.0,0.2542372881355932,0.29999999999999993,0.0,0.0,0.13636363636363624,0.0,0.8888888888888888,0.0,1.0,0.0,0.6046511627906976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6480446927374302,0.0,0.0,0.7714285714285715,0.0,0.0,0.6363636363636364,0.0,0.6923076923076923,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.16666666666666663,0.3076923076923077,0.0,0.0,0.0,0.0,0.13333333333333341,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.05982905982905973,0.25,qsampled
0.0,0.4786324786324787,0.0,0.0,0.0,0.0,0.0,0.2615384615384615,0.4363636363636363,0.0,0.0,0.4,0.13043478260869568,0.5714285714285714,0.5,0.35416666666666663,0.0,0.0,0.0,0.0,0.36206896551724144,0.0,0.9090909090909091,0.3306451612903226,1.0,0.0,0.0,0.7777777777777778,0.75,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.3999999999999999,0.0,0.0,0.5714285714285714,0.0,0.2542372881355932,0.7,0.375,0.0,0.13636363636363624,0.0,0.0,0.5952380952380952,0.0,0.7777777777777778,0.6046511627906976,0.36363636363636365,0.0,0.0,0.875,0.6666666666666666,0.3393501805054151,0.5,0.0,0.5,1.0,0.0,0.0,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.5588235294117647,0.6363636363636364,0.0,0.0,0.25,0.0,0.0,0.5,0.875,0.4,0.0,0.0,0.0,0.5714285714285714,0.0,0.4,0.0,0.16666666666666663,0.13333333333333341,0.0,0.7368421052631579,0.8,0.0,0.0,0.0,1.0,0.0,0.25,qsampled
0.0,0.0,0.0,0.0,0.8248175182481752,0.0,0.7116104868913857,0.15384615384615385,0.4363636363636363,0.33333333333333326,0.0,0.0,0.13043478260869568,0.8275862068965517,0.30000000000000004,0.10416666666666663,0.0,0.0,0.125,0.5686274509803921,0.603448275862069,0.0,0.9090909090909091,0.3306451612903226,0.0,0.4130434782608695,0.8,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8579234972677596,0.0,1.0,0.5116279069767442,0.3999999999999999,0.14814814814814825,0.0,0.0,0.0,0.2542372881355932,0.29999999999999993,0.0,0.0,0.13636363636363624,0.16666666666666663,1.0,0.5,0.0,0.7777777777777778,0.6046511627906976,0.0,0.6287395782246199,0.8888888888888888,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7449664429530201,0.0,0.6363636363636364,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.9166666666666666,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.8695652173913043,0.0,0.0,0.0,0.0,0.25,qsampled
0.6928571428571428,0.0,0.7549019607843137,0.0,0.8248175182481752,0.0,0.0,0.2615384615384615,0.0,0.33333333333333326,0.6923076923076923,0.7333333333333334,0.13043478260869568,0.5714285714285714,0.30000000000000004,0.0,0.052631578947368474,0.3695652173913043,0.0,0.607843137254902,0.4482758620689655,0.0,0.25,0.6129032258064517,0.0,0.4130434782608695,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.14285714285714302,0.5741935483870968,0.0,0.7971698113207547,0.0,0.8579234972677596,0.0,0.0,0.2325581395348837,0.0,0.14814814814814825,0.6923076923076923,0.7142857142857142,0.0,0.2542372881355932,0.29999999999999993,0.0,0.0625,0.4545454545454546,0.0,1.0,0.7619047619047619,0.0,0.0,0.4883720930232558,0.0,0.6145077720207254,0.0,0.0,0.0,0.3393501805054151,0.5,0.0,0.0,1.0,0.0,0.84,0.0,0.6480446927374302,0.0,1.0,0.0,0.0,0.5588235294117647,0.09090909090909083,0.75,0.6923076923076923,0.75,0.0,0.0,1.0,0.5,0.4,0.37037037037037046,0.0,0.16666666666666663,0.0,0.0,0.0,0.9183673469387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2615384615384615,0.5818181818181818,0.0,0.0,0.0,0.13043478260869568,0.5714285714285714,0.0,0.0,0.052631578947368474,0.0,0.125,0.0,0.603448275862069,0.0,0.0,0.0,0.0,0.6086956521739131,0.0,0.5555555555555556,0.0,1.0,0.9825688073394495,0.0,0.0,0.13438451446818,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.7333333333333334,0.0,0.0,0.0,0.0,0.2542372881355932,0.0,0.0,0.0625,0.13636363636363624,0.16666666666666663,0.0,0.5,0.0,0.0,0.0,0.0,0.5311427170181462,0.0,0.75,0.0,0.6245487364620939,1.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.22448979591836737,0.9285714285714286,0.8,0.0,0.4736842105263157,0.0,0.08695652173913027,0.9939810834049871,0.0,0.0,0.05982905982905973,0.0,qsampled
0.6928571428571428,0.0,0.7549019607843137,0.0,0.0,0.5,0.7116104868913857,0.2615384615384615,0.5818181818181818,0.0,0.6923076923076923,0.2333333333333334,0.0,1.0,0.6000000000000001,0.35416666666666663,0.5789473684210527,0.4130434782608695,0.125,0.5686274509803921,0.36206896551724144,0.0,0.25,0.45967741935483875,0.0,0.6086956521739131,0.0,0.0,1.0,0.11375661375661372,0.0,0.0,0.0,0.6548705764661749,0.2857142857142857,0.5741935483870968,0.0,0.7971698113207547,0.0,0.0,0.5476190476190477,1.0,0.2325581395348837,0.7333333333333334,0.0,0.6923076923076923,0.1428571428571428,0.5172413793103448,0.9491525423728814,1.0,0.375,0.8125,0.0,0.16666666666666663,1.0,0.5952380952380952,0.0,0.0,0.7325581395348837,0.0,0.5139896373056995,0.0,0.0,0.6666666666666666,0.3393501805054151,0.5,0.0,0.0,0.6666666666666667,0.25,0.84,0.0,0.6480446927374302,0.0,0.0,0.7714285714285715,0.7449664429530201,0.5588235294117647,0.0,0.0,0.6923076923076923,0.3125,0.3380281690140846,0.7741935483870968,0.0,0.875,0.0,0.8148148148148149,0.0,0.9166666666666666,0.0,0.0,0.0,0.10204081632653061,0.0,0.8,0.0,0.0,0.8,0.5841735410937977,0.0,0.0,0.0,0.37606837606837595,0.5,qsampled
0.6928571428571428,0.4786324786324787,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.33333333333333326,0.0,0.33333333333333337,0.8,0.5714285714285714,0.0,0.10416666666666663,0.5789473684210527,0.4130434782608695,0.125,0.5686274509803921,0.603448275862069,0.0,0.0,0.3306451612903226,0.12,0.0,0.8,0.7407407407407407,0.0,1.0,0.0,0.206896551724138,0.6666666666666667,0.6938775510204082,0.0,0.5741935483870968,0.46153846153846156,0.0,0.0,0.0,0.5476190476190477,0.0,0.0,0.0,0.14814814814814825,0.0,0.7142857142857142,0.5172413793103448,0.2542372881355932,0.0,0.12499999999999989,0.8125,0.0,0.16666666666666663,0.46153846153846156,0.5,0.0,0.0,0.6046511627906976,0.36363636363636365,0.6000000000000001,0.8888888888888888,0.75,0.0,0.8086642599277978,0.5,0.375,0.5,0.0,0.0,0.84,0.5128205128205128,0.0,0.0,0.0,0.7714285714285715,0.0,0.3529411764705882,0.09090909090909083,0.75,0.0,0.0,0.3380281690140846,0.0,1.0,0.0,0.0,0.8148148148148149,0.0,0.9166666666666666,1.0,0.0,0.0,0.0,0.2857142857142857,0.13333333333333341,0.0,0.7368421052631579,0.0,0.23913043478260865,0.0,0.1428571428571428,1.0,0.4358974358974359,0.25,qsampled
