,random_diss,qsampled_diss,qsampled_diss_pos,m2_diss,m2_diss_pos,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp
0,1.8883863049171268,1.8883863049171268,2.5084371471981943,1.3475798489392001,0.9279867716373464,1.3475798489392001,3,3,5,5
1,2.4164126420417835,1.2973893561135463,1.5354820726705376,2.1460094140528203,1.539874487448404,2.1460094140528203,3,2,3,3
2,2.028281062864382,1.3248766627488522,1.4230210750513852,1.6160605258091105,2.1495323771962833,2.1143063226173653,5,3,1,4
3,1.8948076343310922,1.7486698816927784,1.7094037059224583,1.2642891464037895,2.282836641772713,1.81427358872275,2,1,1,4
4,1.6174573706609856,1.8863263776606949,1.7166819776792623,1.3554391914591641,2.0050542353748675,1.777414773782042,1,3,2,2
5,1.4885559847731056,1.730195793346602,1.7166819776792623,1.4412805323951818,2.2252594544444655,1.7018816034015118,1,2,5,4
6,1.4361776799871806,1.6491893671264701,1.5991307952790603,1.4715143001933384,2.030470968780029,1.8984657131714333,1,2,3,5
7,1.7127793734710117,1.5837136048627327,1.5916732768844903,1.668268707070615,1.7260715684654275,1.871562740185904,3,2,3,3
8,1.7738903145741536,1.5678300239937961,1.563734397071181,1.7543229407194894,1.6923786080076701,1.9131909822678617,4,2,2,4
9,1.708570427376472,1.4771458673531277,1.5996997098896923,1.7771077061202933,1.6991818415960283,1.8342276734414906,1,1,4,1
10,1.6690359076283086,1.5596619877056632,1.5907205706094298,1.715764072426891,1.6238769794325163,1.8842818114223567,2,4,3,4
11,1.6591989980613535,1.4859309397290563,1.5201186815519916,1.6989731856096866,1.598964349041773,1.792164920929696,4,3,4,2
12,1.6052024986127977,1.4113903006166368,1.5201186815519916,1.6313731159133602,1.6359241330908547,1.7777138434216846,3,1,4,5
13,1.6772253733413491,1.6888048705311356,1.5228069049448207,1.587240277065233,1.5771257955371993,1.8655332942048164,2,5,2,5
14,1.6820009786577577,1.6614841337861341,1.809833110260383,1.631107189810315,1.5569293527835968,1.891025439980293,4,1,3,3
15,1.7678358479680096,1.5853546414171564,1.771471109999035,1.811245280394841,1.552375363165976,1.9779043738247473,5,2,5,5
16,1.6822321194979362,1.5710173199834145,1.8991128900759031,1.79203162480041,1.5137475706690284,2.0301103616696743,3,1,3,5
