,random_diss,qsampled_diss,qsampled_diss_pos,m2_diss,m2_diss_pos,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp
0,1.6394902575005024,1.6394902575005024,2.374905754573672,1.6061538372329103,2.5084371471981943,1.6394902575005024,4,2,1,4
1,1.244491754225571,1.244491754225571,1.869105298734432,1.1562731222714382,1.5354820726705376,1.1729413324052342,1,1,2,2
2,1.21341642571529,1.4278727545467091,1.7996029683647865,1.8680616809467523,1.572483226762152,1.2221095428640132,1,2,4,5
3,2.05582579139122,1.4163219256548834,1.7196656709975222,1.5973917160508833,1.821500319705533,1.2302057705487957,4,2,1,4
4,1.7410396033233488,1.6004871307712711,2.0717273637323403,1.266578775943945,1.5834281404077475,1.451594206686401,1,4,1,4
5,1.5387571173618628,1.49525605466677,2.0717273637323403,1.2665985368069514,1.3674704624150864,1.4516100153768061,1,2,4,4
6,1.5387571173618628,1.49525605466677,1.9258145961489548,1.2665985368069514,1.3878187273682265,1.4516100153768061,3,3,4,4
7,1.8192713032770964,1.462543767627463,1.9441023959067985,1.7730519605293402,1.373066836898415,1.6992143864639713,1,2,1,5
8,1.7443130214687517,1.4802449088967071,1.869901403684439,1.7518452983292636,1.3609701655243083,1.8375726745420233,2,3,3,5
9,1.7771679475253226,1.7079899476942522,1.848214726926729,1.780460815046021,1.3630776371158546,1.7384664994312633,3,4,4,2
10,1.7261896069550102,1.668458959987562,1.7923309546036812,1.7242245839069303,1.3588775593235118,1.6812261874883276,1,2,2,3
11,2.0335381343405983,1.611954570274566,1.6638640864545473,1.6508427538593982,1.2707198916282012,1.667313457749337,3,3,3,4
12,1.9678809656683214,1.5472300160863046,1.660627558121947,1.6910605441648925,1.2687210171251488,1.6662591249554712,3,2,3,5
13,1.886578482036367,1.8496914623383482,1.660627558121947,1.526991188182561,1.2311846249600844,1.6187589125294197,4,1,2,3
14,1.8863021012366235,1.810764952769485,1.578760965679353,1.5207117168159148,1.4190754914018258,1.618748600998815,5,3,2,5
15,1.8200626090276657,1.7972291415084558,1.625406724972791,1.5874919555188882,1.5511336349590914,1.6238632230435306,2,4,1,4
16,1.7999685310495095,1.6467914695231554,1.5767598026891294,1.6331681642964309,1.5215017521845366,1.781328163659154,4,3,4,4
17,2.0028377419669763,1.8899537568286382,1.5934307782380261,1.5974832022297578,1.4155467753235274,1.7743724842586972,1,1,3,5
18,1.7611307939408776,1.6660460356023763,1.5095600756418632,1.3888329489479574,1.3780079443342577,1.725669995233972,4,3,3,5
19,1.7310333826710351,1.6454577288430208,1.4995895317100132,1.3707994437192115,1.4609942497178978,1.796806863812766,2,1,1,5
20,1.7901056152485073,1.5809487121594719,1.432261339529,1.3389123157729772,1.4194757203109618,1.8409972795332497,4,1,2,5
21,1.7851930575810262,1.5725345664184622,1.3816161968825125,1.3508530856517096,1.436117524640754,1.8192054267239521,5,2,5,5
22,1.8329624739445585,1.623480495895244,1.333689722511286,1.4541047122084625,1.3854659838816155,1.8538725178719608,1,3,3,5
23,1.7849541612719588,1.6520001359928649,1.4245538317797821,1.425905081096554,1.2976604396770648,1.806662044586543,2,4,3,4
24,1.9014379974736457,1.6804550010296695,1.3743822030063624,1.5245593640703325,1.2510360210517064,1.8263017758135145,4,3,4,4
25,1.8763404666734802,1.663568500263134,1.3481709079965254,1.5355596715773017,1.2482152107543913,1.8170004428502053,3,2,1,3
26,1.8412390176802864,1.7246743214412656,1.3481709079965254,1.5714073687066916,1.2343049729905147,1.7630426411077926,4,2,4,4
27,1.8470612187584783,1.7224544415152234,1.428334181716953,1.5511749054640693,1.2845839207208454,1.763185404118493,4,1,2,4
28,1.856470803670022,1.7968072490215312,1.3555888511012626,1.5437921766863425,1.2706785564735696,1.7679204941624032,5,4,3,5
29,1.8762519224003278,1.8427490761468635,1.45607761735195,1.6064446333528029,1.269203344320267,1.770812501968742,5,1,4,4
30,1.8661916010838036,1.817996793320759,1.4568635348633323,1.6088165882964676,1.2867729331469977,1.7749957229474063,3,2,1,5
31,1.8704652810586908,1.8384411189956276,1.4332762107198351,1.631254175448772,1.310207887897375,1.7911549145922436,1,5,5,5
32,1.9114641239720838,1.8065134058053014,1.4646470632181336,1.6490556588038996,1.27469343085854,1.7630732781638687,2,2,3,3
33,1.9912269730763577,1.6894884716386174,1.4658623743172567,1.6884885534031095,1.26920309592741,1.849958025206313,4,1,3,4
34,1.9578779106994384,1.675643180257473,1.4581061379860467,1.774008430370609,1.3106118427954938,1.8333494716093663,2,2,5,4
35,1.9108864342726168,1.6402008029068467,1.360996619920576,1.7252640739137863,1.3145542921420896,1.917817358356623,3,4,3,3
36,1.6747091679927992,1.5622401237342978,1.4491393366295182,1.603098268082491,1.3305938105299635,1.7915751769599828,4,3,4,4
37,1.6592351100715141,1.5741892634528136,1.484612314957793,1.6466809367761757,1.3118996756242016,1.8058327592006451,2,1,3,1
38,1.709666617880659,1.5562761025191798,1.4774429719223434,1.5470812921762982,1.3334956165965668,1.8903386411651493,1,4,2,2
39,1.7106336583112889,1.5513756203332862,1.4665830284921448,1.5783676732590906,1.3264593617906353,1.9631271516178885,2,4,3,4
40,1.7021944389847625,1.5602674219508708,1.4636570140305307,1.5873908091591364,1.3494281439041367,2.0017806210880935,1,4,4,5
41,1.6922363175838981,1.5527444537879533,1.4937299768441896,1.6218927393747145,1.3342323973289787,1.998983313009741,2,1,4,4
42,1.6629271357808126,1.5552438093298706,1.5419516635130528,1.5795896029600711,1.3171496076388833,2.0269093159242653,2,5,2,5
43,1.7067795499666252,1.5904708348992223,1.502731932088916,1.6210873816282563,1.3177647743874394,2.0345850269580605,4,4,1,5
44,1.6871889093239825,1.5179091242136646,1.496310784152291,1.6470955274809351,1.315908558854567,1.9592744503590551,1,1,2,5
45,1.686439455985306,1.4903852454613642,1.4636336463353663,1.6868595925603584,1.3413533506872828,1.9930837340528047,2,1,3,5
46,1.6702839523448398,1.4760625712082536,1.4393072522287662,1.6983656504389455,1.3456456638051537,2.0321250577693712,1,1,3,5
47,1.6595595499104265,1.5010028108208928,1.4285776776164942,1.6823109378584478,1.3489470495898273,2.0096792490623216,3,1,3,3
48,1.5943849539792645,1.5389112406524605,1.4044952449119266,1.6452801184392403,1.3313895779242249,1.9429226801217783,3,4,3,3
49,1.6268326103688595,1.5392067013473312,1.4101048539723655,1.6786629398263557,1.3266876114270472,1.9231858356105411,4,1,4,3
50,1.6394092695124316,1.5554213160901489,1.4298713535394578,1.6904206873408583,1.3763347316243524,1.8967907494773701,3,3,1,3
51,1.681409624950099,1.5519643235164884,1.420494441209166,1.683882399386722,1.3706773217461348,1.9012222085265227,1,3,3,4
52,1.6887312374644174,1.536683058300175,1.4034333461281399,1.6687448216873595,1.3535758009953296,1.8966192205107244,1,3,3,4
53,1.6827107104201622,1.5447054013097246,1.3861772777467576,1.6663280631016468,1.33003954550413,1.9224550821352826,2,1,2,4
54,1.6715899143848254,1.539456042453714,1.3963159859753445,1.67384600457153,1.3369799133509692,1.9253680508802284,3,1,4,4
55,1.718009387668732,1.5329873370113265,1.4232003014512618,1.6510717742971317,1.3267645156981767,1.8692115229325148,3,1,4,3
56,1.7298075567688385,1.5387394476931704,1.412578833304979,1.6603171152177856,1.2983431354089259,1.8586347406568848,1,4,5,3
57,1.7552938290309679,1.528914065237235,1.4256098487026203,1.6860476663293362,1.2881342721643738,1.8627776592148761,5,2,5,5
58,1.7231119967863937,1.552653642424159,1.4220806374613506,1.620586777044215,1.297219147571301,1.7770567937508706,2,3,3,5
59,1.7282062356759227,1.558168538586574,1.410465717976777,1.6334212017660532,1.2935245011614667,1.7844990082317014,4,4,4,4
60,1.7968620870034364,1.5864853462223563,1.4108436905111879,1.6058288855906915,1.2936715964691337,1.804002319245949,4,5,5,4
61,1.7835042015885805,1.5783083192147862,1.3920786734311918,1.597629011786697,1.2778467004956129,1.8365821918315846,2,1,1,4
62,1.8049686311500497,1.545073998137593,1.363213651909396,1.5520830728937158,1.2538114201948172,1.8544475096255102,2,1,1,4
63,1.789150489388252,1.538256938063508,1.3705648375127795,1.5420716270497072,1.244283795345556,1.8562736683647616,1,1,2,3
64,1.7933414755923742,1.4989725440230435,1.3761325211011532,1.551049601517913,1.2517389509200758,1.8615807800487303,4,2,2,4
65,1.790893049632214,1.4655983340838774,1.3715655191623632,1.5687165950128708,1.259139636478934,1.8527622677722158,2,1,2,3
66,1.8024566535755915,1.4560235393894005,1.3621760917075258,1.56730655354969,1.2538592057495954,1.852209276134397,2,1,4,4
67,1.8005325424884868,1.4588776515528032,1.3943573925716117,1.576230194099327,1.2730239168351707,1.8576053708566977,5,5,2,5
68,1.7883357922014071,1.4614346765444148,1.3963226251271839,1.540630279880673,1.276962711265014,1.9048818186767789,1,3,2,4
69,1.7839486373700941,1.452221926072083,1.3965239770770836,1.5484682002626236,1.2728526306289616,1.8460538926312742,1,3,4,5
70,1.7795655907386314,1.461616378568992,1.3895013581226046,1.5472004618210242,1.2720649701173787,1.8588846037073954,3,2,3,5
71,1.7720054804520293,1.4591339440749092,1.3828085831714942,1.5515720186870248,1.270877066692267,1.8737361525025622,2,3,1,1
72,1.7752479327721316,1.4630719329244903,1.40115590101168,1.5577739929304513,1.2851284741460738,1.8881508592017966,4,4,4,5
73,1.755063008070475,1.4622824167210564,1.4071303827882489,1.578250564408655,1.3114383641697074,1.8832930604040534,3,2,5,4
74,1.7667677699895266,1.4596465180443146,1.417671216408598,1.5743870805504832,1.3249945319424992,1.8873821289077732,5,2,2,5
75,1.827869064562186,1.4387408193541933,1.3981148548189797,1.605494305674509,1.3256243910114391,1.9495801735949188,3,1,2,5
76,1.758454120625533,1.4418860308408723,1.3973544350717977,1.5594917963746102,1.3624243548804174,1.8844729512946623,2,1,4,5
77,1.7452156742885079,1.4795971292085284,1.3951138826475697,1.5605394277987494,1.3551748122520348,1.8862869312840467,3,5,4,5
78,1.735690575338557,1.4967240675858926,1.3983060155614382,1.5459928042944082,1.368385051308237,1.8941542070414272,2,4,2,4
79,1.7532743007943523,1.4700335814839796,1.4188694200154301,1.5600223616298563,1.3629407478134943,1.8833854871816655,5,3,5,2
80,1.7462792453062517,1.46554429533867,1.4403861611829356,1.5608423797697573,1.3775163261161634,1.8800183195103508,4,2,5,4
81,1.7393467191188359,1.46488781882098,1.447743972184971,1.5829738808592444,1.380656984958621,1.8943712512643889,2,3,5,5
82,1.7463251660556922,1.469359884060831,1.44403558856241,1.5902718492800172,1.379945440730125,1.8968583061289028,4,3,4,3
83,1.739223060518046,1.4709416602022105,1.4455377672634762,1.5870516014617206,1.3787497674372506,1.8932903709155944,1,3,2,4
84,1.7687711826736638,1.4704747853824829,1.5035728348108266,1.5830806060559084,1.3731620569451712,1.887882104425714,5,2,3,4
85,1.7828784713585686,1.468414749057594,1.5145209900584689,1.5683574205937019,1.3829759269320818,1.886389767889765,5,2,2,3
86,1.7817165083183701,1.4693568659990748,1.5246318663337193,1.5706458970039754,1.3876912478942338,1.8850228411351337,1,1,4,4
87,1.770875676703072,1.4708816800852857,1.5349771725899488,1.5825790779520994,1.3839460742847267,1.9014182339373762,3,2,4,5
88,1.7672211715113528,1.451845664464705,1.5650940920551626,1.5869548677982126,1.3762848034909456,1.898907894632695,3,1,5,5
89,1.7732820249674195,1.460253839723793,1.5508857592571827,1.579331724823802,1.3594873155307274,1.8859506714009393,1,1,4,3
90,1.7633489621186538,1.4427849336409686,1.5364797067614344,1.555342621367752,1.349994288441894,1.876732389288831,4,2,4,4
