,random_diss,qsampled_diss,qsampled_diss_pos,m2_diss,m2_diss_pos,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp
0,1.6394902575005024,1.6394902575005024,1.0531499145913523,1.3475798489392001,0.9279867716373464,1.3475798489392001,4,4,5,5
1,1.6394902575005024,1.0224776828043334,0.8078384563671167,1.2502455945894222,1.1456458072662692,1.2502455945894222,3,2,1,1
2,1.7825457164622145,1.5150413280131325,1.0869166153554042,1.2630690150882806,1.3768648746803915,1.7016279463902597,2,4,2,4
3,1.6467535821534671,1.426484744845864,1.3684726013233592,1.18459310271751,1.8335682706822405,1.55978784560756,4,2,4,2
4,1.641879901762961,1.2375667660870637,1.3692704259048494,1.0496402407446406,1.3879955309239072,1.7349213571246458,2,1,1,3
5,1.4500352317932015,1.2278050813634764,1.189005700329338,1.4342497384985597,1.3879955309239072,2.005318451505046,1,4,3,3
6,1.540013821059922,1.2874549903900474,1.015786243509405,1.4721351268916631,1.3163203081753574,2.0243287459223005,4,3,3,4
7,1.7993746934343116,1.2698580521741394,1.255578113178288,1.3532721534238372,1.2956362935926318,1.6337671363749593,3,2,5,2
8,1.779764370649423,1.2379823593215817,1.301893826095837,1.5300684673952376,1.430587175103271,1.7793973411295683,3,1,5,5
9,1.6874636300562567,1.22704930432691,1.360469096615502,1.4627373171274902,1.4673438930964666,1.9776968925516498,2,1,2,4
10,1.5782074000370996,1.1596473007987116,1.3159563021774925,1.6021054965849582,1.4716003354955265,2.0702514115820287,3,3,4,4
11,1.6124979472033234,1.1761465558196955,1.3085984527725674,1.483410665746472,1.4499960901357396,1.9125444211604534,1,3,2,2
12,1.5953159752673116,1.1856015158667559,1.3086870772980161,1.3848758953995122,1.347625459407638,1.8129333917605217,2,1,4,4
13,1.8858778098081797,1.5316535166960679,1.459953953940473,1.3786673020472795,1.3685359960786652,2.0018860319408796,1,4,4,1
14,1.883696483462653,1.5422699630635615,1.5310414874732632,1.3788589009231695,1.3869854105383508,2.0917054435526663,5,2,5,4
15,1.8473523869562904,1.5016441391826825,1.442444106068349,1.3436394171875337,1.3759092945205131,2.0393686048544897,3,2,2,3
16,1.7322776439314986,1.5408372725343573,1.6284688874263646,1.3147098374649708,1.4246367800807709,2.0991669817492036,3,1,5,5
17,1.720770985624567,1.5494873931225035,1.6036035031528801,1.4398023757415772,1.4541187637827062,2.0132416153717956,4,3,5,4
18,1.690546319467229,1.5584565534124437,1.4395245987179115,1.5209609366668975,1.5595483407520225,1.9136080646923113,4,4,3,4
19,1.68573521722507,1.4881563399002724,1.4345585724042176,1.4986263809009137,1.5890464955844117,1.9323012342168955,3,1,1,4
20,1.810281126192444,1.4275618826171634,1.4068485799164112,1.437545672029879,1.6077717954721154,1.9213028026472192,4,1,1,2
21,1.8074133924232223,1.4258021553757347,1.3966035385743976,1.4586736262928186,1.6130788383600552,1.9386733756563783,4,1,5,4
22,1.9004296167266765,1.3490549701404368,1.4118679245229133,1.4285651112474265,1.6010793325175496,2.020985835099317,1,1,2,4
23,1.889774743801947,1.3962280515244607,1.5215685885745105,1.4137057590338913,1.6492994663714569,1.977507127140323,2,1,4,4
24,1.7996935728988805,1.405011217528119,1.4707435385822383,1.4272513614640499,1.666703888254849,1.9896549823670462,1,3,3,3
25,1.7992756250081654,1.3293651466765326,1.485963046758011,1.4431135989793304,1.6388646846808212,2.0221649251127514,2,1,3,4
26,1.7379616831775566,1.4576496800075431,1.4640809143377274,1.4433294695517116,1.6049979458937973,1.9936354802201532,1,4,4,3
27,1.793752931253335,1.457572885300178,1.4632691051121844,1.4880652977401856,1.6188227509119282,2.042039010182682,4,3,3,4
28,1.7822137497325772,1.4998828793960584,1.4625526659730341,1.4833818949236761,1.5784494527503763,2.0413080564499113,3,1,4,5
29,1.7982223984906205,1.5664517052820799,1.5051003396756766,1.5835567617924104,1.5821429947370376,2.0434496138460747,5,2,3,5
30,1.7950008978392111,1.5838413430885891,1.584837183787687,1.597328155431306,1.6037605564800104,2.0435774111125786,4,1,5,5
31,1.8041618286905792,1.603075811082509,1.584363054460091,1.572855112599073,1.6034392536666282,2.033653208484312,5,1,2,3
32,1.7956837115873014,1.6971493109427087,1.5811261460114079,1.6259360177422246,1.559886478597309,2.104442513388667,4,3,5,5
33,1.8472557703528896,1.5966382928094163,1.5715161077320265,1.6248083166929899,1.5481180008255064,2.0827110304608922,3,3,3,4
34,1.8680808082556135,1.6272369207118993,1.5849485863258006,1.6293063806540107,1.5441761546556045,2.0773659270742226,5,3,1,5
35,1.917495986817574,1.5402257712069078,1.615223472028095,1.5410105120431503,1.4245051288992143,2.0045749195888054,3,1,4,4
36,1.8725375281041001,1.4424612612307122,1.6655697740904776,1.4800422107680091,1.4143908379949772,1.9128829771287972,4,2,3,2
37,1.8506800035202662,1.3858842441394892,1.5892549527824371,1.4545696807851747,1.4007086257714476,1.9009682337989362,2,1,3,2
38,1.852466437486749,1.387151520148729,1.5894111183478072,1.5060334325879507,1.4634275423089271,1.8696054384538416,2,3,1,4
39,1.8382183424773546,1.4013973400482862,1.611413718448086,1.5201453428084206,1.4657493302308235,1.8556817333890017,4,1,2,4
40,1.8349635546978362,1.414129132428352,1.6174196508689682,1.5065993372733082,1.4272353062038308,1.85110337027769,4,1,2,3
