questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.537670125114201,0.5471488286924066,0.5197499944100911,0.5746139590819301
6.0,0.7964283972383859,0.8312412493271365,0.7780665600568127,0.8850817108330477
11.0,0.8490434529591878,0.8745832771569964,0.8272084508193469,0.9219785744061652
16.0,0.892048716863236,0.9134325969827586,0.8800232033288671,0.9468563958266735
21.0,0.933224147671006,0.9287260193850267,0.8986887518751435,0.9592159658068319
26.0,0.960377746528719,0.9606472776035444,0.9474669851864381,0.9738364009584469
31.0,0.9653712305946406,0.9634568994554935,0.9488919895375746,0.9780314477209989
36.0,0.9714285794666812,0.9715488119553376,0.9621880598171334,0.9809163811277957
41.0,0.975884591428939,0.9738345061154688,0.9662549457399501,0.9814180238791218
46.0,0.9782151801138813,0.9783245643603867,0.9753130990962474,0.9813385029465951
51.0,0.9733270451360494,0.9677813811396554,0.9585814040237519,0.9769899071447529
56.0,0.9762150907371495,0.9772427821021571,0.9694877299649675,0.9852020499679557
61.0,0.9819374431759634,0.9761167861519532,0.9688741199702876,0.9833661534812791
66.0,0.9820766542756664,0.9723928937650342,0.9642847915314802,0.980510173889049
71.0,0.9836042097275758,0.9815442287907565,0.9764500420465212,0.9866418994449316
76.0,0.9922388834164256,0.9089055500830923,0.8951922684448471,0.9226702118931606
81.0,0.9957080835521013,0.8290414168854346,0.8016148536089444,0.8565707405055712
86.0,0.9998397435897436,0.5831730769230768,0.5146066687318513,0.6519963859734186
91.0,0.986478583531088,0.986231532656471,0.9823567599361424,0.990108229854727
96.0,0.9984604406285061,0.8317937739618394,0.8043672106853492,0.8593230975819761
101.0,0.9972403776325344,0.6639070442992011,0.6090539177462208,0.7189656915394745
