questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.6299357208448118,0.629939393939394,0.5567765505374405,0.703296341786013
6,0.9082013047530288,0.925948275862069,0.8930626602000938,0.9588519963066621
11,0.953125,0.953125,0.953125,0.953125
16,0.9410138248847927,0.9348142857142857,0.9070467634589214,0.9626013760062093
21,0.9407407407407408,0.9533166666666667,0.9402770587367344,0.9663666232152195
26,0.9338842975206612,0.8886818181818181,0.8602408171727464,0.9171774951672349
31,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176
36,0.9632690541781451,0.9632690541781451,0.9632690541781451,0.9632690541781451
41,0.942095588235294,0.9505441176470588,0.9243812149309496,0.9767152444840455
46,0.9971804511278196,0.9971804511278196,0.9971804511278196,0.9971804511278196
51,0.9807162534435262,0.9807162534435262,0.9807162534435262,0.9807162534435262
56,0.9990817263544537,0.9990817263544537,0.9990817263544537,0.9990817263544537
61,0.9777777777777779,0.9777777777777779,0.9777777777777779,0.9777777777777779
66,1.0,0.5,0.4177203101705293,0.58258797086041
71,0.9846153846153847,0.9846153846153847,0.9846153846153847,0.9846153846153847
76,0.9953401677539608,0.9953401677539608,0.9953401677539608,0.9953401677539608
81,0.9867046533713201,0.9867046533713201,0.9867046533713201,0.9867046533713201
86,0.9838556505223173,0.9719871794871795,0.9630023663562661,0.9809805387862003
91,0.997245179063361,0.997245179063361,0.997245179063361,0.997245179063361
96,0.9944444444444445,0.9944444444444445,0.9944444444444445,0.9944444444444445
101,1.0,0.5,0.4177203101705293,0.58258797086041
