questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.6165413533834586,0.6293421052631578,0.5638784283389098,0.6950259321129034
6,0.6544117647058824,0.6953437499999999,0.6242126866255526,0.7665560299218808
11,0.8189338235294118,0.8472794117647059,0.7971574323742618,0.8974195115098929
16,0.9356617647058824,0.9473235294117648,0.9165442726857299,0.9795215663298102
21,0.9459459459459459,0.9168243243243244,0.8846293418148214,0.9490530647066207
26,0.912962962962963,0.9276388888888889,0.899205351546341,0.956088334251372
31,0.9658119658119658,0.9648717948717949,0.9505286138041646,0.9792239525675022
36,0.9825367647058822,0.9825367647058822,0.9825367647058822,0.9825367647058822
41,0.9889400921658986,0.9889400921658986,0.9889400921658986,0.9889400921658986
46,0.970615243342516,0.9652272727272727,0.9522607228827821,0.9782011433836095
51,0.9695852534562213,0.956741935483871,0.944416766622623,0.9690849349440278
56,0.9925925925925926,0.9925925925925926,0.9925925925925926,0.9925925925925926
61,0.9935185185185185,0.9935185185185185,0.9935185185185185,0.9935185185185185
66,0.9898148148148148,0.9898148148148148,0.9898148148148148,0.9898148148148148
71,1.0,0.5,0.4177203101705293,0.58258797086041
76,0.9908088235294118,0.9908088235294118,0.9908088235294118,0.9908088235294118
81,0.9972426470588235,0.9972426470588235,0.9972426470588235,0.9972426470588235
86,0.9944852941176471,0.9944852941176471,0.9944852941176471,0.9944852941176471
91,0.9916666666666666,0.9916666666666666,0.9916666666666666,0.9916666666666666
96,0.9880184331797235,0.9880184331797235,0.9880184331797235,0.9880184331797235
101,0.9953401677539608,0.9953401677539608,0.9953401677539608,0.9953401677539608
