questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.613378607943846,0.6273087514836092,0.5786926156304616,0.6760319548230692
6.0,0.8205008521420873,0.8494902958260611,0.8015166762351237,0.8976771317994412
11.0,0.8749841264508819,0.8961313370370018,0.8584784616710299,0.9338059783535384
16.0,0.9019886137704072,0.9179871173336827,0.8866652452546094,0.9494794377613355
21.0,0.9245720739756603,0.9309788562440189,0.9041909046615456,0.9580065580879126
26.0,0.9472869410237065,0.9509914314206602,0.9330438965290023,0.9689485618402583
31.0,0.96013548747018,0.962255489089501,0.9477897731683191,0.9767287890586777
36.0,0.9693835609139543,0.969126468843964,0.9583151006697974,0.979944625383373
41.0,0.9681631218670331,0.9689501151662954,0.9607250419967321,0.9771810494312073
46.0,0.9755450931161181,0.9746840302701058,0.9685241422717445,0.980848099265313
51.0,0.9788852558527611,0.9522165224755538,0.9411937942509601,0.9632589914898331
56.0,0.9818315970504201,0.9816086672163229,0.9772202281984347,0.986056769359419
61.0,0.9857235908307095,0.9828430295619964,0.9790923101727617,0.9865971115345553
66.0,0.9832011311351753,0.931572304630339,0.9174616290330656,0.9457180627144813
71.0,0.9809427459351661,0.9792022634820451,0.9733601170017087,0.985048380282876
76.0,0.9919692879435397,0.8959646421827963,0.8800144943785104,0.9119739037151217
81.0,0.9912350200808397,0.8958173074953466,0.8787918174274991,0.9129022413143079
86.0,0.9947708636298725,0.8028641474346225,0.7703119830239018,0.8355351059162062
91.0,0.9934525024891708,0.9219533450964231,0.9090920257721192,0.9348592544188405
96.0,0.9956799118420405,0.8766322927944215,0.8570418904540714,0.8962960953802336
101.0,0.9940246178698897,0.8273579512032231,0.7999313879267328,0.8548872748233598
