questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.7777777777777778,0.7777727272727273,0.7053681816372259,0.8502090541957408
6,0.8136067101584343,0.8347068965517243,0.7811426934970888,0.8882926731477256
11,0.8556985294117647,0.878921875,0.8422416112597988,0.9156319121222125
16,0.9534662867996202,0.9600185185185185,0.9474204558581285,0.9726273121433524
21,0.9114631873252563,0.9264137931034483,0.9001739662578802,0.9526723256183628
26,0.9392212725546059,0.9361481481481482,0.9140073114021625,0.9583077245399602
31,0.9209558823529411,0.938265625,0.918526736432704,0.9580213662526603
36,0.9393382352941176,0.9465312499999999,0.9165385973774941,0.9765321056140033
41,0.9963269054178145,0.9963269054178145,0.9963269054178145,0.9963269054178145
46,0.9800569800569802,0.9800569800569802,0.9800569800569802,0.9800569800569802
51,0.9935720844811754,0.9935720844811754,0.9935720844811754,0.9935720844811754
56,0.9917050691244239,0.9917050691244239,0.9917050691244239,0.9917050691244239
61,0.9972426470588235,0.9972426470588235,0.9972426470588235,0.9972426470588235
66,1.0,0.5,0.4177203101705293,0.58258797086041
71,0.9972041006523765,0.9972041006523765,0.9972041006523765,0.9972041006523765
76,1.0,0.5,0.4177203101705293,0.58258797086041
81,0.9990740740740741,0.9990740740740741,0.9990740740740741,0.9990740740740741
86,0.9981566820276498,0.9981566820276498,0.9981566820276498,0.9981566820276498
91,0.9981203007518797,0.9981203007518797,0.9981203007518797,0.9981203007518797
96,1.0,0.5,0.4177203101705293,0.58258797086041
101,0.9834101382488479,0.9834101382488479,0.9834101382488479,0.9834101382488479
