questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.6527255639097744,0.694232142857143,0.6368208008178119,0.7518244706258252
6,0.7963133640552996,0.830758064516129,0.7763186815846145,0.8852215560449047
11,0.8962962962962964,0.9206388888888889,0.8895589601417051,0.9517299779062747
16,0.9222222222222223,0.8981388888888888,0.8528758908001084,0.9434342886662692
21,0.9356617647058824,0.9287343749999999,0.8990321243910018,0.958456063816202
26,0.9099264705882353,0.924890625,0.8935232651401608,0.9562661878513368
31,0.9650735294117647,0.952140625,0.9323609101950063,0.9719364158798985
36,0.9586466165413534,0.9533815789473683,0.929447248744106,0.9773240551540253
41,0.9416666666666668,0.9448333333333333,0.9136342029144704,0.9760394043669973
46,0.9748369058713886,0.9748369058713886,0.9748369058713886,0.9748369058713886
51,0.9493087557603687,0.9531571428571428,0.9341075910044235,0.9722163317440253
56,0.9765037593984962,0.9765037593984962,0.9765037593984962,0.9765037593984962
61,0.9898897058823529,0.9898897058823529,0.9898897058823529,0.9898897058823529
66,0.9798076923076923,0.9798076923076923,0.9798076923076923,0.9798076923076923
71,0.9914529914529914,0.9914529914529914,0.9914529914529914,0.9914529914529914
76,0.9908088235294117,0.9908088235294117,0.9908088235294117,0.9908088235294117
81,0.9981360671015843,0.9981360671015843,0.9981360671015843,0.9981360671015843
86,0.9917279411764706,0.9917279411764706,0.9917279411764706,0.9917279411764706
91,0.9834558823529411,0.9834558823529411,0.9834558823529411,0.9834558823529411
96,0.9981617647058824,0.9981617647058824,0.9981617647058824,0.9981617647058824
101,1.0,0.5,0.4177203101705293,0.58258797086041
