fpr,tpr,threshold,questions
0.0,0.0,1.6340882382539952,1
0.25806451612903225,0.5142857142857142,0.6340882382539952,1
0.6451612903225806,0.7714285714285715,0.5460710635269571,1
0.7741935483870968,1.0,0.17032089955772603,1
0.9354838709677419,1.0,0.15478539495535137,1
1.0,1.0,0.1236848284352685,1
0.0,0.0,1.9539912170407772,6
0.0,0.030303030303030304,0.953991217040777,6
0.0,0.12121212121212122,0.9513994708282792,6
0.0,0.2727272727272727,0.8651727787066843,6
0.030303030303030304,0.2727272727272727,0.8626155616087415,6
0.030303030303030304,0.3939393939393939,0.8333411597811892,6
0.030303030303030304,0.45454545454545453,0.8253776879728679,6
0.030303030303030304,0.5454545454545454,0.8056047965044748,6
0.06060606060606061,0.5454545454545454,0.79803432526656,6
0.06060606060606061,0.5757575757575758,0.7966219311472906,6
0.09090909090909091,0.5757575757575758,0.7917573993325072,6
0.09090909090909091,0.6363636363636364,0.7499232243555962,6
0.15151515151515152,0.6363636363636364,0.6855184406520483,6
0.15151515151515152,0.6666666666666666,0.662724356849229,6
0.36363636363636365,0.6666666666666666,0.5246180714205119,6
0.36363636363636365,0.696969696969697,0.5220973448817631,6
0.3939393939393939,0.696969696969697,0.5004367306149916,6
0.3939393939393939,0.7878787878787878,0.4767459891923491,6
0.45454545454545453,0.7878787878787878,0.4147858103230879,6
0.45454545454545453,0.8787878787878788,0.39075169162104906,6
0.5151515151515151,0.8787878787878788,0.32613007442878256,6
0.5151515151515151,0.9090909090909091,0.31157272918148426,6
0.5454545454545454,0.9090909090909091,0.30161398553084945,6
0.5454545454545454,0.9393939393939394,0.2899306916777551,6
0.6363636363636364,0.9393939393939394,0.2544607344797429,6
0.6363636363636364,0.9696969696969697,0.24576634244499845,6
0.8181818181818182,0.9696969696969697,0.16119839209098893,6
0.8181818181818182,1.0,0.1447855203311266,6
1.0,1.0,0.08459757816648636,6
0.0,0.0,1.9470874510186331,11
0.0,0.029411764705882353,0.9470874510186331,11
0.0,0.08823529411764706,0.8810254057411668,11
0.03125,0.08823529411764706,0.8680711042918515,11
0.03125,0.5588235294117647,0.6327471360343402,11
0.0625,0.5588235294117647,0.5785029253930406,11
0.0625,0.6176470588235294,0.5602912913806791,11
0.09375,0.6176470588235294,0.5398513445136282,11
0.09375,0.8529411764705882,0.45082652104631804,11
0.125,0.8529411764705882,0.44235812312888523,11
0.125,0.9117647058823529,0.42020580650384837,11
0.1875,0.9117647058823529,0.3989751959600414,11
0.1875,0.9411764705882353,0.3930840984245106,11
0.21875,0.9411764705882353,0.3899922110530125,11
0.21875,0.9705882352941176,0.3857609787656931,11
0.53125,0.9705882352941176,0.31820956894734437,11
0.53125,1.0,0.31368667141927575,11
1.0,1.0,0.13457262262100575,11
0.0,0.0,1.9042464124032956,16
0.0,0.02702702702702703,0.9042464124032955,16
0.0,0.6216216216216216,0.5803773297081891,16
0.10344827586206896,0.6216216216216216,0.5648815162641199,16
0.10344827586206896,0.6756756756756757,0.550778988201993,16
0.1724137931034483,0.6756756756756757,0.538465675554426,16
0.1724137931034483,0.7027027027027027,0.5085461862740221,16
0.2413793103448276,0.7027027027027027,0.49931194135870904,16
0.2413793103448276,0.7837837837837838,0.47155720504985216,16
0.3103448275862069,0.7837837837837838,0.46143486075101725,16
0.3103448275862069,0.8108108108108109,0.4539092496024659,16
