questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1,0.5680555555555555,0.5941000000000001,0.5243397897737272,0.6641074090880104
6,0.8560111835973906,0.8785405405405404,0.8318115052220669,0.9253066355399577
11,0.874080882352941,0.892734375,0.8506298505053954,0.9348535767075787
16,0.8423076923076923,0.8654875000000001,0.8245924273653197,0.9064297518867329
21,0.9308755760368663,0.9374571428571429,0.910992994909052,0.9639296921333462
26,0.9586397058823529,0.960296875,0.9485008156800268,0.9721018233099024
31,0.9477682811016145,0.9482692307692309,0.9178766926988505,0.9792721999144671
36,0.9599254426840634,0.9412837837837837,0.915014825681199,0.9675729226534396
41,0.9898148148148148,0.9898148148148148,0.9898148148148148,0.9898148148148148
46,0.9779411764705882,0.9767058823529412,0.9699013972213122,0.9835175888707407
51,0.9717073170731708,0.96948,0.9578332067677505,0.981131808774671
56,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889
61,0.9838556505223172,0.9838556505223172,0.9838556505223172,0.9838556505223172
66,0.9981634527089073,0.9981634527089073,0.9981634527089073,0.9981634527089073
71,0.9924812030075187,0.9924812030075187,0.9924812030075187,0.9924812030075187
76,0.9990384615384615,0.9990384615384615,0.9990384615384615,0.9990384615384615
81,0.9908172635445363,0.9908172635445363,0.9908172635445363,0.9908172635445363
86,1.0,0.5,0.4177203101705293,0.58258797086041
91,0.9990817263544537,0.9990817263544537,0.9990817263544537,0.9990817263544537
96,0.9888164026095061,0.9888164026095061,0.9888164026095061,0.9888164026095061
101,0.9971804511278195,0.9971804511278195,0.9971804511278195,0.9971804511278195
