questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.6408961979277671,0.6597476594814831,0.5945890865577635,0.7250953964491186
6.0,0.8674497043661837,0.8924318286081131,0.849541194464757,0.9356220679216932
11.0,0.8947282369421483,0.9079984010220921,0.8758314477976666,0.9401843235865973
16.0,0.8759830797269975,0.8893470941539198,0.8514274075297594,0.9273018292509172
21.0,0.919029324180426,0.9303540095596984,0.901620057387139,0.9593273252998723
26.0,0.9477529778756856,0.9426825636290928,0.9215949766228091,0.9637867327695865
31.0,0.9660944931754685,0.9682577501988451,0.9562702757588574,0.9804969625669903
36.0,0.9621718496948998,0.9613612062452889,0.9467235870722902,0.9760846845930927
41.0,0.964793255265069,0.9654960682189543,0.953429769019391,0.9775675322213696
46.0,0.9887605795473609,0.9876207114845719,0.9852900192806393,0.9899536176776794
51.0,0.9790700050222708,0.9785860419576462,0.9716165420444322,0.9855583260290407
56.0,0.9910784633002662,0.9910784633002662,0.9910784633002662,0.9910784633002662
61.0,0.9819577582843544,0.9803213800186312,0.9764793505888388,0.9841655854071015
66.0,0.992559317094697,0.9077151812922278,0.8926628818359559,0.9228201959815331
71.0,0.9904175389174578,0.9904175389174578,0.9904175389174578,0.9904175389174578
76.0,0.9935086292925681,0.906615833135534,0.8901940874248865,0.9230914177306601
81.0,0.9896489159153156,0.9881334838165502,0.9868741259566769,0.9893940256403352
86.0,0.9928535614548974,0.8242088162823745,0.795284784150732,0.8532370331190146
91.0,0.9937012418640848,0.9069293524631631,0.8914248764227013,0.9224879461420298
96.0,0.995518152631275,0.995518152631275,0.995518152631275,0.995518152631275
101.0,0.9973657705850898,0.8306991039184232,0.8032725406419329,0.8582284275385598
